,Unnamed: 0,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp
0,0,0.1497551789077213,0.3847615170635729,0.4880966575255356,-0.2551352759803709,-0.0349806371416277,-0.127474670397219,,2025-02-12 12:04:18.484109
1,1,0.1502071563088512,0.3903249881267386,0.4886530742021382,-0.2560472488817475,-0.0364149229469792,-0.1270931366314807,,2025-02-12 12:04:18.488548
2,2,0.1495291902071563,0.3880181830517675,0.4890505146854259,-0.2575237764363573,-0.036223684839599,-0.1256093942091652,,2025-02-12 12:04:18.489979
3,3,0.1477212806026365,0.38951082162969,0.4875402408489329,-0.2572197854692317,-0.0381679389312977,-0.1242104370681249,,2025-02-12 12:04:18.499841
4,4,0.1491525423728814,0.3916819322884864,0.4866658717857001,-0.2571763581882138,-0.0384229230744713,-0.124507185552588,,2025-02-12 12:04:18.512560
5,5,0.1506591337099811,0.3859827668091459,0.4868248479790152,-0.2558735397576758,-0.0391241294681987,-0.1230658357709101,,2025-02-12 12:04:18.529046
6,6,0.1483992467043314,0.3914105434561368,0.4869838241723302,-0.2562209580058192,-0.0406221613093436,-0.1248887193183263,,2025-02-12 12:04:18.548279
7,7,0.1504331450094162,0.3910034602076125,0.4897659075553436,-0.2563078125678551,-0.0415783518462446,-0.1259061426936283,,2025-02-12 12:04:18.566723
8,8,0.151487758945386,0.3897822104620396,0.489368467072056,-0.2565683762539627,-0.0388691453250251,-0.12675399550638,,2025-02-12 12:04:18.582458
9,9,0.151864406779661,0.3910034602076125,0.4892889789753984,-0.2555261215095323,-0.0382954310028845,-0.1273050998346687,,2025-02-12 12:04:18.600658
10,10,0.1500564971751413,0.3901892937105639,0.4903223242319463,-0.2556129760715682,-0.037498605555467,-0.1252702530840646,,2025-02-12 12:04:18.615327
11,11,0.1487758945386064,0.3840830449826991,0.4906402766185764,-0.2558301124766578,-0.0383910500565746,-0.1264148543812794,,2025-02-12 12:04:18.629340
12,12,0.1457627118644068,0.3908677657914378,0.4906402766185764,-0.2560038216007296,-0.0398253358619261,-0.1244224002713128,,2025-02-12 12:04:18.647897
13,13,0.1499811676082862,0.3899179048782143,0.4856325265291523,-0.2574369218743214,-0.0412914946851743,-0.1237017253804739,,2025-02-12 12:04:18.663360
14,14,0.151487758945386,0.3903249881267386,0.4851555979492071,-0.2552655578234247,-0.0390603834324053,-0.1237017253804739,,2025-02-12 12:04:18.685027
15,15,0.1500564971751413,0.3914105434561368,0.4892094908787409,-0.2547010031701915,-0.0392516215397855,-0.1244224002713128,,2025-02-12 12:04:18.700051
16,16,0.1500564971751413,0.3900535992943891,0.4887325622987958,-0.2540495939549225,-0.0418014629715215,-0.1237865106617491,,2025-02-12 12:04:18.722170
17,17,0.1495291902071563,0.3886966551326414,0.4865863836890426,-0.2537890302688149,-0.0418652090073149,-0.1244647929119504,,2025-02-12 12:04:18.767707
18,18,0.1502824858757062,0.3914105434561368,0.4869043360756727,-0.253702175706779,-0.0422795582399719,-0.1241256517868498,,2025-02-12 12:04:18.769672
19,19,0.1496798493408663,0.3889680439649909,0.4856325265291523,-0.2540495939549225,-0.0439369551706003,-0.1244647929119504,,2025-02-12 12:04:18.771346
20,20,0.151864406779661,0.3873397109708936,0.4879376813322205,-0.2533547574586355,-0.0418970820252116,-0.1248463266776887,,2025-02-12 12:04:18.780849
21,21,0.1515630885122411,0.3905963769590882,0.4884940980088232,-0.2535718938637252,-0.0391878755039921,-0.125736572131078,,2025-02-12 12:04:18.800654
22,22,0.1484745762711865,0.3863898500576702,0.4897659075553436,-0.2547010031701915,-0.0370842563228099,-0.1245495781932256,,2025-02-12 12:04:18.814572
23,23,0.1483239171374765,0.3886966551326414,0.4873812646556179,-0.2549181395752812,-0.0392834945576822,-0.1238289033023867,,2025-02-12 12:04:18.832094
24,24,0.1470433145009416,0.3916819322884864,0.4891300027820834,-0.2563078125678551,-0.0394428596471657,-0.1238289033023867,,2025-02-12 12:04:18.851565
25,25,0.1483992467043314,0.3880181830517675,0.487858193235563,-0.2574369218743214,-0.0432676217947696,-0.1223875535207087,,2025-02-12 12:04:18.864845
26,26,0.1486252354048964,0.3931745708664089,0.4861094551090975,-0.2579580492465366,-0.0491322570877623,-0.1220484123956081,,2025-02-12 12:04:18.881694
27,27,0.1484745762711865,0.3926317932017098,0.4853940622391797,-0.2581751856516263,-0.0536900986469904,-0.1193352833948026,,2025-02-12 12:04:18.903628
28,28,0.1454613935969868,0.3942601261958071,0.4927864552283296,-0.2599122768923437,-0.057228003633524,-0.1215397007079571,,2025-02-12 12:04:18.915240
29,29,0.1484745762711865,0.4025374855824684,0.4949326338380828,-0.2643418595561732,-0.05977784506526,-0.1238289033023867,,2025-02-12 12:04:18.933187
30,30,0.1548022598870057,0.4068797069000611,0.4941377528715075,-0.2726798975116168,-0.0593953688504996,-0.1235321548179236,,2025-02-12 12:04:18.949128
31,31,0.152015065913371,0.3988737363457494,0.4938198004848774,-0.2786294350110739,-0.0625507976222729,-0.1208614184577557,,2025-02-12 12:04:18.963218
32,32,0.1591713747645951,0.4014519302530702,0.4936608242915624,-0.2812350718721501,-0.0602559403337105,-0.1167493323159099,,2025-02-12 12:04:18.991003
33,33,0.1632391713747646,0.3972454033516521,0.4954095624180279,-0.288661136926217,-0.0472198760139604,-0.1102632582983594,,2025-02-12 12:04:18.995818
34,34,0.1571374764595103,0.3961598480222539,0.4951710981280554,-0.2921353194076519,-0.0443194313853607,-0.1051337487812115,,2025-02-12 12:04:19.012921
35,35,0.1585687382297552,0.3946672094443315,0.4958864909979731,-0.2936118469622617,-0.0407177803630337,-0.103861969562084,,2025-02-12 12:04:19.027044
36,36,0.1648210922787194,0.3926317932017098,0.4934223600015898,-0.2917444738784904,-0.027108001721143,-0.1013608037644664,,2025-02-12 12:04:19.075176
37,37,0.1685875706214689,0.390732071375263,0.4923095266483844,-0.287314891214661,-0.0056893336945609,-0.0964856500911441,,2025-02-12 12:04:19.077421
38,38,0.1682862523540489,0.3794694348327567,0.4919915742617543,-0.2809310809050245,0.0127332706497314,-0.0919920301835601,,2025-02-12 12:04:19.078469
39,39,0.1575894538606403,0.3790623515842324,0.4958070029013156,-0.2733313067268858,0.0199046996764888,-0.0898300055110432,,2025-02-12 12:04:19.093923
40,40,0.1529190207156309,0.3834045729018251,0.5000993601208219,-0.2757632344638902,0.0211796203923568,-0.0919496375429225,,2025-02-12 12:04:19.110164
41,41,0.1501318267419962,0.3825904064047765,0.5012121934740273,-0.283276154079993,0.0170680010836825,-0.0925431345118487,,2025-02-12 12:04:19.130402
42,42,0.1544256120527307,0.3734988805210666,0.4954095624180279,-0.2843618361054414,0.0150281279382937,-0.0925855271524863,,2025-02-12 12:04:19.142638
43,43,0.1612052730696799,0.3753986023475135,0.4931838957116172,-0.2723324792634733,0.0234426046630224,-0.090974606808258,,2025-02-12 12:04:19.161066
44,44,0.1709227871939737,0.3778411018386594,0.4926274790350145,-0.2655143961436574,0.0463274315128527,-0.0841917843062444,,2025-02-12 12:04:19.175193
45,45,0.1690395480225989,0.3778411018386594,0.4943762171614801,-0.2611282407608459,0.0736426078503242,-0.0724914154902708,,2025-02-12 12:04:19.194404
46,46,0.1610546139359699,0.378655268335708,0.4896069313620286,-0.265818387110783,0.0912365137293024,-0.0600703717834583,,2025-02-12 12:04:19.208720
47,47,0.15969868173258,0.3834045729018251,0.4805452883430706,-0.2666000781691058,0.0993960063108574,-0.0495146042646996,,2025-02-12 12:04:19.227511
48,48,0.159774011299435,0.3840830449826991,0.4765708835101944,-0.2620836409432405,0.1054200066933337,-0.0438763830599008,,2025-02-12 12:04:19.247274
49,49,0.1675329566854991,0.3867969333061945,0.4760144668335917,-0.2599991314543796,0.1161293407066247,-0.0391707999491288,,2025-02-12 12:04:19.259668
50,50,0.1716007532956686,0.388289571884117,0.4723580143873455,-0.2586528857428236,0.1385679453059012,-0.0331086523379541,,2025-02-12 12:04:19.274697
51,51,0.1712241054613936,0.3915462378723116,0.4625809784984699,-0.2501845659443262,0.1744888364754816,-0.0240366272415108,,2025-02-12 12:04:19.292645
52,52,0.1650470809792844,0.3945315150281567,0.4594014546321688,-0.2417596734268467,0.2189835694592742,-0.0195006146932892,,2025-02-12 12:04:19.308823
53,53,0.1645951035781544,0.3990094307619242,0.4594014546321688,-0.2353324358361923,0.2498047777653826,-0.0156852770359065,,2025-02-12 12:04:19.371779
54,54,0.1587193973634652,0.3988737363457494,0.4632168832717301,-0.2325096625700264,0.2755263032080192,-0.0103438043155708,,2025-02-12 12:04:19.377404
55,55,0.1610546139359699,0.3942601261958071,0.4607527522753468,-0.2247796065488339,0.298251764968366,-0.0071219636271143,,2025-02-12 12:04:19.378870
56,56,0.1532956685499059,0.402130402333944,0.4377012042446644,-0.2149650410387805,0.3294873225071315,-0.0073339268303022,,2025-02-12 12:04:19.395023
57,57,0.1263276836158192,0.4173281769455187,0.4100393466078455,-0.1713640508967733,0.4338077100830291,-0.0607062613930221,,2025-02-12 12:04:19.396690
58,58,0.0984557438794727,0.4477237261686682,0.4179881562735981,-0.1402701176879315,0.4552901241454046,-0.1593963287973207,,2025-02-12 12:04:19.408708
59,59,0.1135969868173258,0.4265553972454034,0.4080521441914074,-0.1799192252573066,0.3654400866946086,-0.1725804400356098,,2025-02-12 12:04:19.423253
60,60,0.1375517890772128,0.392496098785535,0.3875442152537658,-0.1764016154948538,0.3123396388787072,-0.1433295179956759,,2025-02-12 12:04:19.440669
61,61,0.1249717514124293,0.3847615170635729,0.3970827868526688,-0.1679767229773743,0.303765797064495,-0.0945779812624528,,2025-02-12 12:04:19.457151
62,62,0.0988323917137476,0.3656286043829297,0.380469774651246,-0.187692708559517,0.2630002071746163,-0.02984441900886,,2025-02-12 12:04:19.473033
63,63,0.0854237288135593,0.3732274916887171,0.3427924168355789,-0.1983758196899292,0.1825208369854499,0.0331086523379541,,2025-02-12 12:04:19.487672
64,64,0.0578531073446327,0.3899179048782143,0.3363538810063193,-0.2235636426803318,0.0484629237119316,0.0546017211412099,,2025-02-12 12:04:19.506547
65,65,0.0756308851224105,0.3855756835606215,0.3470847740550853,-0.2249967429539236,-0.0279048271685604,0.0267497562423163,,2025-02-12 12:04:19.528756
66,66,0.1086252354048964,0.3825904064047765,0.3452565478319622,-0.2401528640291831,-0.0578017179556646,0.0367544194327864,,2025-02-12 12:04:19.538793
67,67,0.1250470809792844,0.3897822104620396,0.3346051428798537,-0.2347244539019412,-0.0908221644966454,0.0404849718088939,,2025-02-12 12:04:19.556261
68,68,0.1235404896421846,0.3911391546237873,0.3227614164778825,-0.2141833499804577,-0.1215477537490637,0.0449361990758404,,2025-02-12 12:04:19.569900
69,69,0.1312994350282486,0.40457290182509,0.3199793330948691,-0.1741433968819212,-0.1261693413440852,0.0411632540590953,,2025-02-12 12:04:19.601523
70,70,0.1303201506591337,0.4363253952099872,0.3313461309168952,-0.1455682459721197,-0.0901528311208147,0.0427317817626859,,2025-02-12 12:04:19.602968
71,71,0.1146516007532957,0.4751339982359727,0.3382615953260999,-0.1489990011725366,-0.010342794307479,0.0179744796303361,,2025-02-12 12:04:19.621182
72,72,0.1025988700564972,0.4748626094036231,0.3396128929692779,-0.1558605115733703,0.0732920046534605,-0.0377294501674509,,2025-02-12 12:04:19.668173
73,73,0.0842184557438794,0.4763552479815456,0.3516950836612217,-0.1684978503495896,0.0791885129643499,-0.0971215397007079,,2025-02-12 12:04:19.671103
74,74,0.0919774011299435,0.4891105231019744,0.3629823933865904,-0.1846962261692795,0.0281279382938373,-0.1189113569884268,,2025-02-12 12:04:19.673756
75,75,0.1090772128060263,0.4963023271592375,0.3622670005166726,-0.2050201936856733,-0.0249725095220641,-0.1169612955190978,,2025-02-12 12:04:19.686771
76,76,0.1289642184557439,0.464685528190515,0.3548746075275227,-0.2217396968775785,-0.042693907472629,-0.131459578617152,,2025-02-12 12:04:19.702561
77,77,0.1474199623352166,0.4372752561232106,0.3388975000993601,-0.2043687844704043,-0.0167173978868189,-0.1422697019797363,,2025-02-12 12:04:19.720177
78,78,0.1508097928436911,0.4409390053599295,0.3307897142402926,-0.1617666217918096,0.0063267940524948,-0.133918351774132,,2025-02-12 12:04:19.736273
79,79,0.143804143126177,0.4386322002849583,0.3271332617940463,-0.1225952143136318,0.0112671118264832,-0.1172580440035609,,2025-02-12 12:04:19.752498
80,80,0.1366478342749529,0.4372752561232106,0.3311871547235802,-0.0866808529117992,0.0025976509585809,-0.107126202891178,,2025-02-12 12:04:19.771110
81,81,0.1337853107344633,0.4266910916615782,0.3342077023965661,-0.0568463108524775,-0.0137850802403225,-0.1093306202043325,,2025-02-12 12:04:19.785617
82,82,0.1323540489642184,0.4155641495352467,0.3435872978021541,-0.0323098970773439,-0.0301678114392261,-0.1203950994107422,,2025-02-12 12:04:19.830650
83,83,0.1314500941619586,0.4074224845647602,0.3489130002782084,-0.0063403830286185,-0.0373073674480868,-0.1404892110729577,,2025-02-12 12:04:19.835682
84,84,0.1329566854990584,0.3958884591899044,0.3475617026350304,0.0151126937942415,-0.0364786689827726,-0.1612616049853745,,2025-02-12 12:04:19.836581
85,85,0.1375517890772128,0.3910034602076125,0.3381026191327849,0.0488122638641594,-0.0334188592646895,-0.1786425876467845,,2025-02-12 12:04:19.850426
86,86,0.1419209039548022,0.3878824886355927,0.3255434998608958,0.0759543145003691,-0.049164130105659,-0.1773708084276569,,2025-02-12 12:04:19.866827
87,87,0.135894538606403,0.3767555465092612,0.314971583005445,0.0905458809223954,-0.0738019729398078,-0.1881809317902412,,2025-02-12 12:04:19.882098
88,88,0.1416195856873823,0.3730917972725423,0.3099638329160208,0.1004038737134668,-0.0811327670560487,-0.2188308109712153,,2025-02-12 12:04:19.937039
89,89,0.1562335216572505,0.4022660967501188,0.3189459878383213,0.1115212576540582,-0.0674911153962613,-0.2327355971003433,,2025-02-12 12:04:19.948229
90,90,0.160075329566855,0.4410746997761043,0.3304717618536624,0.115038867416511,-0.0622320674433059,-0.2309551061935648,,2025-02-12 12:04:19.950655
91,91,0.1606026365348399,0.4653640002713889,0.3407257263224832,0.1100881573804664,-0.0629332738370333,-0.2281571919114841,,2025-02-12 12:04:19.952348
92,92,0.1618832391713748,0.4711988601669042,0.3511386669846191,0.094845181743171,-0.0671723852172943,-0.229598541693162,,2025-02-12 12:04:19.964976
93,93,0.1673822975517891,0.4553226134744556,0.3537617741743174,0.0718287228036652,-0.0624233055506861,-0.2209928356437322,,2025-02-12 12:04:19.982709
94,94,0.175743879472693,0.4408033109437547,0.3551130718174953,0.0493768185173926,-0.0568774004366603,-0.1960235703081945,,2025-02-12 12:04:19.998053
95,95,0.1776271186440678,0.4251984530836557,0.3480386312149756,0.0305293785556086,-0.0675867344499514,-0.1581669422188308,,2025-02-12 12:04:20.014110
96,96,0.1789830508474576,0.4071510957324107,0.3376256905528397,0.030268814869501,-0.0864874340626942,-0.1090338717198694,,2025-02-12 12:04:20.085340
97,97,0.176421845574388,0.3896465160458648,0.3398513572592505,0.0467711816563164,-0.0987266729350268,-0.0816058332273517,,2025-02-12 12:04:20.088255
98,98,0.1716007532956686,0.3916819322884864,0.3463693811851676,0.0614496026403786,-0.1123045785590209,-0.0596888380177201,,2025-02-12 12:04:20.089278
99,99,0.1670056497175141,0.3844901282312233,0.3452565478319622,0.0731749685152212,-0.1416277550239845,-0.0431557081690618,,2025-02-12 12:04:20.091540
100,100,0.1691902071563089,0.3805549901621549,0.3341282142999086,0.0913275719807182,-0.1634607722832236,-0.0237398787570477,,2025-02-12 12:04:20.097215
101,101,0.1750659133709981,0.3873397109708936,0.3368308095862645,0.1020541103921483,-0.1736920110280642,-0.0108949086438594,,2025-02-12 12:04:20.112863
102,102,0.1871939736346516,0.4082366510618089,0.3382615953260999,0.1121292395883093,-0.1880667420994757,-0.014413497816779,,2025-02-12 12:04:20.123001
103,103,0.2122787193973635,0.4451455322613475,0.3466873335717976,0.13588396230512,-0.1811821702337886,-0.0129297553944635,,2025-02-12 12:04:20.140882
104,104,0.2222975517890772,0.4778478865594682,0.3713286435356305,0.1473921917748729,-0.1532614065562798,-0.0101742337530204,,2025-02-12 12:04:20.163349
105,105,0.2172504708097928,0.4949453829974897,0.3850005961607249,0.1330611890389542,-0.1216752458206505,-0.0040696935012081,,2025-02-12 12:04:20.174588
106,106,0.2063276836158192,0.4855824682814303,0.3775287150749176,0.1220306596603986,-0.1075873719103093,-0.0054686506422484,,2025-02-12 12:04:20.193228
107,107,0.1950282485875706,0.4640070561096412,0.3718055721155757,0.115082294697529,-0.0966230537538447,-0.0042816567043961,,2025-02-12 12:04:20.214897
108,108,0.1881732580037665,0.4554583078906304,0.3679901434760145,0.107656229643462,-0.074311941226155,-0.0008054601721141,,2025-02-12 12:04:20.227044
109,109,0.1766478342749529,0.4393106723658322,0.3644131791264258,0.1047466018152603,-0.0405584152735502,0.0064012887362753,,2025-02-12 12:04:20.241919
110,110,0.1636911487758945,0.4336115068864917,0.3690234887325623,0.1045294654101706,-0.0188528900858978,0.0108949086438594,,2025-02-12 12:04:20.257910
111,111,0.1457627118644068,0.4269624804939277,0.368069631572672,0.0927172449732922,-0.0234744776809192,0.0094111662215439,,2025-02-12 12:04:20.274083
112,112,0.1402636534839925,0.4315760906438701,0.3587695242637415,0.0705259043731272,-0.0538813367543706,0.0044088346263088,,2025-02-12 12:04:20.310962
113,113,0.1401883239171375,0.4346970622158899,0.3457334764119073,0.0562383289182264,-0.0785829256243127,-0.0020772393912416,,2025-02-12 12:04:20.314883
114,114,0.1474952919020716,0.4588506682949997,0.3470847740550853,0.0455552177878142,-0.0877942277964589,-0.0058501844079867,,2025-02-12 12:04:20.327088
115,115,0.1572881355932203,0.4865323291946537,0.3545566551408927,0.0307030876796803,-0.0628057817654465,-0.0072915341896646,,2025-02-12 12:04:20.340032
116,116,0.1554802259887006,0.4934527444195672,0.3613926314534399,0.0219742041950753,-0.0303271765287096,-0.0059773623298995,,2025-02-12 12:04:20.369763
117,117,0.1470433145009416,0.4824614967094105,0.3644131791264258,0.0165892213488513,-0.0175142233342364,-0.009707914706007,,2025-02-12 12:04:20.377188
118,118,0.1333333333333333,0.4534228916480087,0.3634593219665355,0.0176314760932818,-0.0299128272960525,-0.0162363813641951,,2025-02-12 12:04:20.388786
119,119,0.1209039548022599,0.4287265079041998,0.3550335837208378,0.0234507317496851,-0.059459114886293,-0.0381957692144643,,2025-02-12 12:04:20.404821
120,120,0.1338606403013182,0.408779428726508,0.3525694527244545,0.0330481608546489,-0.0933082598925879,-0.0600703717834583,,2025-02-12 12:04:20.453311
121,121,0.1529190207156309,0.4006377637560215,0.3553515361074679,0.053111564684935,-0.0977386093802292,-0.0726609860528212,,2025-02-12 12:04:20.455880
122,122,0.1673822975517891,0.4072867901485855,0.3658439648662613,0.0758674599383332,-0.0787104176958995,-0.0816058332273517,,2025-02-12 12:04:20.457091
123,123,0.1720527306967985,0.4189565099396161,0.3751440721751918,0.0987102097537673,-0.0473792411034439,-0.0869473059476874,,2025-02-12 12:04:20.473841
124,124,0.1636158192090395,0.4207205373498881,0.3829339056476293,0.1189038954271073,-0.0095459688600615,-0.0874136249947009,,2025-02-12 12:04:20.497526
125,125,0.1501318267419962,0.4173281769455187,0.3831723699376019,0.1232466235289008,-0.0011952381711262,-0.0862690236974861,,2025-02-12 12:04:20.521682
126,126,0.1483992467043314,0.4185494266910917,0.3890544890902587,0.1119121031832197,-0.0140081913655994,-0.0833439314934927,,2025-02-12 12:04:20.524107
127,127,0.1541996233521657,0.4356469231291133,0.3955725130161758,0.0894167716159291,-0.0415783518462446,-0.0801644834456738,,2025-02-12 12:04:20.548236
128,128,0.1631638418079096,0.468349277427234,0.405429037001709,0.0628827029139705,-0.0709015283112081,-0.0819873669930899,,2025-02-12 12:04:20.560725
129,129,0.176120527306968,0.5036298256326753,0.4167163467270776,0.0307030876796803,-0.0971011490222952,-0.0897876128704057,,2025-02-12 12:04:20.578125
130,130,0.1863653483992467,0.5039012144650249,0.4218035849131593,0.0123333478090936,-0.1121452134695374,-0.1030141167493323,,2025-02-12 12:04:20.588731
131,131,0.1942749529190207,0.489381911934324,0.4168753229203927,0.0106831111304121,-0.1050056574606767,-0.1183602526601382,,2025-02-12 12:04:20.630233
132,132,0.1976647834274953,0.4569509464685529,0.4119470609276261,0.0156338211664567,-0.0834594973625078,-0.1303573699605748,,2025-02-12 12:04:20.632212
133,133,0.1925423728813559,0.415971232783771,0.4057469893883391,0.0246232683371694,-0.0685747980047491,-0.1415066344482597,,2025-02-12 12:04:20.639588
134,134,0.1832015065913371,0.3772983241739603,0.4064623822582568,0.0379554436096756,-0.0728776554208035,-0.1528678621391326,,2025-02-12 12:04:20.671294
135,135,0.1734086629001883,0.3421534703846938,0.407098287031517,0.0463369088461371,-0.0929257836778275,-0.1717749798634956,,2025-02-12 12:04:20.672445
136,136,0.1688135593220339,0.3445959698758397,0.4096419061245578,0.0545880922395448,-0.1154600073307941,-0.1904277417440332,,2025-02-12 12:04:20.687768
137,137,0.1631638418079096,0.3749915190989891,0.4083700965780374,0.0439484083901506,-0.1223764522143779,-0.2109881724532621,,2025-02-12 12:04:20.703397
138,138,0.1606779661016949,0.4119004002985278,0.3923929891498748,0.0208885221696269,-0.1044000701206394,-0.2310822841154775,,2025-02-12 12:04:20.754811
139,139,0.1479472693032015,0.4507090033245133,0.383649298517547,-0.027576323446389,-0.0635707341949673,-0.2542286659035991,,2025-02-12 12:04:20.757197
140,140,0.1478719397363465,0.4975235769048104,0.3824569770676841,-0.0862900073826377,-0.0344387958373839,-0.256178727372928,,2025-02-12 12:04:20.758873
141,141,0.1355178907721281,0.5285975982088338,0.407098287031517,-0.1443522821036175,-0.0225501601619149,-0.2354063334605112,,2025-02-12 12:04:20.768778
142,142,0.1099811676082863,0.5371463464278445,0.4592424784388538,-0.2044122117514222,-0.0692441313805798,-0.2279028360676586,,2025-02-12 12:04:20.782189
143,143,0.1260263653483992,0.4916887170092952,0.4452525734271293,-0.2556564033525861,-0.1484167078359815,-0.2342617321632964,,2025-02-12 12:04:20.799724
144,144,0.1578907721280603,0.4515231698215619,0.4016930964588053,-0.2887479914882529,-0.1374523896795168,-0.2381618551019543,,2025-02-12 12:04:20.816645
145,145,0.1932956685499058,0.3994165140104486,0.3471642621517428,-0.3166717331827854,-0.0750768936556758,-0.2147187248293696,,2025-02-12 12:04:20.834063
146,146,0.1813935969868173,0.3238347242010992,0.3205357497714717,-0.294740956268728,0.0001434285805351,-0.179405655178261,,2025-02-12 12:04:20.853994
147,147,0.151939736346516,0.2858402876721624,0.3539207503676325,-0.2837104268901724,0.0248768904683739,-0.1608800712196362,,2025-02-12 12:04:20.863268
148,148,0.1291902071563089,0.2527308501255174,0.3753030483685068,-0.2899639553567551,-0.0174823503163397,-0.1545211751239984,,2025-02-12 12:04:20.881495
149,149,0.1249717514124293,0.2578872379401589,0.3909622034100394,-0.2910062101011855,-0.0885591802259797,-0.1611768197040993,,2025-02-12 12:04:20.933512
150,150,0.1434274952919021,0.2991383404572902,0.3799133579746433,-0.2962174838233378,-0.1114121340579133,-0.1666878629869854,,2025-02-12 12:04:20.936358
151,151,0.1583427495291902,0.3260058348598956,0.3691029768292199,-0.293351283276154,-0.0855631165436899,-0.174191360379838,,2025-02-12 12:04:20.938758
152,152,0.1660263653483992,0.3405251373905965,0.3525694527244545,-0.2854909454119078,-0.0392516215397855,-0.181652465132053,,2025-02-12 12:04:20.948871
153,153,0.1554802259887006,0.3443245810434902,0.3639362505464807,-0.280627089937899,-0.0166855248689222,-0.1897918521344694,,2025-02-12 12:04:20.981397
154,154,0.1476459510357816,0.3386254155641496,0.369579905409165,-0.2888782733313067,-0.0330682560678258,-0.2016193988723557,,2025-02-12 12:04:20.982856
155,155,0.1499811676082862,0.3382183323156253,0.3753030483685068,-0.3070308767968037,-0.0643994326602814,-0.2079359023273559,,2025-02-12 12:04:21.001177
156,156,0.1606779661016949,0.340796526222946,0.3878621676403959,-0.3339123637469058,-0.0764793064431306,-0.2078935096867183,,2025-02-12 12:04:21.015757
157,157,0.1665536723163842,0.358843883574191,0.4016136083621478,-0.3641811786164068,-0.0760968302283702,-0.2040357793886981,,2025-02-12 12:04:21.039206
158,158,0.176195856873823,0.3702422145328721,0.4103572989944756,-0.4012680766057237,-0.0777861001768952,-0.1971257789647717,,2025-02-12 12:04:21.046855
159,159,0.1826741996233521,0.3722776307754937,0.4070187989348595,-0.4421765753246189,-0.070391560024861,-0.1934376192293018,,2025-02-12 12:04:21.067527
160,160,0.1894538606403013,0.3771626297577856,0.4075752156114622,-0.4842576106309983,-0.0608615276737478,-0.1879689685870532,,2025-02-12 12:04:21.100558
161,161,0.1887005649717514,0.3771626297577856,0.4036802988752435,-0.5333738654622834,-0.0549650193628584,-0.1783034465216838,,2025-02-12 12:04:21.102972
162,162,0.1849340866290019,0.3658999932152793,0.4017725845554628,-0.5675945629044166,-0.0502159396962501,-0.1685531391750392,,2025-02-12 12:04:21.113325
163,163,0.1684369114877589,0.3363186104891784,0.3951750725328882,-0.602987796934034,-0.0579610830451481,-0.1582517275001059,,2025-02-12 12:04:21.137103
164,164,0.1560075329566855,0.3049732003528055,0.3920750367632447,-0.6267859469318626,-0.0732920046534606,-0.153546144389334,,2025-02-12 12:04:21.165526
165,165,0.1528436911487759,0.2680643191532669,0.380628750844561,-0.6357319668215573,-0.0887504183333599,-0.151087371232354,,2025-02-12 12:04:21.168366
166,166,0.1611299435028249,0.2416039079991859,0.3706132506657128,-0.6299995657271897,-0.0889416564407401,-0.1499427699351392,,2025-02-12 12:04:21.184507
167,167,0.1661016949152542,0.2269489110523102,0.3673542387027543,-0.610413861988101,-0.0737063538861177,-0.1496036288100385,,2025-02-12 12:04:21.198351
168,168,0.1700941619585687,0.2287129384625823,0.3707722268590279,-0.5886133669170973,-0.064016956445521,-0.1480351011064479,,2025-02-12 12:04:21.224848
169,169,0.1702448210922787,0.23916140850804,0.3740312388219864,-0.5703739088895644,-0.0632520040160003,-0.1425664504641994,,2025-02-12 12:04:21.232539
170,170,0.1632391713747646,0.2462175181491282,0.3871467747704781,-0.5548703695661614,-0.0713477505617619,-0.1337487812115816,,2025-02-12 12:04:21.246785
171,171,0.1602259887005649,0.2455390460682543,0.4020905369420929,-0.5502236504972424,-0.0857224816331734,-0.125227860443427,,2025-02-12 12:04:21.273288
172,172,0.15954802259887,0.2345477983580976,0.4040777393585311,-0.5407999305163504,-0.0957624822706338,-0.120522277332655,,2025-02-12 12:04:21.277196
173,173,0.1543502824858757,0.2361761313521949,0.3980366440125591,-0.5303773830720458,-0.1042088320132592,-0.1223451608800712,,2025-02-12 12:04:21.296300
174,174,0.1498305084745763,0.2373973810977679,0.3865903580938755,-0.5186085899161854,-0.107937975107173,-0.1243800076306753,,2025-02-12 12:04:21.309789
175,175,0.1465913370998117,0.2413325191668363,0.3693414411191924,-0.5048421418334998,-0.0991728951855806,-0.1315019712577896,,2025-02-12 12:04:21.359560
176,176,0.1416195856873823,0.2418752968315354,0.3613926314534399,-0.4813045555217787,-0.0934994979999681,-0.1421849166984611,,2025-02-12 12:04:21.362418
177,177,0.1483239171374765,0.266843069407694,0.3569412980406184,-0.4499066313458114,-0.0942007043936955,-0.1543092119208105,,2025-02-12 12:04:21.364035
178,178,0.1496045197740113,0.2916751475676776,0.3699773458924526,-0.4227211534285838,-0.0982804506844731,-0.1607528932977235,,2025-02-12 12:04:21.376476
179,179,0.1578154425612053,0.308908338421874,0.3868288223838481,-0.4101706692144005,-0.1068542924986852,-0.1689346729407774,,2025-02-12 12:04:21.401091
180,180,0.1667043314500942,0.3194925028835064,0.3871467747704781,-0.4093889781560776,-0.1064718162839248,-0.168468353893764,,2025-02-12 12:04:21.408815
