acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp,velocity,relative_position,prev_label_block,person
403,-4101,-811,-596,174,-139,laying,2025-02-12 12:20:41.488803,20.0,2.0,falling,jakob
382,-4125,-829,-587,303,-139,laying,2025-02-12 12:20:41.493212,19.59611464595238,2.0,falling,jakob
355,-4104,-825,-589,326,-146,laying,2025-02-12 12:20:41.495240,18.88959012222619,2.0,falling,jakob
344,-4135,-834,-602,298,-146,laying,2025-02-12 12:20:41.514672,20.0,2.0,falling,jakob
331,-4159,-806,-609,217,-125,laying,2025-02-12 12:20:41.542041,20.0,2.0,falling,jakob
365,-4138,-867,-620,182,-106,laying,2025-02-12 12:20:41.545504,19.465198806904763,2.0,falling,jakob
390,-4121,-772,-649,203,-89,laying,2025-02-12 12:20:41.563124,20.0,2.0,falling,jakob
388,-4131,-775,-664,181,-32,laying,2025-02-12 12:20:41.573220,20.0,2.0,falling,jakob
370,-4115,-789,-781,98,-63,laying,2025-02-12 12:20:41.671415,20.0,2.0,falling,jakob
391,-4131,-852,-773,52,-91,laying,2025-02-12 12:20:41.705799,20.0,2.0,falling,jakob
410,-4149,-748,-745,121,-51,laying,2025-02-12 12:20:41.709613,19.519310607619047,2.0,falling,jakob
419,-4157,-777,-906,408,-74,laying,2025-02-12 12:20:41.711091,18.744277769619046,2.0,falling,jakob
400,-4133,-877,-959,605,-20,laying,2025-02-12 12:20:41.712518,17.999935842090473,2.0,falling,jakob
316,-4164,-895,-939,492,9,laying,2025-02-12 12:20:41.716184,17.591472838557376,2.0,falling,jakob
287,-4146,-894,-815,191,15,laying,2025-02-12 12:20:41.727529,18.2216809918676,2.0,falling,jakob
298,-4137,-872,-726,-77,-21,laying,2025-02-12 12:20:41.732368,17.95224373370279,2.0,falling,jakob
331,-4123,-886,-667,-195,-8,laying,2025-02-12 12:20:41.762870,20.0,2.0,falling,jakob
392,-4129,-881,-692,-182,-8,laying,2025-02-12 12:20:41.765725,19.382281780952383,2.0,falling,jakob
399,-4159,-896,-692,54,-15,laying,2025-02-12 12:20:41.767723,18.682116569047622,2.0,falling,jakob
389,-4135,-892,-696,77,13,laying,2025-02-12 12:20:41.776783,18.970422612023814,2.0,falling,jakob
338,-4110,-903,-711,5,36,laying,2025-02-12 12:20:41.804181,20.0,2.0,falling,jakob
354,-4106,-897,-682,7,70,laying,2025-02-12 12:20:41.806760,19.347259893809525,2.0,falling,jakob
351,-4138,-910,-594,63,31,laying,2025-02-12 12:20:41.830434,20.0,2.0,falling,jakob
403,-4143,-894,-483,156,-54,laying,2025-02-12 12:20:41.860646,20.0,2.0,falling,jakob
351,-4133,-869,-409,261,-122,laying,2025-02-12 12:20:41.875398,20.0,2.0,falling,jakob
346,-4097,-825,-396,347,-156,laying,2025-02-12 12:20:41.876747,19.180481425238096,2.0,falling,jakob
324,-4093,-756,-422,332,-113,laying,2025-02-12 12:20:41.877720,18.351142732309526,2.0,falling,jakob
295,-4131,-783,-517,199,-65,laying,2025-02-12 12:20:41.903884,20.0,2.0,falling,jakob
358,-4103,-795,-545,192,-30,laying,2025-02-12 12:20:41.913742,20.0,2.0,falling,jakob
390,-4121,-785,-565,423,-45,laying,2025-02-12 12:20:41.964802,20.0,2.0,falling,jakob
428,-4133,-828,-604,700,-102,laying,2025-02-12 12:20:42.000814,20.0,2.0,falling,jakob
412,-4135,-854,-600,802,-124,laying,2025-02-12 12:20:42.004310,19.473914430476192,2.0,falling,jakob
366,-4143,-873,-639,743,-95,laying,2025-02-12 12:20:42.019709,20.0,2.0,falling,jakob
298,-4124,-811,-655,145,-21,laying,2025-02-12 12:20:42.046178,20.0,2.0,falling,jakob
332,-4100,-814,-706,-33,-4,laying,2025-02-12 12:20:42.049419,19.435344238333332,2.0,falling,jakob
398,-4102,-798,-767,-53,21,laying,2025-02-12 12:20:42.050917,18.66502663975,2.0,falling,jakob
401,-4115,-775,-772,150,-14,laying,2025-02-12 12:20:42.082330,20.0,2.0,falling,jakob
408,-4115,-798,-752,477,-52,laying,2025-02-12 12:20:42.108762,20.0,2.0,falling,jakob
406,-4109,-823,-711,925,-147,laying,2025-02-12 12:20:42.128184,20.0,2.0,falling,jakob
416,-4122,-848,-702,1295,-209,laying,2025-02-12 12:20:42.131692,19.47662861904762,2.0,falling,jakob
354,-4118,-913,-687,1493,-280,laying,2025-02-12 12:20:42.158772,20.0,2.0,falling,jakob
341,-4097,-935,-688,1434,-294,laying,2025-02-12 12:20:42.180858,20.0,2.0,falling,jakob
332,-4116,-958,-663,1180,-308,laying,2025-02-12 12:20:42.206493,20.0,2.0,falling,jakob
358,-4111,-942,-597,940,-342,laying,2025-02-12 12:20:42.209183,19.35917968809524,2.0,falling,jakob
346,-4094,-857,-557,879,-404,laying,2025-02-12 12:20:42.266520,20.0,2.0,falling,jakob
333,-4072,-830,-551,932,-487,laying,2025-02-12 12:20:42.268073,19.20709883595238,2.0,falling,jakob
333,-4072,-805,-631,953,-513,laying,2025-02-12 12:20:42.269084,18.38149406629762,2.0,falling,jakob
335,-4077,-830,-658,895,-528,laying,2025-02-12 12:20:42.275273,18.287376223697024,2.0,falling,jakob
341,-4081,-770,-661,829,-516,laying,2025-02-12 12:20:42.276538,17.542124057750268,2.0,falling,jakob
365,-4121,-810,-593,884,-540,laying,2025-02-12 12:20:42.311309,20.0,2.0,falling,jakob
393,-4165,-781,-608,906,-525,laying,2025-02-12 12:20:42.312319,19.13653588809524,2.0,falling,jakob
425,-4204,-793,-682,880,-399,laying,2025-02-12 12:20:42.395311,20.0,2.0,falling,jakob
390,-4169,-834,-797,638,-274,laying,2025-02-12 12:20:42.411827,20.0,2.0,falling,jakob
368,-4143,-897,-863,301,-168,laying,2025-02-12 12:20:42.443998,20.0,2.0,falling,jakob
392,-4139,-888,-917,110,-138,laying,2025-02-12 12:20:42.448443,19.607827291666666,2.0,falling,jakob
444,-4127,-874,-914,144,-156,laying,2025-02-12 12:20:42.450272,18.87852845017857,2.0,falling,jakob
472,-4116,-874,-959,280,-116,laying,2025-02-12 12:20:42.451912,18.16079746576488,2.0,falling,jakob
