acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp
-0.3301239190514397,0.5898918037646359,-0.1117458050696179,0.24067835761997344,0.04145518556549791,0.1970108161258603,standing,2025-02-12 12:20:18.728530
-0.32602300080235347,0.5894471617014967,-0.11049625133880747,0.2421413309207107,0.03318175150359385,0.20062930186823985,standing,2025-02-12 12:20:18.745021
-0.32834091111705443,0.5921150140803317,-0.09639414494823267,0.2462222564438199,0.028957019216664118,0.19803343166175016,standing,2025-02-12 12:20:18.759939
-0.3224569849335829,0.5973025048169555,-0.08711174580506953,0.2523436447284837,0.04174856975209026,0.19630285152409038,standing,2025-02-12 12:20:18.779645
-0.3242399928679681,0.6008596413220688,-0.08032845412352724,0.25307513137885235,0.057121901129529015,0.19504424778761056,standing,2025-02-12 12:20:18.792704
-0.3342248373005259,0.5946346524381204,-0.08496965369510878,0.2516121580781151,0.05536159600997496,0.19614552605703042,standing,2025-02-12 12:20:18.810781
-0.3320852277792635,0.5955239365643987,-0.08675473045340942,0.24937919882962137,0.04955258911544657,0.20078662733529984,standing,2025-02-12 12:20:18.859256
-0.3315503253989479,0.5971542907959091,-0.09032488397001065,0.24710774028373983,0.04374358222091819,0.2081809242871189,standing,2025-02-12 12:20:18.873642
-0.3320852277792635,0.5998221431747441,-0.08746876115672964,0.24529827330651216,0.037465160627842053,0.21101278269419854,standing,2025-02-12 12:20:18.875021
-0.3274494071498617,0.5999703571957905,-0.08907533023920022,0.24529827330651216,0.03787589848907133,0.20881022615535882,standing,2025-02-12 12:20:18.877837
-0.3308371222251938,0.5964132206906771,-0.08175651553016772,0.24564476698300255,0.03417925773800781,0.2041691248770894,standing,2025-02-12 12:20:18.893124
-0.3226352857270214,0.6021935675114863,-0.0881827918600499,0.24614525784904426,0.033416458852867724,0.2041691248770894,standing,2025-02-12 12:20:18.908525
-0.32530979762859935,0.6044167778271823,-0.0808639771510174,0.24595276136210514,0.034589995599237096,0.20070796460176984,standing,2025-02-12 12:20:18.922607
-0.32513149683516085,0.5965614347117235,-0.08336308461263825,0.24525977400912433,0.04163121607745332,0.2011012782694198,standing,2025-02-12 12:20:18.942298
-0.3338682357136489,0.5950792945012596,-0.08693323812923948,0.24718473887851547,0.042980783335778094,0.20149459193706976,standing,2025-02-12 12:20:18.957447
-0.3392172595168048,0.5938935823328885,-0.08943234559086033,0.24799322412365973,0.03752383746516052,0.19897738446411006,standing,2025-02-12 12:20:18.972189
-0.3356512436480341,0.5910775159330071,-0.09675116029989284,0.24764673044716934,0.027900836144931683,0.20165191740412972,standing,2025-02-12 12:20:18.987778
-0.33493804047428,0.5959685786275379,-0.0858621920742591,0.24733873606806675,0.013818395188499234,0.20291052114060956,standing,2025-02-12 12:20:19.003724
-0.32477489524828373,0.6026382095746255,-0.0835415922884683,0.2458757627673295,0.009476309226932562,0.2051130776794493,standing,2025-02-12 12:20:19.019080
-0.32085227779263614,0.6051578479324142,-0.07675830060692601,0.24294981616585498,0.013759718351180766,0.20369714847590947,standing,2025-02-12 12:20:19.036459
-0.3274494071498617,0.6064917741218318,-0.07265262406283463,0.24048586113303433,0.025788470001466814,0.20220255653883965,standing,2025-02-12 12:20:19.051217
-0.3320852277792635,0.6039721357640431,-0.07943591574437692,0.23990837167221699,0.03412058090068935,0.20039331366764987,standing,2025-02-12 12:20:19.071308
-0.33779085316929647,0.6024899955535792,-0.08746876115672964,0.23794490750543804,0.03511808713510331,0.19598820058997043,standing,2025-02-12 12:20:19.085999
-0.3303022198448782,0.605454275974507,-0.07836486968939654,0.23609694123082253,0.036526331230746556,0.19583087512291045,standing,2025-02-12 12:20:19.103296
-0.32067397699919753,0.604713205869275,-0.08639771510174926,0.2336714854953897,0.043508874871644315,0.1944936086529006,standing,2025-02-12 12:20:19.153178
-0.31746456271730406,0.5993775011116049,-0.07515173152445548,0.23274750235808198,0.04972861962740198,0.19362831858407073,standing,2025-02-12 12:20:19.156425
-0.3167513595435498,0.5987846450274193,-0.07747233131024628,0.23136152765212034,0.058882206249083066,0.19284169124877082,standing,2025-02-12 12:20:19.158496
-0.32530979762859935,0.5916703720171926,-0.09121742234916091,0.23240100868159155,0.06240281648819118,0.1947295968534906,standing,2025-02-12 12:20:19.172584
-0.33689934920210385,0.5947828664591668,-0.10067832916815417,0.23667443069163988,0.0558310107085227,0.19189773844641095,standing,2025-02-12 12:20:19.183904
-0.3465275920477845,0.5930042982066102,-0.10406997500892529,0.23856089626364319,0.04157253924013485,0.18804326450344142,standing,2025-02-12 12:20:19.199195
-0.3358295444414727,0.598636431006373,-0.09907176008568358,0.23798340680282584,0.02590582367610375,0.18843657817109138,standing,2025-02-12 12:20:19.219129
-0.33600784523491123,0.5989328590484657,-0.09246697607997134,0.23582744614910778,0.028546281355434834,0.19111111111111104,standing,2025-02-12 12:20:19.230129
-0.3238833912810911,0.5941900103749812,-0.09068189932167076,0.2352114573909026,0.03142144638403979,0.18709931170108154,standing,2025-02-12 12:20:19.249970
-0.3181777658910582,0.595227508522306,-0.07425919314530516,0.2345184700379218,0.030482616986944298,0.18882989183874133,standing,2025-02-12 12:20:19.269022
-0.32459659445484523,0.5965614347117235,-0.0764012852552659,0.23702092436813027,0.03934281942203305,0.19244837758112088,standing,2025-02-12 12:20:19.281321
-0.33279843095301764,0.5992292870905586,-0.073723670117815,0.2441817936822653,0.039460173096669986,0.1938643067846607,standing,2025-02-12 12:20:19.297475
-0.34813229918873134,0.6042685638061358,-0.07479471617279532,0.24907120445051878,0.027314067771746997,0.19189773844641095,standing,2025-02-12 12:20:19.323441
-0.33725595078898096,0.5950792945012596,-0.08764726883255969,0.24903270515313095,0.021329030365263207,0.18481809242871183,standing,2025-02-12 12:20:19.538940
-0.33618614602834973,0.5950792945012596,-0.07747233131024628,0.2506881749408073,0.01675223705442266,0.19276302851524083,standing,2025-02-12 12:20:19.540429
-0.34100026745119005,0.6039721357640431,-0.0717600856836843,0.24999518758782652,0.00636643684905373,0.1978761061946902,standing,2025-02-12 12:20:19.541572
-0.3347597396808415,0.6023417815325327,-0.06533380935380212,0.25038018056170475,0.005427607451958232,0.19882005899705008,standing,2025-02-12 12:20:19.542349
-0.33707764999554235,0.6036757077219502,-0.059086040699749987,0.2516891566728907,0.014991931934868606,0.20015732546705992,standing,2025-02-12 12:20:19.543072
-0.32602300080235347,0.6044167778271823,-0.061228132809710734,0.24964869391133612,0.028135543494205557,0.20047197640117986,standing,2025-02-12 12:20:19.543798
-0.3270928055629847,0.6058989180376462,-0.06979650124955367,0.24803172342104757,0.045738594689746115,0.19842674532940013,standing,2025-02-12 12:20:19.544557
-0.3388606579299277,0.6085667704164812,-0.07515173152445548,0.24464378525091918,0.048965820742261884,0.1938643067846607,standing,2025-02-12 12:20:19.545270
-0.34153516983150567,0.6140506891951977,-0.08139950017850761,0.24121734778340295,0.03388587355141547,0.19284169124877082,standing,2025-02-12 12:20:19.660644
-0.323526789694214,0.6050096339113678,-0.06390574794716164,0.2384453983714797,0.030893354848173578,0.18788593903638146,standing,2025-02-12 12:20:19.665548
-0.3304805206383168,0.6016007114273008,-0.073723670117815,0.23809890469498932,0.046266686225612336,0.1858407079646017,standing,2025-02-12 12:20:19.667402
-0.33315503253989476,0.6001185712168369,-0.0667618707604426,0.24106335059385167,0.04714683878538936,0.1850540806293018,standing,2025-02-12 12:20:19.668660
-0.3354729428545956,0.5996739291536978,-0.0740806854694751,0.23883039134535794,0.0411031245415871,0.18709931170108154,standing,2025-02-12 12:20:19.669903
-0.334581438887403,0.6002667852378832,-0.07675830060692601,0.2374059173420085,0.03470734927387403,0.1882792527040314,standing,2025-02-12 12:20:19.674126
-0.3272711063564232,0.5996739291536978,-0.07443770082113521,0.23575044755433214,0.027490098283702403,0.18686332350049156,standing,2025-02-12 12:20:19.692585
-0.32513149683516085,0.6051578479324142,-0.07068903962870393,0.23513445879612696,0.033123074666275384,0.18647000983284162,standing,2025-02-12 12:20:19.797993
-0.3279843095301773,0.6044167778271823,-0.05944305605141015,0.23640493560992512,0.04257004547454882,0.18686332350049156,standing,2025-02-12 12:20:19.798781
-0.3347597396808415,0.6021935675114863,-0.07033202427704383,0.2357119482569443,0.04990465013935738,0.18316617502458205,standing,2025-02-12 12:20:19.799195
-0.3418917714183827,0.5981917889432338,-0.06836843984291313,0.23767541242372325,0.0463253630629308,0.18017699115044242,standing,2025-02-12 12:20:19.799587
-0.3429615761790139,0.5928560841855637,-0.07961442342020697,0.23832990047931624,0.036995745929294305,0.17797443461160267,standing,2025-02-12 12:20:19.799948
-0.3344031380939644,0.595227508522306,-0.07657979293109596,0.2365204335020886,0.027490098283702403,0.18033431661750238,standing,2025-02-12 12:20:19.800305
-0.33315503253989476,0.5975989328590482,-0.08014994644769718,0.23659743209686424,0.027724805632976277,0.18072763028515235,standing,2025-02-12 12:20:19.800761
-0.3342248373005259,0.5980435749221874,-0.07550874687611558,0.23436447284837053,0.028370250843479432,0.1810422812192723,standing,2025-02-12 12:20:19.840137
-0.3342248373005259,0.6023417815325327,-0.07515173152445548,0.23255500587114286,0.030306586474988892,0.18072763028515235,standing,2025-02-12 12:20:19.840812
-0.3344031380939644,0.5990810730695122,-0.07818636201356649,0.23047604381220044,0.03306439782895691,0.18001966568338243,standing,2025-02-12 12:20:19.882754
-0.3342248373005259,0.601304283385208,-0.0667618707604426,0.22762709580550156,0.03599823969488034,0.17655850540806287,standing,2025-02-12 12:20:19.884310
-0.33779085316929647,0.5998221431747441,-0.06372724027133159,0.22762709580550156,0.038286636350300614,0.17529990167158302,standing,2025-02-12 12:20:19.884846
-0.3352946420611571,0.5984882169853266,-0.07015351660121377,0.23055304240697608,0.0411031245415871,0.1745919370698131,standing,2025-02-12 12:20:19.930266
-0.3354729428545956,0.5981917889432338,-0.06658336308461255,0.23305549673718454,0.0388734047234853,0.17647984267453287,standing,2025-02-12 12:20:19.947320
-0.32513149683516085,0.5901882318067287,-0.07925740806854686,0.2317850199233864,0.04192460026404566,0.17411996066863317,standing,2025-02-12 12:20:19.953156
-0.32923241508424705,0.5838150289017339,-0.08336308461263825,0.23694392577335463,0.04714683878538936,0.18033431661750238,standing,2025-02-12 12:20:19.965491
-0.3301239190514397,0.5930042982066102,-0.07693680828275606,0.24133284567556643,0.03640897755610962,0.183323500491642,standing,2025-02-12 12:20:19.968366
-0.3311937238120709,0.5943382243960277,-0.06979650124955367,0.24221832951548633,0.03036526331230736,0.18466076696165185,standing,2025-02-12 12:20:19.994154
-0.32049567620575903,0.5958203646064916,-0.06979650124955367,0.23917688502184836,0.03922546574739611,0.1843461160275319,standing,2025-02-12 12:20:19.999404
-0.32923241508424705,0.5955239365643987,-0.0785433773652266,0.2367129299890277,0.042980783335778094,0.17970501474926248,standing,2025-02-12 12:20:20.054663
-0.33743425158241946,0.5989328590484657,-0.07390217779364505,0.23498046160657568,0.04368490538359972,0.17821042281219265,standing,2025-02-12 12:20:20.060703
-0.33779085316929647,0.6027864235956719,-0.06301320956801132,0.2302450480278735,0.043508874871644315,0.17238938053097339,standing,2025-02-12 12:20:20.062428
-0.3352946420611571,0.6008596413220688,-0.06176365583720089,0.22928256559317792,0.0472641924600263,0.17325467059980326,standing,2025-02-12 12:20:20.063917
-0.3352946420611571,0.6008596413220688,-0.06551231702963217,0.23186201851816204,0.05407070558896865,0.16696165191740406,standing,2025-02-12 12:20:20.109078
