acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp
-2929,276,2637,-946,-703,266,sitting,2025-02-12 12:18:47.729533
-2632,281,2639,-1127,-409,-44,sitting,2025-02-12 12:18:47.745251
-2400,330,2665,-958,777,-300,sitting,2025-02-12 12:18:47.764217
-2613,242,2597,-746,879,-180,sitting,2025-02-12 12:18:47.775439
-2691,186,2584,-638,914,-144,sitting,2025-02-12 12:18:47.798331
-2789,210,2496,-477,923,-204,sitting,2025-02-12 12:18:47.808519
-2727,263,2541,-169,971,-395,sitting,2025-02-12 12:18:47.826608
-2749,197,2576,-199,1116,-423,sitting,2025-02-12 12:18:47.843336
-2814,242,2573,-471,696,-358,sitting,2025-02-12 12:18:47.858737
-2640,129,2505,-227,1034,-570,sitting,2025-02-12 12:18:47.879004
-2687,188,2585,-23,1102,-389,sitting,2025-02-12 12:18:47.928896
-2842,213,2605,-138,561,-256,sitting,2025-02-12 12:18:47.935742
-2753,460,2723,-428,275,-411,sitting,2025-02-12 12:18:47.938267
-2545,-362,2255,124,919,-1604,sitting,2025-02-12 12:18:47.940376
-2816,313,2661,567,738,-824,sitting,2025-02-12 12:18:47.957743
-2967,-910,1862,-177,385,-1807,sitting,2025-02-12 12:18:47.974051
-3526,-385,2284,-603,216,-1154,sitting,2025-02-12 12:18:47.988601
-3678,-434,2228,-261,339,-774,sitting,2025-02-12 12:18:48.009321
-3191,-994,1922,772,598,-1407,sitting,2025-02-12 12:18:48.021253
-3197,-1201,1669,1,338,-696,sitting,2025-02-12 12:18:48.037962
-2612,981,2283,-504,54,-487,sitting,2025-02-12 12:18:48.055350
-2577,-159,2542,-167,321,31,sitting,2025-02-12 12:18:48.069798
-3727,-1208,1805,153,373,-413,sitting,2025-02-12 12:18:48.089064
-3387,-238,2109,373,-131,197,sitting,2025-02-12 12:18:48.105441
-2443,-453,2187,-687,122,5,sitting,2025-02-12 12:18:48.122736
-2577,1634,3691,-1075,362,97,sitting,2025-02-12 12:18:48.136589
-2601,545,2557,-1593,-551,107,sitting,2025-02-12 12:18:48.153734
-2716,-611,1823,-1534,509,545,sitting,2025-02-12 12:18:48.168266
-2753,-1902,1801,-1062,460,45,sitting,2025-02-12 12:18:48.216904
-2407,2557,3416,-1231,-64,986,sitting,2025-02-12 12:18:48.219228
-2897,-2357,1533,-1249,36,528,sitting,2025-02-12 12:18:48.221304
-3278,259,3149,-891,48,173,sitting,2025-02-12 12:18:48.236185
-2877,458,2484,-1845,-219,695,sitting,2025-02-12 12:18:48.251132
-2592,93,2141,-1832,-116,1025,sitting,2025-02-12 12:18:48.267406
-3289,-797,2436,-1925,-938,883,sitting,2025-02-12 12:18:48.283677
-2896,1214,2657,-2179,-1126,702,sitting,2025-02-12 12:18:48.302192
-2415,217,2586,-1992,311,901,sitting,2025-02-12 12:18:48.317261
-2321,287,2280,-2095,438,752,sitting,2025-02-12 12:18:48.338586
-2337,-485,1967,-1722,1476,1455,sitting,2025-02-12 12:18:48.356242
-2557,156,2745,-1635,1356,1529,sitting,2025-02-12 12:18:48.367088
-3208,3,2341,-1903,702,1138,sitting,2025-02-12 12:18:48.382613
-2794,599,2024,-1767,75,710,sitting,2025-02-12 12:18:48.401686
-2746,460,2786,-1775,363,508,sitting,2025-02-12 12:18:48.416679
-2627,1080,2960,-1763,448,667,sitting,2025-02-12 12:18:48.442428
-2779,638,3007,-2569,-120,501,sitting,2025-02-12 12:18:48.451483
-3525,-737,2047,-2799,522,379,sitting,2025-02-12 12:18:48.463879
-2576,356,1867,-1459,1187,343,sitting,2025-02-12 12:18:48.481803
-2585,478,2582,-572,1261,280,sitting,2025-02-12 12:18:48.523921
-2631,77,2282,377,2574,844,sitting,2025-02-12 12:18:48.529788
-3897,40,3488,1365,-33,-125,sitting,2025-02-12 12:18:48.530857
-2932,-346,1688,326,-779,530,sitting,2025-02-12 12:18:48.551031
-2014,1564,3915,75,-354,277,sitting,2025-02-12 12:18:48.565082
-3053,-3085,-2242,5787,-2042,-1740,sitting,2025-02-12 12:18:48.584488
-4837,654,4489,3629,-2609,-3047,sitting,2025-02-12 12:18:48.598206
-2520,330,2100,4173,-4915,-2911,sitting,2025-02-12 12:18:48.616739
-1794,768,2907,3554,-1698,-1665,sitting,2025-02-12 12:18:48.629724
-2383,885,3054,2208,-1142,-1577,sitting,2025-02-12 12:18:48.649871
-2658,658,2729,1264,-928,-1542,sitting,2025-02-12 12:18:48.665491
-2501,581,2842,719,-419,-1311,sitting,2025-02-12 12:18:48.681639
-1880,590,3110,-543,448,226,sitting,2025-02-12 12:18:48.698026
-1088,1384,3548,-3179,3151,2792,sitting,2025-02-12 12:18:48.715576
-1998,106,2758,-4161,5185,3551,sitting,2025-02-12 12:18:48.734146
-3388,-565,1794,-2367,4312,2422,sitting,2025-02-12 12:18:48.751260
-4081,-317,1871,-219,1845,213,sitting,2025-02-12 12:18:48.768345
-3600,285,2569,568,-671,-661,sitting,2025-02-12 12:18:48.818838
-2980,1122,3061,-1226,-7,-1225,sitting,2025-02-12 12:18:48.826434
-2857,186,2311,-916,-914,-1716,sitting,2025-02-12 12:18:48.830736
-2138,108,2180,-119,-1520,-911,sitting,2025-02-12 12:18:48.836403
-2299,283,2373,-81,-182,-393,sitting,2025-02-12 12:18:48.883884
-2596,325,2353,69,176,-497,sitting,2025-02-12 12:18:48.888273
-2752,390,2687,-534,482,-155,sitting,2025-02-12 12:18:48.889876
-2845,258,2485,-724,290,-64,sitting,2025-02-12 12:18:48.896569
-2868,268,2548,-617,-122,-19,sitting,2025-02-12 12:18:48.917501
-2808,320,2560,-479,-502,254,sitting,2025-02-12 12:18:48.929242
-2828,350,2599,-316,-464,197,sitting,2025-02-12 12:18:48.951942
-2702,402,2630,-287,-406,-51,sitting,2025-02-12 12:18:48.967245
-2635,429,2621,-365,-288,-124,sitting,2025-02-12 12:18:48.981283
-2594,455,2605,-462,-172,-108,sitting,2025-02-12 12:18:48.996290
-2609,460,2582,-555,5,-181,sitting,2025-02-12 12:18:49.016545
-2599,427,2629,-613,181,-254,sitting,2025-02-12 12:18:49.028975
-2629,396,2648,-718,341,-244,sitting,2025-02-12 12:18:49.047060
-2642,342,2663,-743,357,-190,sitting,2025-02-12 12:18:49.061648
-2721,339,2663,-864,346,-164,sitting,2025-02-12 12:18:49.080258
-2722,287,2625,-910,233,-157,sitting,2025-02-12 12:18:49.119966
-2688,262,2579,-941,46,-175,sitting,2025-02-12 12:18:49.138500
-2643,265,2597,-842,64,-201,sitting,2025-02-12 12:18:49.142425
-2601,234,2606,-593,194,-234,sitting,2025-02-12 12:18:49.144533
-2727,265,2644,-472,556,-214,sitting,2025-02-12 12:18:49.165223
-2870,305,2585,-491,533,-165,sitting,2025-02-12 12:18:49.183641
-2913,313,2571,-566,502,-144,sitting,2025-02-12 12:18:49.197821
-2927,366,2450,-636,189,-145,sitting,2025-02-12 12:18:49.217877
-2876,397,2344,-698,-156,-191,sitting,2025-02-12 12:18:49.230922
-2739,363,2355,-725,-319,-223,sitting,2025-02-12 12:18:49.248675
-2631,400,2372,-692,-335,-224,sitting,2025-02-12 12:18:49.270133
-2601,353,2538,-735,-198,-226,sitting,2025-02-12 12:18:49.281543
-2599,343,2672,-722,-29,-170,sitting,2025-02-12 12:18:49.296504
-2668,337,2755,-729,130,-68,sitting,2025-02-12 12:18:49.315786
-2732,324,2787,-771,114,-12,sitting,2025-02-12 12:18:49.329761
-2725,323,2736,-860,-13,22,sitting,2025-02-12 12:18:49.349892
-2643,302,2666,-935,-114,67,sitting,2025-02-12 12:18:49.366226
-2560,323,2656,-967,8,46,sitting,2025-02-12 12:18:49.443320
-2497,311,2612,-912,280,-20,sitting,2025-02-12 12:18:49.446580
-2538,307,2591,-892,585,-71,sitting,2025-02-12 12:18:49.447747
-2556,290,2600,-909,729,-72,sitting,2025-02-12 12:18:49.448767
-2637,328,2639,-891,839,-94,sitting,2025-02-12 12:18:49.450029
-2684,355,2627,-907,966,-134,sitting,2025-02-12 12:18:49.465101
-2796,391,2641,-891,1260,-221,sitting,2025-02-12 12:18:49.479579
-2869,355,2583,-822,1339,-330,sitting,2025-02-12 12:18:49.494096
-2951,387,2535,-798,1143,-346,sitting,2025-02-12 12:18:49.512565
-2901,370,2524,-827,899,-240,sitting,2025-02-12 12:18:49.527170
-2786,386,2462,-920,652,-187,sitting,2025-02-12 12:18:49.543772
-2690,399,2475,-933,684,-187,sitting,2025-02-12 12:18:49.566948
-2637,382,2564,-871,1118,-231,sitting,2025-02-12 12:18:49.577078
-2767,348,2495,-770,1522,-310,sitting,2025-02-12 12:18:49.593189
-3124,268,2300,-1164,479,-96,sitting,2025-02-12 12:18:49.609170
-3115,192,1934,-1256,-901,-166,sitting,2025-02-12 12:18:49.626813
-2760,200,2223,-592,-625,-372,sitting,2025-02-12 12:18:49.643442
-2432,95,2730,17,625,-454,sitting,2025-02-12 12:18:49.660484
-2385,148,2935,-54,1647,-333,sitting,2025-02-12 12:18:49.676291
-2681,224,2780,-267,1971,-425,sitting,2025-02-12 12:18:49.771895
-3035,311,2541,-557,1150,-486,sitting,2025-02-12 12:18:49.775599
-3174,240,2385,-697,71,-346,sitting,2025-02-12 12:18:49.786591
-3106,183,2390,-531,-580,-152,sitting,2025-02-12 12:18:49.788717
-2956,145,2376,-368,-854,11,sitting,2025-02-12 12:18:49.789862
-2791,195,2373,-274,-661,24,sitting,2025-02-12 12:18:49.791235
-2748,270,2299,-207,-216,-35,sitting,2025-02-12 12:18:49.792482
-2854,336,2335,-165,139,-127,sitting,2025-02-12 12:18:49.801953
-2929,375,2409,-319,179,-119,sitting,2025-02-12 12:18:49.818745
-2896,287,2427,-531,100,26,sitting,2025-02-12 12:18:49.834095
-2904,159,2476,-612,-98,90,sitting,2025-02-12 12:18:49.851354
-2872,185,2530,-463,-330,-51,sitting,2025-02-12 12:18:49.869586
-2781,438,2595,-406,-361,-265,sitting,2025-02-12 12:18:49.884910
-2740,504,2576,-487,-554,-268,sitting,2025-02-12 12:18:49.902411
-2695,443,2593,-328,-759,-142,sitting,2025-02-12 12:18:49.934588
-2738,421,2636,-240,-835,45,sitting,2025-02-12 12:18:49.940090
-2781,391,2617,-380,-917,138,sitting,2025-02-12 12:18:49.950593
-2748,370,2620,-690,-987,97,sitting,2025-02-12 12:18:49.969562
-2623,336,2661,-841,-722,91,sitting,2025-02-12 12:18:50.030711
-2554,269,2626,-880,-399,95,sitting,2025-02-12 12:18:50.033587
-2565,236,2600,-862,-23,113,sitting,2025-02-12 12:18:50.034650
-2633,211,2561,-832,211,105,sitting,2025-02-12 12:18:50.035936
-2739,217,2575,-775,273,10,sitting,2025-02-12 12:18:50.049488
-2814,233,2510,-740,154,-121,sitting,2025-02-12 12:18:50.084696
-2772,245,2508,-670,18,-138,sitting,2025-02-12 12:18:50.087448
-2780,305,2544,-590,-56,-162,sitting,2025-02-12 12:18:50.099356
-2746,420,2565,-521,-239,-84,sitting,2025-02-12 12:18:50.115399
-2736,469,2538,-529,-419,-93,sitting,2025-02-12 12:18:50.130673
-2665,433,2606,-571,-449,-126,sitting,2025-02-12 12:18:50.146825
-2631,412,2574,-603,-286,-141,sitting,2025-02-12 12:18:50.162421
-2641,332,2613,-643,-39,-122,sitting,2025-02-12 12:18:50.181042
-2671,301,2629,-672,140,-110,sitting,2025-02-12 12:18:50.196994
-2691,237,2634,-674,189,-90,sitting,2025-02-12 12:18:50.215510
-2651,209,2632,-689,258,-112,sitting,2025-02-12 12:18:50.228328
-2682,217,2618,-630,391,-176,sitting,2025-02-12 12:18:50.245651
-2700,210,2576,-555,451,-187,sitting,2025-02-12 12:18:50.261884
-2753,263,2549,-516,464,-181,sitting,2025-02-12 12:18:50.319384
-2750,281,2561,-490,369,-163,sitting,2025-02-12 12:18:50.321681
-2702,338,2578,-490,526,-188,sitting,2025-02-12 12:18:50.324260
-2710,318,2603,-513,698,-249,sitting,2025-02-12 12:18:50.326716
-2695,345,2565,-536,764,-196,sitting,2025-02-12 12:18:50.340490
-2757,359,2521,-594,684,-177,sitting,2025-02-12 12:18:50.358687
-2775,354,2468,-580,603,-177,sitting,2025-02-12 12:18:50.375974
-2798,348,2491,-556,574,-133,sitting,2025-02-12 12:18:50.390967
-2812,326,2539,-533,562,-81,sitting,2025-02-12 12:18:50.407606
-2840,318,2556,-570,503,-58,sitting,2025-02-12 12:18:50.428743
-2790,291,2573,-615,505,-44,sitting,2025-02-12 12:18:50.443276
-2742,302,2559,-621,588,-74,sitting,2025-02-12 12:18:50.457236
-2709,278,2549,-549,877,-113,sitting,2025-02-12 12:18:50.472365
-2759,289,2535,-472,1038,-149,sitting,2025-02-12 12:18:50.490376
-2812,323,2488,-513,945,-147,sitting,2025-02-12 12:18:50.512005
-2854,320,2457,-550,819,-149,sitting,2025-02-12 12:18:50.527785
-2816,306,2459,-642,708,-117,sitting,2025-02-12 12:18:50.544106
-2814,335,2483,-633,673,-114,sitting,2025-02-12 12:18:50.558865
-2758,310,2496,-597,735,-131,sitting,2025-02-12 12:18:50.574459
-2753,346,2471,-549,825,-147,sitting,2025-02-12 12:18:50.605459
-2823,365,2477,-525,774,-146,sitting,2025-02-12 12:18:50.623816
-2817,343,2487,-558,701,-100,sitting,2025-02-12 12:18:50.628062
-2845,367,2435,-581,511,-65,sitting,2025-02-12 12:18:50.639973
-2807,362,2427,-589,200,-123,sitting,2025-02-12 12:18:50.660374
-2802,339,2445,-545,176,-184,sitting,2025-02-12 12:18:50.678585
-2784,341,2480,-519,263,-171,sitting,2025-02-12 12:18:50.692098
-2832,305,2505,-551,254,-134,sitting,2025-02-12 12:18:50.708709
-2904,288,2514,-590,147,-117,sitting,2025-02-12 12:18:50.721830
-2863,287,2453,-603,65,-127,sitting,2025-02-12 12:18:50.740343
-2849,301,2437,-568,23,-161,sitting,2025-02-12 12:18:50.755414
-2802,310,2452,-593,-15,-160,sitting,2025-02-12 12:18:50.772236
-2783,302,2475,-554,11,-158,sitting,2025-02-12 12:18:50.796254
-2792,319,2516,-557,103,-185,sitting,2025-02-12 12:18:50.807321
-2794,323,2521,-541,240,-181,sitting,2025-02-12 12:18:50.824641
-2812,316,2483,-540,300,-170,sitting,2025-02-12 12:18:50.839265
-2800,289,2469,-563,276,-146,sitting,2025-02-12 12:18:50.855028
-2827,313,2478,-574,189,-129,sitting,2025-02-12 12:18:50.871515
-2869,329,2478,-586,104,-91,sitting,2025-02-12 12:18:50.920639
-2859,311,2461,-603,1,-100,sitting,2025-02-12 12:18:50.923471
-2814,338,2442,-601,-44,-101,sitting,2025-02-12 12:18:50.925584
-2778,320,2480,-607,-8,-130,sitting,2025-02-12 12:18:50.933333
-2808,342,2484,-627,74,-123,sitting,2025-02-12 12:18:50.950425
-2807,324,2480,-634,97,-130,sitting,2025-02-12 12:18:50.967942
-2799,307,2506,-588,113,-105,sitting,2025-02-12 12:18:51.002413
-2829,292,2458,-592,99,-76,sitting,2025-02-12 12:18:51.005253
-2846,293,2460,-671,56,-65,sitting,2025-02-12 12:18:51.015102
-2805,309,2440,-676,44,-66,sitting,2025-02-12 12:18:51.032627
-2828,308,2481,-666,9,-106,sitting,2025-02-12 12:18:51.046974
-2786,303,2549,-620,22,-112,sitting,2025-02-12 12:18:51.061853
-2793,304,2518,-583,42,-96,sitting,2025-02-12 12:18:51.082932
-2753,326,2541,-586,96,-148,sitting,2025-02-12 12:18:51.117153
-2799,321,2476,-632,56,-139,sitting,2025-02-12 12:18:51.120017
-2799,342,2451,-608,-23,-166,sitting,2025-02-12 12:18:51.133676
-2800,326,2428,-562,50,-178,sitting,2025-02-12 12:18:51.154559
-2838,336,2506,-530,136,-169,sitting,2025-02-12 12:18:51.173413
-2821,333,2472,-561,204,-190,sitting,2025-02-12 12:18:51.179815
-2821,318,2471,-573,281,-183,sitting,2025-02-12 12:18:51.221613
-2794,324,2466,-609,241,-156,sitting,2025-02-12 12:18:51.230358
-2783,293,2501,-611,169,-124,sitting,2025-02-12 12:18:51.232087
-2784,284,2480,-599,148,-109,sitting,2025-02-12 12:18:51.243645
-2824,295,2459,-583,138,-92,sitting,2025-02-12 12:18:51.262925
-2869,289,2488,-555,134,-128,sitting,2025-02-12 12:18:51.275636
-2869,343,2498,-545,49,-132,sitting,2025-02-12 12:18:51.294372
-2798,329,2536,-550,-7,-145,sitting,2025-02-12 12:18:51.311321
-2739,354,2522,-568,51,-156,sitting,2025-02-12 12:18:51.328296
-2758,293,2526,-619,159,-147,sitting,2025-02-12 12:18:51.344433
-2779,338,2511,-603,163,-155,sitting,2025-02-12 12:18:51.360261
-2834,305,2497,-626,127,-158,sitting,2025-02-12 12:18:51.377013
-2810,300,2472,-646,64,-105,sitting,2025-02-12 12:18:51.395238
-2820,311,2443,-627,-5,-94,sitting,2025-02-12 12:18:51.414086
-2757,271,2442,-634,63,-109,sitting,2025-02-12 12:18:51.428162
-2773,310,2501,-592,191,-116,sitting,2025-02-12 12:18:51.442558
-2795,287,2534,-573,415,-162,sitting,2025-02-12 12:18:51.461653
-2850,307,2529,-601,398,-192,sitting,2025-02-12 12:18:51.477964
-2886,327,2471,-621,239,-206,sitting,2025-02-12 12:18:51.541187
-2844,321,2418,-628,98,-188,sitting,2025-02-12 12:18:51.544776
-2820,336,2438,-606,-10,-127,sitting,2025-02-12 12:18:51.555502
-2808,311,2437,-611,-46,-124,sitting,2025-02-12 12:18:51.558616
-2753,302,2490,-589,14,-93,sitting,2025-02-12 12:18:51.560213
-2806,314,2526,-616,154,-93,sitting,2025-02-12 12:18:51.574208
-2824,322,2482,-599,259,-109,sitting,2025-02-12 12:18:51.591902
-2845,304,2510,-628,206,-122,sitting,2025-02-12 12:18:51.606414
-2815,306,2444,-634,134,-138,sitting,2025-02-12 12:18:51.628440
-2786,308,2436,-610,116,-115,sitting,2025-02-12 12:18:51.642798
-2786,343,2480,-584,228,-149,sitting,2025-02-12 12:18:51.660913
-2807,326,2464,-580,288,-154,sitting,2025-02-12 12:18:51.677637
-2797,339,2515,-580,298,-140,sitting,2025-02-12 12:18:51.693345
-2846,345,2504,-614,336,-144,sitting,2025-02-12 12:18:51.716710
-2821,314,2465,-637,306,-161,sitting,2025-02-12 12:18:51.727529
