acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp
-3842,-15,-759,-725,51,-240,standing,2025-02-12 12:04:31.765452
-3811,-37,-769,-758,69,-206,standing,2025-02-12 12:04:31.783409
-3797,-32,-789,-765,187,-190,standing,2025-02-12 12:04:31.805249
-3840,-34,-792,-714,248,-178,standing,2025-02-12 12:04:31.816951
-3858,7,-786,-640,191,-219,standing,2025-02-12 12:04:31.847737
-3857,-26,-803,-642,106,-170,standing,2025-02-12 12:04:31.850307
-3825,-54,-809,-615,55,-152,standing,2025-02-12 12:04:31.865903
-3809,-46,-814,-569,77,-115,standing,2025-02-12 12:04:31.903012
-3824,2,-813,-492,103,-70,standing,2025-02-12 12:04:31.905926
-3807,-39,-817,-435,157,-91,standing,2025-02-12 12:04:31.915570
-3867,-51,-812,-376,189,-49,standing,2025-02-12 12:04:31.927553
-3881,-46,-803,-321,227,-50,standing,2025-02-12 12:04:31.962194
-3858,-61,-790,-292,146,-61,standing,2025-02-12 12:04:31.964800
-3839,-36,-741,-276,29,-111,standing,2025-02-12 12:04:31.991602
-3836,-43,-798,-313,102,-106,standing,2025-02-12 12:04:31.997813
-3832,-43,-813,-327,185,-162,standing,2025-02-12 12:04:32.022148
-3867,-24,-769,-333,149,-150,standing,2025-02-12 12:04:32.036981
-3898,-56,-788,-383,39,-166,standing,2025-02-12 12:04:32.047391
-3860,-12,-746,-474,106,-160,standing,2025-02-12 12:04:32.061770
-3872,5,-766,-530,93,-178,standing,2025-02-12 12:04:32.089524
-3852,8,-810,-585,99,-202,standing,2025-02-12 12:04:32.112494
-3813,-7,-777,-556,160,-207,standing,2025-02-12 12:04:32.138279
-3808,-58,-821,-514,212,-201,standing,2025-02-12 12:04:32.140396
-3844,-72,-805,-501,240,-164,standing,2025-02-12 12:04:32.142300
-3850,-49,-778,-501,241,-124,standing,2025-02-12 12:04:32.160725
-3856,-66,-821,-465,180,-144,standing,2025-02-12 12:04:32.173177
-3828,-45,-820,-415,162,-144,standing,2025-02-12 12:04:32.200758
-3861,-44,-810,-393,205,-128,standing,2025-02-12 12:04:32.209979
-3843,-32,-806,-366,235,-98,standing,2025-02-12 12:04:32.226336
-3842,-17,-796,-377,314,-112,standing,2025-02-12 12:04:32.260388
-3856,-26,-797,-381,309,-112,standing,2025-02-12 12:04:32.261465
-3844,-18,-754,-407,213,-135,standing,2025-02-12 12:04:32.278410
-3833,-22,-789,-481,175,-130,standing,2025-02-12 12:04:32.298858
-3831,-13,-773,-564,153,-100,standing,2025-02-12 12:04:32.321186
-3842,-21,-778,-597,217,-128,standing,2025-02-12 12:04:32.323361
-3844,-31,-792,-615,282,-118,standing,2025-02-12 12:04:32.343802
-3869,-66,-763,-610,313,-142,standing,2025-02-12 12:04:32.356414
-3864,-42,-787,-658,241,-147,standing,2025-02-12 12:04:32.381508
-3839,-59,-786,-706,201,-164,standing,2025-02-12 12:04:32.413751
-3853,-29,-776,-723,158,-125,standing,2025-02-12 12:04:32.416512
-3807,-35,-795,-764,146,-126,standing,2025-02-12 12:04:32.423757
-3834,-19,-792,-740,201,-117,standing,2025-02-12 12:04:32.441771
-3864,-49,-796,-734,247,-142,standing,2025-02-12 12:04:32.463057
-3869,-60,-756,-747,222,-146,standing,2025-02-12 12:04:32.475693
-3860,-74,-798,-756,190,-149,standing,2025-02-12 12:04:32.510126
-3845,-31,-789,-808,100,-116,standing,2025-02-12 12:04:32.513224
-3844,-6,-809,-809,62,-131,standing,2025-02-12 12:04:32.526022
-3840,-5,-839,-814,45,-120,standing,2025-02-12 12:04:32.541947
-3842,-9,-816,-871,20,-99,standing,2025-02-12 12:04:32.575095
-3836,-22,-768,-897,55,-106,standing,2025-02-12 12:04:32.580390
-3843,-41,-787,-914,76,-115,standing,2025-02-12 12:04:32.591415
-3867,-85,-783,-919,41,-96,standing,2025-02-12 12:04:32.606501
-3887,-40,-796,-982,-19,-87,standing,2025-02-12 12:04:32.628221
-3857,-12,-798,-976,-160,-93,standing,2025-02-12 12:04:32.638842
-3822,-25,-805,-947,-152,-97,standing,2025-02-12 12:04:32.659897
-3777,-59,-778,-947,62,-109,standing,2025-02-12 12:04:32.683421
-3825,-51,-810,-963,160,-88,standing,2025-02-12 12:04:32.690702
-3868,-54,-806,-980,114,-67,standing,2025-02-12 12:04:32.710653
-3883,-57,-848,-984,53,-91,standing,2025-02-12 12:04:32.723741
-3851,-34,-835,-983,-86,-127,standing,2025-02-12 12:04:32.743430
-3787,-63,-793,-974,11,-124,standing,2025-02-12 12:04:32.756701
-3827,-61,-798,-978,190,-127,standing,2025-02-12 12:04:32.773863
-3820,-88,-800,-968,268,-107,standing,2025-02-12 12:04:32.803806
-3874,-38,-811,-982,209,-105,standing,2025-02-12 12:04:32.807614
-3897,-49,-799,-1029,77,-107,standing,2025-02-12 12:04:32.822573
-3861,-16,-787,-1023,-121,-128,standing,2025-02-12 12:04:32.849860
-3801,-38,-759,-993,-92,-128,standing,2025-02-12 12:04:32.854538
-3770,-75,-774,-932,136,-128,standing,2025-02-12 12:04:32.870175
-3798,-105,-821,-854,421,-111,standing,2025-02-12 12:04:32.887666
-3874,-100,-811,-782,435,-69,standing,2025-02-12 12:04:32.908657
-3905,-55,-857,-804,204,-63,standing,2025-02-12 12:04:32.922815
-3875,-56,-798,-727,4,-84,standing,2025-02-12 12:04:32.941120
-3844,6,-809,-688,-8,-133,standing,2025-02-12 12:04:32.970267
-3814,-28,-769,-690,65,-114,standing,2025-02-12 12:04:32.973957
-3781,-36,-760,-705,194,-95,standing,2025-02-12 12:04:32.989431
-3856,-49,-803,-669,266,-65,standing,2025-02-12 12:04:33.003864
-3907,-66,-800,-674,153,-61,standing,2025-02-12 12:04:33.033682
-3901,-48,-794,-681,-5,-85,standing,2025-02-12 12:04:33.039610
-3856,-54,-791,-683,-9,-95,standing,2025-02-12 12:04:33.056834
-3815,-39,-768,-682,77,-114,standing,2025-02-12 12:04:33.071354
-3842,0,-814,-663,143,-101,standing,2025-02-12 12:04:33.105419
-3812,-14,-790,-658,174,-154,standing,2025-02-12 12:04:33.115225
-3868,-45,-832,-627,222,-138,standing,2025-02-12 12:04:33.118848
-3822,-54,-815,-582,175,-98,standing,2025-02-12 12:04:33.153066
-3806,-66,-809,-600,142,-72,standing,2025-02-12 12:04:33.157400
-3809,-71,-813,-581,157,-37,standing,2025-02-12 12:04:33.171841
-3843,-29,-798,-550,256,-1,standing,2025-02-12 12:04:33.185229
-3873,8,-809,-540,300,-23,standing,2025-02-12 12:04:33.213453
-3877,14,-786,-545,267,-59,standing,2025-02-12 12:04:33.217730
-3852,22,-759,-570,209,-103,standing,2025-02-12 12:04:33.237320
-3837,6,-809,-574,221,-126,standing,2025-02-12 12:04:33.249483
-3791,0,-798,-603,238,-108,standing,2025-02-12 12:04:33.274556
-3815,-11,-783,-674,319,-46,standing,2025-02-12 12:04:33.287171
-3826,25,-752,-742,360,-65,standing,2025-02-12 12:04:33.300578
-3898,-7,-845,-787,302,-87,standing,2025-02-12 12:04:33.335397
-3856,36,-817,-837,275,-95,standing,2025-02-12 12:04:33.336449
-3869,30,-815,-852,208,-117,standing,2025-02-12 12:04:33.351754
-3841,-27,-832,-901,153,-134,standing,2025-02-12 12:04:33.367941
-3853,-10,-798,-980,122,-125,standing,2025-02-12 12:04:33.418152
-3833,1,-766,-1037,118,-148,standing,2025-02-12 12:04:33.420081
-3845,-4,-767,-1054,137,-177,standing,2025-02-12 12:04:33.450483
-3842,-19,-783,-1042,160,-190,standing,2025-02-12 12:04:33.454426
-3854,-15,-793,-1044,155,-180,standing,2025-02-12 12:04:33.456108
-3856,-43,-803,-1038,121,-153,standing,2025-02-12 12:04:33.467392
-3857,-52,-829,-1030,150,-131,standing,2025-02-12 12:04:33.507484
-3825,-72,-839,-956,153,-126,standing,2025-02-12 12:04:33.591067
-3861,-67,-846,-875,92,-136,standing,2025-02-12 12:04:33.594471
-3827,-92,-852,-809,73,-146,standing,2025-02-12 12:04:33.596120
-3828,-70,-864,-751,43,-136,standing,2025-02-12 12:04:33.597191
-3849,-49,-838,-712,13,-101,standing,2025-02-12 12:04:33.655277
-3820,-45,-848,-671,-24,-87,standing,2025-02-12 12:04:33.658440
-3813,-50,-814,-621,-6,-83,standing,2025-02-12 12:04:33.660027
-3849,-29,-872,-562,-8,-69,standing,2025-02-12 12:04:33.661544
-3848,-59,-832,-519,2,-95,standing,2025-02-12 12:04:33.665032
-3861,-60,-818,-492,4,-127,standing,2025-02-12 12:04:33.681554
-3824,-54,-822,-474,-24,-124,standing,2025-02-12 12:04:33.683521
-3831,-31,-806,-430,-32,-103,standing,2025-02-12 12:04:33.684640
-3810,-27,-819,-411,-7,-77,standing,2025-02-12 12:04:33.687558
-3810,-58,-809,-358,-22,-101,standing,2025-02-12 12:04:33.704787
-3852,-52,-811,-330,-12,-68,standing,2025-02-12 12:04:33.720259
-3841,-37,-807,-311,71,-63,standing,2025-02-12 12:04:33.735622
-3865,-55,-827,-265,12,-68,standing,2025-02-12 12:04:33.759622
-3815,-81,-858,-178,-35,-73,standing,2025-02-12 12:04:33.769965
-3835,-49,-780,-117,-43,-113,standing,2025-02-12 12:04:33.789274
-3854,-61,-838,-72,-49,-122,standing,2025-02-12 12:04:33.820044
-3844,-21,-805,-63,9,-89,standing,2025-02-12 12:04:33.822669
-3827,-59,-854,-46,88,-80,standing,2025-02-12 12:04:33.834204
-3825,-39,-866,17,95,-80,standing,2025-02-12 12:04:33.851751
-3837,-71,-853,64,115,-110,standing,2025-02-12 12:04:33.880081
-3858,-68,-823,89,67,-95,standing,2025-02-12 12:04:33.882513
-3842,-52,-810,63,89,-76,standing,2025-02-12 12:04:33.898958
-3817,-53,-812,40,130,-65,standing,2025-02-12 12:04:33.927509
-3833,-12,-840,-34,124,-91,standing,2025-02-12 12:04:33.951999
-3823,0,-810,-85,30,-95,standing,2025-02-12 12:04:33.954415
-3856,-9,-790,-138,32,-92,standing,2025-02-12 12:04:33.964813
-3829,-3,-795,-228,53,-82,standing,2025-02-12 12:04:33.992314
-3838,1,-805,-313,23,-43,standing,2025-02-12 12:04:34.015660
-3843,-11,-840,-366,82,-23,standing,2025-02-12 12:04:34.018402
-3846,-20,-787,-388,154,-38,standing,2025-02-12 12:04:34.029566
-3880,-16,-750,-430,50,-95,standing,2025-02-12 12:04:34.053187
-3861,-9,-775,-506,-45,-108,standing,2025-02-12 12:04:34.067988
-3840,-19,-799,-548,-59,-80,standing,2025-02-12 12:04:34.079699
-3819,-13,-755,-535,-67,-54,standing,2025-02-12 12:04:34.115802
-3825,-30,-784,-538,-137,-69,standing,2025-02-12 12:04:34.121119
-3831,-57,-803,-487,-161,-17,standing,2025-02-12 12:04:34.126591
-3855,-54,-872,-414,-187,-2,standing,2025-02-12 12:04:34.144999
-3867,-45,-812,-323,-382,4,standing,2025-02-12 12:04:34.211332
-3845,-69,-778,-173,-455,-38,standing,2025-02-12 12:04:34.214595
-3806,-60,-849,-34,-492,-39,standing,2025-02-12 12:04:34.216377
-3772,-86,-826,184,-516,-89,standing,2025-02-12 12:04:34.217567
-3764,-121,-807,352,-333,-113,standing,2025-02-12 12:04:34.247658
-3790,-163,-869,583,-175,-90,standing,2025-02-12 12:04:34.254646
-3788,-171,-874,749,48,3,standing,2025-02-12 12:04:34.263883
-3869,-92,-892,933,168,123,standing,2025-02-12 12:04:34.275119
-3877,-45,-889,1150,44,205,standing,2025-02-12 12:04:34.308024
-3913,-44,-842,1315,-200,161,standing,2025-02-12 12:04:34.311017
-3875,-53,-760,1418,-290,83,standing,2025-02-12 12:04:34.348023
-3874,-99,-803,1580,-289,-43,standing,2025-02-12 12:04:34.350706
-3786,-128,-846,1732,-182,-131,standing,2025-02-12 12:04:34.366301
-3754,-100,-849,1819,-74,-104,standing,2025-02-12 12:04:34.379859
-3778,-60,-809,1950,120,17,standing,2025-02-12 12:04:34.389645
-3849,-85,-784,2037,132,32,standing,2025-02-12 12:04:34.407603
-3860,-98,-786,2122,167,-15,standing,2025-02-12 12:04:34.427066
-3865,-90,-729,2184,281,-81,standing,2025-02-12 12:04:34.449746
-3903,-139,-741,2238,445,-179,standing,2025-02-12 12:04:34.473785
-3880,-104,-724,2264,457,-316,standing,2025-02-12 12:04:34.477764
-3873,-120,-818,2312,495,-395,standing,2025-02-12 12:04:34.495563
-3776,-150,-796,2331,659,-310,standing,2025-02-12 12:04:34.512677
-3751,-186,-789,2317,721,-150,standing,2025-02-12 12:04:34.562019
-3752,-225,-709,2304,608,-16,standing,2025-02-12 12:04:34.578772
-3749,-205,-670,2266,441,92,standing,2025-02-12 12:04:34.581181
-3780,-126,-674,2237,325,272,standing,2025-02-12 12:04:34.582450
-3936,-148,-760,2247,388,405,standing,2025-02-12 12:04:34.601980
-4009,-184,-730,2281,422,339,standing,2025-02-12 12:04:34.608886
-4073,-223,-741,2347,276,137,standing,2025-02-12 12:04:34.629717
-4016,-208,-738,2462,268,-31,standing,2025-02-12 12:04:34.671462
-3938,-230,-700,2545,312,-16,standing,2025-02-12 12:04:34.699395
-3917,-211,-669,2563,360,-9,standing,2025-02-12 12:04:34.737656
-3858,-259,-714,2501,426,-47,standing,2025-02-12 12:04:34.740157
-3833,-295,-763,2476,410,-115,standing,2025-02-12 12:04:34.741266
-3821,-289,-751,2452,369,-173,standing,2025-02-12 12:04:34.744988
-3808,-241,-794,2411,313,-142,standing,2025-02-12 12:04:34.746012
-3795,-158,-715,2309,317,-46,standing,2025-02-12 12:04:34.754834
-3793,-122,-683,2074,344,65,standing,2025-02-12 12:04:34.791989
-3792,-133,-701,1915,261,115,standing,2025-02-12 12:04:34.794532
-3789,-132,-706,1779,242,192,standing,2025-02-12 12:04:34.805431
-3786,-177,-670,1557,230,292,standing,2025-02-12 12:04:34.819761
-3807,-264,-693,1371,286,372,standing,2025-02-12 12:04:34.843825
-3804,-285,-734,1195,338,479,standing,2025-02-12 12:04:34.856591
-3820,-315,-786,1124,343,570,standing,2025-02-12 12:04:34.891622
-3817,-285,-755,1083,256,644,standing,2025-02-12 12:04:34.894162
-3813,-266,-709,997,167,671,standing,2025-02-12 12:04:34.908956
-3771,-249,-739,878,183,687,standing,2025-02-12 12:04:34.922119
-3824,-282,-748,739,265,722,standing,2025-02-12 12:04:34.947406
-3810,-297,-846,690,345,742,standing,2025-02-12 12:04:34.960336
-3869,-374,-802,701,324,808,standing,2025-02-12 12:04:34.972825
-3824,-339,-696,535,0,878,standing,2025-02-12 12:04:34.989098
-3795,-264,-665,196,-119,990,standing,2025-02-12 12:04:35.005405
-3784,-220,-743,-50,50,1096,standing,2025-02-12 12:04:35.025909
-3798,-216,-845,-168,194,1180,standing,2025-02-12 12:04:35.042240
-3832,-259,-849,-193,251,1278,standing,2025-02-12 12:04:35.074391
-3861,-320,-783,-214,189,1407,standing,2025-02-12 12:04:35.081595
-3813,-467,-812,-158,54,1502,standing,2025-02-12 12:04:35.086853
-3721,-538,-851,69,-92,1608,standing,2025-02-12 12:04:35.102349
-3715,-715,-1041,507,94,1633,standing,2025-02-12 12:04:35.131599
-3791,-771,-1228,1108,771,1558,standing,2025-02-12 12:04:35.162940
-4064,-782,-1284,1975,1237,1329,standing,2025-02-12 12:04:35.180185
-4349,-613,-1094,2715,790,922,standing,2025-02-12 12:04:35.188472
-4354,-424,-825,2953,-531,656,standing,2025-02-12 12:04:35.189854
-4119,-210,-667,2905,-1586,629,standing,2025-02-12 12:04:35.200998
-3716,98,-536,2437,-1887,820,standing,2025-02-12 12:04:35.218367
-3376,358,-527,1721,-1365,1243,standing,2025-02-12 12:04:35.240884
-3325,430,-560,1194,-575,1642,standing,2025-02-12 12:04:35.270106
-3505,321,-642,859,45,1769,standing,2025-02-12 12:04:35.272868
-3772,67,-823,872,215,1566,standing,2025-02-12 12:04:35.283599
-3989,-247,-995,1443,309,1157,standing,2025-02-12 12:04:35.296524
-4134,-544,-1136,2439,524,756,standing,2025-02-12 12:04:35.333860
-4182,-734,-1181,3412,271,490,standing,2025-02-12 12:04:35.336655
-4059,-664,-1109,4622,-400,234,standing,2025-02-12 12:04:35.348829
-3736,-321,-883,5413,-958,312,standing,2025-02-12 12:04:35.373823
-3590,-1,-763,5821,-1206,527,standing,2025-02-12 12:04:35.378789
-3530,220,-705,6090,-840,673,standing,2025-02-12 12:04:35.399381
-3611,304,-609,6189,-237,746,standing,2025-02-12 12:04:35.411272
-3765,323,-666,6104,319,709,standing,2025-02-12 12:04:35.432254
-3930,162,-909,6231,554,635,standing,2025-02-12 12:04:35.447238
-3986,79,-1017,6666,102,588,standing,2025-02-12 12:04:35.463274
-3919,117,-982,7166,-101,486,standing,2025-02-12 12:04:35.493438
-3844,273,-855,7516,127,388,standing,2025-02-12 12:04:35.495971
-3797,501,-866,7612,668,444,standing,2025-02-12 12:04:35.511431
-3783,677,-887,7725,712,770,standing,2025-02-12 12:04:35.538497
-3877,850,-842,8026,469,1246,standing,2025-02-12 12:04:35.541407
-4057,805,-778,8417,186,1722,standing,2025-02-12 12:04:35.576692
-4113,602,-827,8633,129,1911,standing,2025-02-12 12:04:35.579217
-4100,380,-866,8920,157,2118,standing,2025-02-12 12:04:35.603524
-4130,262,-889,9293,143,2251,standing,2025-02-12 12:04:35.606860
-4069,258,-1017,9797,133,2453,standing,2025-02-12 12:04:35.621424
-3928,366,-1061,10443,143,2604,walking,2025-02-12 12:04:35.637963
-3788,440,-978,11040,56,2803,walking,2025-02-12 12:04:35.695902
-3727,462,-845,11621,-150,3049,walking,2025-02-12 12:04:35.717266
-3611,418,-689,11957,-296,3119,walking,2025-02-12 12:04:35.718571
-3562,481,-615,11898,-224,3158,walking,2025-02-12 12:04:35.719798
-3373,555,-684,11620,-110,3178,walking,2025-02-12 12:04:35.720634
-3335,737,-881,11206,515,3019,walking,2025-02-12 12:04:35.738440
-3400,769,-1123,11271,1188,2596,walking,2025-02-12 12:04:35.780126
-3519,621,-949,11283,2147,2156,walking,2025-02-12 12:04:35.783026
-3738,475,-660,10902,2998,1753,walking,2025-02-12 12:04:35.784642
-3958,375,-581,10386,2302,1793,walking,2025-02-12 12:04:35.805691
-4052,353,-542,9941,655,1800,walking,2025-02-12 12:04:35.822339
-3943,295,-708,9926,-697,1755,walking,2025-02-12 12:04:35.841561
-3707,276,-660,9770,-508,1460,walking,2025-02-12 12:04:35.857632
-3745,212,-659,9707,732,1824,walking,2025-02-12 12:04:35.878299
-3873,251,-572,9201,967,1717,walking,2025-02-12 12:04:35.889816
-3793,338,-634,8770,538,1654,walking,2025-02-12 12:04:35.908222
-3557,491,-583,8368,95,1572,walking,2025-02-12 12:04:35.926935
-3365,609,-507,7859,401,1469,walking,2025-02-12 12:04:35.944500
-3467,621,-437,7377,1321,1268,walking,2025-02-12 12:04:35.980671
-3704,563,-293,6849,1771,893,walking,2025-02-12 12:04:35.984421
-3877,500,-167,6437,1102,606,walking,2025-02-12 12:04:35.987332
-3854,436,-137,6038,-133,240,walking,2025-02-12 12:04:36.006622
-3686,396,-245,5827,-821,-211,walking,2025-02-12 12:04:36.016328
-3452,332,-357,5795,-173,-716,walking,2025-02-12 12:04:36.031741
-3458,298,-364,5676,1263,-1135,walking,2025-02-12 12:04:36.081269
-3536,300,-292,5324,2226,-1422,walking,2025-02-12 12:04:36.085077
-3649,484,-224,4768,2538,-1430,walking,2025-02-12 12:04:36.087749
-3740,785,-88,3914,2333,-1195,walking,2025-02-12 12:04:36.112995
-3719,989,-150,2567,1923,-725,walking,2025-02-12 12:04:36.142509
-3520,985,-287,1506,2634,-353,walking,2025-02-12 12:04:36.148742
-3576,924,-548,56,5213,80,walking,2025-02-12 12:04:36.165885
-3971,853,-872,-1430,7288,766,walking,2025-02-12 12:04:36.168568
-4472,615,-1224,-2459,7449,2059,walking,2025-02-12 12:04:36.202185
-4806,442,-1157,-3425,5631,3437,walking,2025-02-12 12:04:36.209811
-4900,580,-1006,-4618,3349,4634,walking,2025-02-12 12:04:36.223245
-5068,790,-1117,-5598,1973,5205,walking,2025-02-12 12:04:36.244322
-5328,949,-1380,-5906,1541,4751,walking,2025-02-12 12:04:36.248352
-5472,1071,-1645,-5508,1262,3289,walking,2025-02-12 12:04:36.270493
-5165,892,-1558,-4688,-400,1300,walking,2025-02-12 12:04:36.274247
-4151,631,-1481,-4274,-2414,377,walking,2025-02-12 12:04:36.303586
-3262,377,-1672,-3448,-1663,-739,walking,2025-02-12 12:04:36.307536
-2915,26,-1808,-2489,-533,-1469,walking,2025-02-12 12:04:36.325018
-2712,-190,-1831,-1821,73,-1916,walking,2025-02-12 12:04:36.341278
-2531,-234,-1935,-1590,786,-1866,walking,2025-02-12 12:04:36.382514
-2591,-107,-2109,-1373,1671,-1242,walking,2025-02-12 12:04:36.395605
-2912,137,-2201,-1235,2008,-327,walking,2025-02-12 12:04:36.397198
-3318,391,-2158,-1016,1720,489,walking,2025-02-12 12:04:36.435072
-4029,584,-1979,-1148,1759,531,walking,2025-02-12 12:04:36.454544
-4509,665,-1826,-1284,871,28,walking,2025-02-12 12:04:36.473046
-4675,642,-1775,-1230,-187,-719,walking,2025-02-12 12:04:36.475553
-4653,554,-1757,-1135,-392,-1775,walking,2025-02-12 12:04:36.490166
-4548,370,-1738,-862,-356,-2718,walking,2025-02-12 12:04:36.515271
-4426,115,-1708,-178,-752,-3342,walking,2025-02-12 12:04:36.517686
-4202,-49,-1585,204,-1220,-4058,walking,2025-02-12 12:04:36.519074
-3867,-90,-1542,357,-1355,-4563,walking,2025-02-12 12:04:36.534187
-3418,-132,-1499,488,-1490,-4785,walking,2025-02-12 12:04:36.552176
-3032,-77,-1390,411,-1374,-4602,walking,2025-02-12 12:04:36.567215
-2728,-10,-1284,449,-901,-4063,walking,2025-02-12 12:04:36.583792
-2609,66,-1123,461,-233,-3316,walking,2025-02-12 12:04:36.604114
-2670,13,-1054,495,212,-2645,walking,2025-02-12 12:04:36.623071
-2773,-148,-1218,656,994,-2194,walking,2025-02-12 12:04:36.635040
-3015,-233,-1146,867,1699,-1557,walking,2025-02-12 12:04:36.699906
-3332,-255,-1064,1093,1792,-813,walking,2025-02-12 12:04:36.701162
-3703,-249,-950,1304,1390,-123,walking,2025-02-12 12:04:36.702131
-4051,-163,-898,1423,653,432,walking,2025-02-12 12:04:36.705181
-4191,-149,-889,1511,-714,918,walking,2025-02-12 12:04:36.736967
-4083,-158,-920,1581,-2062,1349,walking,2025-02-12 12:04:36.739107
-3970,-211,-996,1944,-2240,1297,walking,2025-02-12 12:04:36.768145
-3845,-280,-973,2318,-1964,884,walking,2025-02-12 12:04:36.769946
-3734,-231,-1015,2520,-1682,471,walking,2025-02-12 12:04:36.785304
-3557,-113,-958,2726,-1355,276,walking,2025-02-12 12:04:36.817008
-3437,-85,-977,2853,-829,315,walking,2025-02-12 12:04:36.847188
-3400,-34,-933,3059,-257,255,walking,2025-02-12 12:04:36.849867
-3478,-99,-854,3162,221,248,walking,2025-02-12 12:04:36.870624
-3602,-49,-805,3073,674,273,walking,2025-02-12 12:04:36.874954
-3889,-24,-826,2832,1500,247,walking,2025-02-12 12:04:36.892982
-4280,6,-1032,2762,2620,124,walking,2025-02-12 12:04:36.903634
-4838,-193,-1421,3239,2939,-153,walking,2025-02-12 12:04:36.925145
-5262,-452,-1751,4115,1374,-657,walking,2025-02-12 12:04:37.030045
-5219,-703,-2057,5115,-545,-1560,walking,2025-02-12 12:04:37.032746
-4848,-927,-2138,5725,-293,-2179,walking,2025-02-12 12:04:37.033976
-4495,-846,-1936,5054,-321,-1645,walking,2025-02-12 12:04:37.035380
-4147,-255,-2123,4245,-3000,-318,walking,2025-02-12 12:04:37.036340
-3455,291,-1928,3593,-5248,220,walking,2025-02-12 12:04:37.061678
-2820,718,-1814,2790,-5641,864,walking,2025-02-12 12:04:37.068956
-2367,1066,-1671,2384,-4570,1373,walking,2025-02-12 12:04:37.072111
-2206,1226,-1544,2194,-2649,1639,walking,2025-02-12 12:04:37.073637
-2593,832,-1499,2363,141,1636,walking,2025-02-12 12:04:37.097437
-3278,261,-1550,2935,1503,1297,walking,2025-02-12 12:04:37.115400
-3894,-290,-1614,3293,2445,1216,walking,2025-02-12 12:04:37.129589
-4518,-779,-1835,4021,2621,1254,walking,2025-02-12 12:04:37.139345
-4799,-813,-1788,4742,1351,1658,walking,2025-02-12 12:04:37.167080
-4548,-477,-1816,5425,-799,3227,walking,2025-02-12 12:04:37.200819
-4252,-103,-1685,5990,-2427,3999,walking,2025-02-12 12:04:37.213403
-3875,195,-1445,6562,-2959,4284,walking,2025-02-12 12:04:37.215552
-3409,427,-1145,6796,-2831,4240,walking,2025-02-12 12:04:37.217993
-3163,489,-949,6479,-2118,4066,walking,2025-02-12 12:04:37.218896
-2943,479,-942,6266,-1057,3805,walking,2025-02-12 12:04:37.290020
-2904,414,-1022,5987,4,3621,walking,2025-02-12 12:04:37.304994
-2963,331,-1082,5747,494,3369,walking,2025-02-12 12:04:37.326669
-3061,305,-1054,5756,732,3197,walking,2025-02-12 12:04:37.342633
-3217,330,-947,5762,1096,2933,walking,2025-02-12 12:04:37.370102
-3432,318,-958,5685,1190,2506,walking,2025-02-12 12:04:37.399578
-3569,282,-865,5654,885,2010,walking,2025-02-12 12:04:37.405431
-3696,305,-683,5562,566,1383,walking,2025-02-12 12:04:37.417197
-3831,270,-590,5441,204,912,walking,2025-02-12 12:04:37.420771
-3951,286,-555,5308,-486,561,walking,2025-02-12 12:04:37.423107
-4010,269,-596,5256,-1327,296,walking,2025-02-12 12:04:37.439898
-3892,318,-653,5357,-1832,244,walking,2025-02-12 12:04:37.457165
-3768,420,-765,5348,-1717,255,walking,2025-02-12 12:04:37.459853
-3519,842,-698,4698,-1516,288,walking,2025-02-12 12:04:37.480413
-3366,1160,-687,3701,-1040,704,walking,2025-02-12 12:04:37.485565
-3324,1354,-771,2947,247,1407,walking,2025-02-12 12:04:37.488276
-3616,1300,-660,2614,1142,2209,walking,2025-02-12 12:04:37.489420
-3987,931,-549,2423,1391,2406,walking,2025-02-12 12:04:37.502225
-4269,377,-609,2075,1511,2121,walking,2025-02-12 12:04:37.520286
-4367,259,-1201,998,2850,2118,walking,2025-02-12 12:04:37.536722
-4691,123,-1894,448,3287,3216,walking,2025-02-12 12:04:37.587918
-5072,53,-2075,948,1050,4273,walking,2025-02-12 12:04:37.622341
-4927,213,-1526,1257,-1707,4654,walking,2025-02-12 12:04:37.638420
-4500,309,-1176,829,-4004,4411,walking,2025-02-12 12:04:37.652258
-4016,71,-1404,759,-4894,4133,walking,2025-02-12 12:04:37.654600
-3586,-336,-1769,1370,-4891,3687,walking,2025-02-12 12:04:37.667553
-3289,-692,-2001,2168,-3346,2860,walking,2025-02-12 12:04:37.669732
-3310,-930,-2166,3300,-1126,1891,walking,2025-02-12 12:04:37.670830
-3575,-937,-2140,4553,94,1169,walking,2025-02-12 12:04:37.681636
-4011,-766,-2036,5296,-215,688,walking,2025-02-12 12:04:37.729502
-4157,-530,-2108,5396,-378,543,walking,2025-02-12 12:04:37.750465
-4249,-242,-2173,5546,-277,549,walking,2025-02-12 12:04:37.769530
-4235,140,-1946,5679,-348,180,walking,2025-02-12 12:04:37.772131
-4169,387,-1782,5567,-499,-745,walking,2025-02-12 12:04:37.814606
-4055,334,-1679,5560,-456,-1932,walking,2025-02-12 12:04:37.827566
-3804,297,-1549,5475,-308,-2976,walking,2025-02-12 12:04:37.910491
-3478,143,-1404,5403,-447,-3424,walking,2025-02-12 12:04:37.943045
-3176,36,-1273,5363,-444,-3328,walking,2025-02-12 12:04:37.945688
-3013,-90,-1096,5219,-89,-2913,walking,2025-02-12 12:04:37.982929
-2955,-244,-1023,5028,233,-2386,walking,2025-02-12 12:04:37.990486
