acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-4034,140,25,-2078,419,595,2025-01-29 11:31:33.873989,walking
-4132,136,-172,-2039,-117,238,2025-01-29 11:31:33.890012,walking
-4100,152,-181,-1645,-626,-122,2025-01-29 11:31:33.907278,walking
-3855,200,46,-1572,-811,-86,2025-01-29 11:31:33.921396,walking
-3732,193,160,-1870,-564,141,2025-01-29 11:31:33.938575,walking
-3844,158,37,-1812,-299,22,2025-01-29 11:31:33.954515,walking
-4020,169,-46,-1238,-315,-252,2025-01-29 11:31:33.976411,walking
-4032,126,28,-987,-837,-264,2025-01-29 11:31:33.987692,walking
-3843,176,195,-1419,-1421,2,2025-01-29 11:31:34.006393,walking
-3690,211,222,-1990,-1487,311,2025-01-29 11:31:34.016393,walking
-3588,172,120,-1754,-631,277,2025-01-29 11:31:34.032082,walking
-3599,113,41,-1133,459,162,2025-01-29 11:31:34.052064,walking
-3678,68,75,-680,912,371,2025-01-29 11:31:34.081652,walking
-3687,157,287,-966,412,1061,2025-01-29 11:31:34.081652,
-3671,227,490,-2020,-33,1773,2025-01-29 11:31:34.167171,walking
-3856,151,265,-2449,241,1570,2025-01-29 11:31:34.167171,walking
-4162,71,-182,-1734,711,601,2025-01-29 11:31:34.167171,walking
-4096,90,-183,-812,705,10,2025-01-29 11:31:34.175191,walking
-3959,157,-20,-389,12,243,2025-01-29 11:31:34.175191,walking
-3893,161,147,-294,-327,389,2025-01-29 11:31:34.182389,walking
-3869,169,256,-719,164,9,2025-01-29 11:31:34.203893,walking
-3869,95,70,-774,318,-664,2025-01-29 11:31:34.215315,walking
-3803,20,-40,-203,124,-856,2025-01-29 11:31:34.226498,walking
-3696,77,94,-11,125,-157,2025-01-29 11:31:34.248986,walking
-3563,273,536,-820,341,769,2025-01-29 11:31:34.266206,walking
-3658,372,528,-2355,392,1162,2025-01-29 11:31:34.282457,walking
-3896,290,173,-2766,823,673,2025-01-29 11:31:34.298654,walking
-3905,217,-22,-2193,1758,55,2025-01-29 11:31:34.311378,walking
-4084,46,-257,-851,1817,-223,2025-01-29 11:31:34.334429,walking
-4205,12,-190,48,616,-300,2025-01-29 11:31:34.349046,walking
-3958,197,223,-490,-93,-50,2025-01-29 11:31:34.367207,walking
-3770,376,354,-1609,181,-26,2025-01-29 11:31:34.376780,walking
-3660,380,164,-1890,773,-477,2025-01-29 11:31:34.401162,walking
-3579,362,43,-1673,1526,-514,2025-01-29 11:31:34.415560,walking
-3408,337,206,-1877,1855,306,2025-01-29 11:31:34.426616,walking
-3667,185,17,-2051,1416,1128,2025-01-29 11:31:34.446894,walking
-3901,55,-149,-1636,1163,1159,2025-01-29 11:31:34.463207,walking
-4059,206,-98,-725,2481,89,2025-01-29 11:31:34.486762,walking
-3861,409,325,-1135,2183,325,2025-01-29 11:31:34.502993,walking
-3967,419,229,-1611,1409,518,2025-01-29 11:31:34.511213,walking
-3987,345,108,-2260,1249,138,2025-01-29 11:31:34.549505,walking
-3900,329,24,-2611,1211,-242,2025-01-29 11:31:34.549505,walking
-3789,311,-28,-2571,1162,-253,2025-01-29 11:31:34.566681,walking
-3771,217,-194,-2269,771,309,2025-01-29 11:31:34.598870,walking
-3823,268,-98,-1949,503,624,2025-01-29 11:31:34.598870,walking
-3850,351,-2,-2354,51,870,2025-01-29 11:31:34.615313,walking
-4016,387,-98,-2652,-245,687,2025-01-29 11:31:34.634932,walking
-4192,391,-321,-2540,-658,119,2025-01-29 11:31:34.647726,walking
-4170,492,-236,-2124,-1267,-301,2025-01-29 11:31:34.660845,walking
-3956,434,-27,-1755,-1406,-314,2025-01-29 11:31:34.680683,walking
-3848,348,194,-1815,-800,-329,2025-01-29 11:31:34.697985,walking
-3661,396,488,-2622,-521,-71,2025-01-29 11:31:34.712128,walking
-3676,413,386,-4063,-419,4,2025-01-29 11:31:34.726480,walking
-3820,304,-35,-4399,-66,-377,2025-01-29 11:31:34.743081,walking
-3841,186,-439,-3377,29,-950,2025-01-29 11:31:34.759730,walking
-3842,22,-588,-2090,-324,-738,2025-01-29 11:31:34.777527,walking
-3560,86,-143,-978,304,-314,2025-01-29 11:31:34.794008,walking
-3434,301,420,-1655,633,961,2025-01-29 11:31:34.815205,walking
-3668,429,496,-2861,1017,1354,2025-01-29 11:31:34.831681,walking
