acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label,confidence
-3435,-117,1529,2906,-2440,546,2025-02-12 10:05:34.808566,sitting,"{'sitting': 0.95, 'walking': 0.05}"
-3540,-87,1500,2317,-2545,371,2025-02-12 10:05:34.831432,sitting,{'sitting': 1.0}
-3435,-47,1587,1545,-3168,-63,2025-02-12 10:05:34.854146,sitting,{'sitting': 1.0}
-3013,84,1679,1241,-2139,-147,2025-02-12 10:05:34.878489,sitting,{'sitting': 1.0}
-3123,-21,1589,190,-796,302,2025-02-12 10:05:34.896446,sitting,{'sitting': 1.0}
-3587,-126,1576,-119,-847,326,2025-02-12 10:05:34.918799,sitting,{'sitting': 1.0}
-3484,-39,1556,-415,-794,118,2025-02-12 10:05:34.939631,sitting,{'sitting': 1.0}
-3510,-63,1556,-183,-1162,258,2025-02-12 10:05:34.958620,sitting,{'sitting': 1.0}
-3611,-146,1413,428,-2221,458,2025-02-12 10:05:34.987486,sitting,{'sitting': 1.0}
-3409,-175,1507,1297,-2556,844,2025-02-12 10:05:35.007117,sitting,{'sitting': 1.0}
-3441,-135,1700,1791,-3560,1147,2025-02-12 10:05:35.030062,sitting,{'sitting': 1.0}
-3325,-162,1595,1452,-2508,1154,2025-02-12 10:05:35.053133,sitting,{'sitting': 1.0}
-3234,-54,1676,1661,-1572,1342,2025-02-12 10:05:35.073930,sitting,{'sitting': 1.0}
-3074,-56,1726,2330,-298,889,2025-02-12 10:05:35.093906,sitting,{'sitting': 1.0}
-3159,62,1704,1995,284,507,2025-02-12 10:05:35.122785,sitting,{'sitting': 1.0}
-3094,96,1403,938,657,115,2025-02-12 10:05:35.145643,sitting,{'sitting': 1.0}
-3320,58,1459,-524,1933,-782,2025-02-12 10:05:35.169793,sitting,{'sitting': 1.0}
-3434,-126,1700,-763,380,-313,2025-02-12 10:05:35.190218,sitting,{'sitting': 1.0}
-3395,-189,1850,-1113,1119,-1008,2025-02-12 10:05:35.208230,sitting,{'sitting': 1.0}
-3746,176,1765,-1191,380,-357,2025-02-12 10:05:35.229254,sitting,{'sitting': 1.0}
-3907,-83,1545,201,513,-148,2025-02-12 10:05:35.250084,sitting,{'sitting': 1.0}
-3957,-470,1213,1254,-2098,1170,2025-02-12 10:05:35.270835,sitting,{'sitting': 1.0}
-3407,132,1740,467,-1861,868,2025-02-12 10:05:35.292161,sitting,{'sitting': 1.0}
-2469,514,1652,-204,3636,-711,2025-02-12 10:05:35.308484,sitting,{'sitting': 1.0}
-3613,43,1640,531,-102,892,2025-02-12 10:05:35.336487,sitting,{'sitting': 1.0}
-3863,-45,1761,-862,-1166,550,2025-02-12 10:05:35.358468,sitting,{'sitting': 1.0}
-3711,-123,1504,-1422,-1857,478,2025-02-12 10:05:35.375529,sitting,{'sitting': 1.0}
-3674,-43,1632,-1124,-1102,40,2025-02-12 10:05:35.403129,sitting,{'sitting': 1.0}
-3375,210,1935,-522,-1436,90,2025-02-12 10:05:35.424725,sitting,{'sitting': 1.0}
-3222,-79,1573,-498,-1425,403,2025-02-12 10:05:35.442724,sitting,{'sitting': 1.0}
-3028,100,1616,-1042,-655,565,2025-02-12 10:05:35.468767,sitting,{'sitting': 1.0}
-3425,-187,1487,-818,-941,904,2025-02-12 10:05:35.487066,sitting,{'sitting': 1.0}
-3647,40,1700,-479,-1370,798,2025-02-12 10:05:35.521892,sitting,{'sitting': 1.0}
-3430,94,1622,-318,-1865,429,2025-02-12 10:05:35.555156,sitting,{'sitting': 1.0}
-3804,-153,1619,1672,-4132,1597,2025-02-12 10:05:35.584467,sitting,{'sitting': 1.0}
-3235,100,1796,671,-2575,1573,2025-02-12 10:05:35.604773,sitting,{'sitting': 1.0}
-2975,460,2052,-1092,-1149,482,2025-02-12 10:05:35.645035,sitting,{'sitting': 1.0}
-2200,88,1733,-1206,244,499,2025-02-12 10:05:35.673176,sitting,{'sitting': 1.0}
-3127,69,1873,-1714,734,508,2025-02-12 10:05:35.693681,sitting,{'sitting': 1.0}
-3601,-147,1727,-1696,435,297,2025-02-12 10:05:35.723761,sitting,{'sitting': 1.0}
-3571,68,1869,-1950,6,-201,2025-02-12 10:05:35.753296,sitting,{'sitting': 1.0}
-2945,485,2013,-2877,784,-2272,2025-02-12 10:05:35.780347,sitting,{'sitting': 1.0}
-2965,83,1827,-1615,557,-565,2025-02-12 10:05:35.811041,sitting,{'sitting': 1.0}
-3335,70,1818,-1901,393,-840,2025-02-12 10:05:35.833431,sitting,{'sitting': 1.0}
-3154,-212,1780,-1643,634,-79,2025-02-12 10:05:35.855436,sitting,{'sitting': 1.0}
-3970,-300,1846,-1290,440,487,2025-02-12 10:05:35.875659,sitting,{'sitting': 1.0}
-3432,53,1851,-2377,880,66,2025-02-12 10:05:35.905198,sitting,{'sitting': 1.0}
-3016,-127,1910,-4521,3705,-413,2025-02-12 10:05:35.985931,sitting,{'sitting': 1.0}
-3203,19,1536,-5516,5562,-618,2025-02-12 10:05:36.011831,sitting,{'sitting': 1.0}
-3242,19,1661,-4838,5107,-772,2025-02-12 10:05:36.033435,sitting,{'sitting': 1.0}
-3215,-8,1664,-3230,5463,-793,2025-02-12 10:05:36.057271,sitting,{'sitting': 1.0}
-3381,-94,1715,-2105,5638,-1124,2025-02-12 10:05:36.077432,sitting,{'sitting': 1.0}
-3858,-217,1473,-1394,4534,-718,2025-02-12 10:05:36.107204,sitting,{'sitting': 1.0}
-3916,12,1553,-746,2765,-1000,2025-02-12 10:05:36.133518,sitting,{'sitting': 1.0}
-3801,544,1788,-95,1230,-326,2025-02-12 10:05:36.153209,sitting,{'sitting': 1.0}
-3891,111,1293,132,-308,-424,2025-02-12 10:05:36.175151,sitting,{'sitting': 1.0}
-3129,61,1742,-556,479,-456,2025-02-12 10:05:36.207865,sitting,{'sitting': 1.0}
-3442,-88,1519,494,-327,488,2025-02-12 10:05:36.241546,sitting,{'sitting': 1.0}
-3072,-23,1344,-1019,1759,-313,2025-02-12 10:05:36.267792,sitting,{'sitting': 1.0}
-3412,-99,1435,54,704,254,2025-02-12 10:05:36.290869,sitting,{'sitting': 1.0}
-3252,-4,1762,-589,785,418,2025-02-12 10:05:36.324875,sitting,{'sitting': 1.0}
-3965,-130,1266,-1185,306,1533,2025-02-12 10:05:36.345419,sitting,{'sitting': 1.0}
-3625,-27,1440,-815,-716,664,2025-02-12 10:05:36.373561,,
-3431,89,1632,-1012,-856,837,2025-02-12 10:05:36.403662,sitting,{'sitting': 1.0}
-3521,19,1340,-929,-695,239,2025-02-12 10:05:36.424659,sitting,{'sitting': 1.0}
-3254,25,1515,-974,-15,-255,2025-02-12 10:05:36.451190,sitting,{'sitting': 1.0}
-3281,-56,1467,-1198,336,-121,2025-02-12 10:05:36.470865,sitting,{'sitting': 1.0}
-3561,-61,1388,-1138,313,-310,2025-02-12 10:05:36.492056,sitting,{'sitting': 1.0}
-4245,-130,1357,-909,-31,-1624,2025-02-12 10:05:36.509408,sitting,{'sitting': 1.0}
-3219,-110,1656,-1311,717,-355,2025-02-12 10:05:36.539174,sitting,{'sitting': 1.0}
-3570,-176,1513,-1177,181,121,2025-02-12 10:05:36.559087,sitting,{'sitting': 1.0}
-3533,-155,1630,-1235,1,-175,2025-02-12 10:05:36.584538,sitting,{'sitting': 1.0}
-3282,-102,1661,-2153,729,-573,2025-02-12 10:05:36.608947,sitting,{'sitting': 1.0}
-3489,-271,1547,-2199,1312,-292,2025-02-12 10:05:36.638887,sitting,{'sitting': 1.0}
-3497,-288,1508,-1981,147,-186,2025-02-12 10:05:36.658564,sitting,{'sitting': 1.0}
-3456,-167,1573,-1479,118,-166,2025-02-12 10:05:36.683459,sitting,{'sitting': 1.0}
-3572,-3,1515,-1427,-297,-217,2025-02-12 10:05:36.746584,sitting,{'sitting': 1.0}
-3324,-137,1437,-1340,90,-131,2025-02-12 10:05:36.787447,sitting,{'sitting': 1.0}
-3420,-55,1585,-1136,679,172,2025-02-12 10:05:36.833502,sitting,{'sitting': 1.0}
-3554,-66,1480,-974,30,785,2025-02-12 10:05:36.857300,sitting,{'sitting': 1.0}
-3639,-43,1529,-45,-512,154,2025-02-12 10:05:36.901919,sitting,{'sitting': 1.0}
-3027,15,1625,-88,648,-187,2025-02-12 10:05:36.959259,sitting,{'sitting': 1.0}
-3472,-223,1218,420,837,-1286,2025-02-12 10:05:36.992302,sitting,{'sitting': 1.0}
-3519,-264,1587,865,711,-2394,2025-02-12 10:05:37.020472,sitting,{'sitting': 1.0}
-3019,80,1561,112,3109,-1470,2025-02-12 10:05:37.056446,sitting,{'sitting': 1.0}
-3884,88,1429,-539,1569,-513,2025-02-12 10:05:37.074755,sitting,{'sitting': 1.0}
-3682,-174,1435,-196,-124,-274,2025-02-12 10:05:37.103726,sitting,{'sitting': 1.0}
-3520,-107,1601,-563,-350,-96,2025-02-12 10:05:37.127473,sitting,{'sitting': 1.0}
-3517,-80,1606,-1178,-528,334,2025-02-12 10:05:37.159173,sitting,{'sitting': 1.0}
-3796,-252,1214,274,-1570,-1056,2025-02-12 10:05:37.203907,sitting,{'sitting': 1.0}
-3616,-99,1452,-752,-1083,1054,2025-02-12 10:05:37.243936,sitting,{'sitting': 1.0}
-3453,-62,1391,-538,-839,117,2025-02-12 10:05:37.276350,sitting,{'sitting': 1.0}
-3340,-88,1504,-285,-482,-40,2025-02-12 10:05:37.303222,sitting,{'sitting': 1.0}
-3408,-258,1438,-37,-366,-6,2025-02-12 10:05:37.320664,sitting,{'sitting': 1.0}
-3514,-163,1607,303,-543,294,2025-02-12 10:05:37.343414,sitting,{'sitting': 1.0}
-3595,-131,1468,123,-1707,132,2025-02-12 10:05:37.362816,sitting,{'sitting': 1.0}
-3336,-95,1512,311,-1202,-33,2025-02-12 10:05:37.385588,sitting,{'sitting': 1.0}
-3295,-126,1603,182,-518,-33,2025-02-12 10:05:37.435435,sitting,{'sitting': 1.0}
-3053,-87,1672,-426,442,-384,2025-02-12 10:05:37.488454,sitting,{'sitting': 1.0}
-3609,-61,1616,-559,174,66,2025-02-12 10:05:37.538820,sitting,{'sitting': 1.0}
-3425,-143,1564,-192,157,-15,2025-02-12 10:05:37.560997,sitting,{'sitting': 1.0}
-3510,-89,1599,424,238,-177,2025-02-12 10:05:37.590790,sitting,{'sitting': 1.0}
-3554,71,1567,38,-81,-236,2025-02-12 10:05:37.638238,sitting,{'sitting': 1.0}
-3445,27,1347,-687,-628,-289,2025-02-12 10:05:37.688765,sitting,{'sitting': 1.0}
-3399,-113,1272,-371,-117,-36,2025-02-12 10:05:37.701250,sitting,{'sitting': 1.0}
-2953,-33,1688,-208,1708,120,2025-02-12 10:05:37.725149,sitting,{'sitting': 1.0}
-3339,3,1743,-292,2394,12,2025-02-12 10:05:37.742320,sitting,{'sitting': 1.0}
-3728,57,1489,-877,1582,-208,2025-02-12 10:05:37.759310,sitting,{'sitting': 1.0}
-3929,-90,1313,-283,264,-254,2025-02-12 10:05:37.787702,sitting,{'sitting': 1.0}
-3760,-62,1421,548,223,-546,2025-02-12 10:05:37.808015,sitting,{'sitting': 1.0}
-3431,-48,1463,1009,258,-883,2025-02-12 10:05:37.828756,sitting,{'sitting': 1.0}
-3581,-92,1420,987,70,-894,2025-02-12 10:05:37.852567,sitting,{'sitting': 1.0}
-3590,-273,1293,423,-312,-422,2025-02-12 10:05:37.873257,sitting,{'sitting': 1.0}
-3100,-67,1541,1658,676,-582,2025-02-12 10:05:37.900418,sitting,{'sitting': 1.0}
-3701,-542,920,997,856,-126,2025-02-12 10:05:37.927067,sitting,{'sitting': 1.0}
-3721,-652,963,1774,426,-347,2025-02-12 10:05:37.948748,sitting,{'sitting': 1.0}
-3376,-584,1027,2103,643,-408,2025-02-12 10:05:37.972421,sitting,{'sitting': 1.0}
-3424,-792,780,2262,402,-785,2025-02-12 10:05:38.000690,sitting,{'sitting': 1.0}
-3366,-443,1140,1378,149,68,2025-02-12 10:05:38.023788,sitting,{'sitting': 1.0}
-2864,560,2007,1267,-928,1136,2025-02-12 10:05:38.045690,sitting,{'sitting': 1.0}
-3733,701,1934,1805,-965,1081,2025-02-12 10:05:38.069958,sitting,{'sitting': 1.0}
-3577,1504,2597,677,-1590,882,2025-02-12 10:05:38.091163,sitting,{'sitting': 1.0}
-3851,-579,919,1556,-1670,-42,2025-02-12 10:05:38.113352,sitting,{'sitting': 1.0}
-3285,-90,1529,1161,-938,5,2025-02-12 10:05:38.139467,sitting,{'sitting': 1.0}
-3279,390,1813,1313,76,71,2025-02-12 10:05:38.170745,sitting,{'sitting': 1.0}
-3560,-415,1117,992,-696,-57,2025-02-12 10:05:38.192435,sitting,{'sitting': 1.0}
-3344,362,1633,788,-795,46,2025-02-12 10:05:38.223909,sitting,{'sitting': 1.0}
-2765,-351,1186,1330,1792,-806,2025-02-12 10:05:38.253400,sitting,{'sitting': 1.0}
-3086,582,1640,744,1952,-613,2025-02-12 10:05:38.281619,sitting,{'sitting': 1.0}
-3796,94,1033,939,272,-625,2025-02-12 10:05:38.315359,sitting,{'sitting': 1.0}
-3644,-247,1409,373,-1283,-168,2025-02-12 10:05:38.336602,sitting,{'sitting': 1.0}
-3291,473,2371,-1,-869,-227,2025-02-12 10:05:38.385907,sitting,{'sitting': 1.0}
-2997,-489,1198,924,741,-1164,2025-02-12 10:05:38.425142,sitting,{'sitting': 1.0}
-3476,279,1485,-109,1266,-259,2025-02-12 10:05:38.453730,sitting,{'sitting': 1.0}
-3660,-326,1999,-162,297,275,2025-02-12 10:05:38.505477,sitting,{'sitting': 1.0}
-3255,-1300,1296,-489,-678,707,2025-02-12 10:05:38.535821,sitting,{'sitting': 1.0}
-3586,-2763,847,180,-1302,646,2025-02-12 10:05:38.559745,sitting,{'sitting': 1.0}
-3354,-1176,1074,441,-2696,9,2025-02-12 10:05:38.648168,sitting,{'sitting': 1.0}
-3969,-1262,1112,116,-5782,251,2025-02-12 10:05:38.672013,sitting,{'sitting': 1.0}
-4035,1221,2226,-1142,-5770,-208,2025-02-12 10:05:38.702251,walking,"{'sitting': 0.95, 'walking': 0.05}"
-2397,-201,421,-383,-1857,-158,2025-02-12 10:05:38.725935,walking,"{'sitting': 0.9, 'walking': 0.1}"
-3317,18,1354,473,-1916,-150,2025-02-12 10:05:38.754374,sitting,"{'sitting': 0.9, 'walking': 0.1}"
-3487,-313,856,-966,-3338,-143,2025-02-12 10:05:38.775242,sitting,"{'sitting': 0.9, 'walking': 0.1}"
-3079,-263,1650,-726,-3543,-666,2025-02-12 10:05:38.792930,sitting,"{'sitting': 0.9, 'walking': 0.1}"
-2761,-173,1325,-1754,-3432,-173,2025-02-12 10:05:38.824040,walking,"{'sitting': 0.85, 'walking': 0.15}"
-3508,284,1637,-1203,-3652,-408,2025-02-12 10:05:38.850360,walking,"{'sitting': 0.8, 'walking': 0.2}"
-3507,508,3920,-2076,-4049,-57,2025-02-12 10:05:38.876235,walking,"{'sitting': 0.75, 'walking': 0.25}"
-3248,263,2878,-1708,-2738,-578,2025-02-12 10:05:38.903430,walking,"{'sitting': 0.7, 'walking': 0.3}"
-3136,-121,1667,-1577,-2865,-1116,2025-02-12 10:05:38.924020,recover,"{'sitting': 0.65, 'walking': 0.3, 'recover': 0.05}"
-3591,437,3798,-1235,-1749,-675,2025-02-12 10:05:38.945846,sitting,"{'sitting': 0.65, 'walking': 0.3, 'recover': 0.05}"
-3154,918,4572,-1837,-1267,-571,2025-02-12 10:05:38.969561,sitting,"{'sitting': 0.65, 'walking': 0.3, 'recover': 0.05}"
-3801,83,2504,-2040,-2763,-144,2025-02-12 10:05:38.988111,recover,"{'sitting': 0.6, 'walking': 0.3, 'recover': 0.1}"
-3796,-254,903,-1899,-3609,-146,2025-02-12 10:05:39.006921,sitting,"{'sitting': 0.6, 'walking': 0.3, 'recover': 0.1}"
-3417,-2170,-1789,-1187,-2351,-426,2025-02-12 10:05:39.024957,recover,"{'sitting': 0.55, 'walking': 0.3, 'recover': 0.15}"
-3081,-278,494,-2124,-1729,22,2025-02-12 10:05:39.043876,recover,"{'sitting': 0.5, 'walking': 0.3, 'recover': 0.2}"
-3506,990,4560,-2989,-812,150,2025-02-12 10:05:39.059158,recover,"{'sitting': 0.45, 'walking': 0.3, 'recover': 0.25}"
-3253,-479,161,-2598,-931,176,2025-02-12 10:05:39.086882,recover,"{'sitting': 0.4, 'walking': 0.3, 'recover': 0.3}"
-3014,-578,353,-2728,-959,127,2025-02-12 10:05:39.111321,recover,"{'sitting': 0.35, 'recover': 0.35, 'walking': 0.3}"
-2405,-456,-82,-2463,-124,57,2025-02-12 10:05:39.132322,recover,"{'recover': 0.4, 'walking': 0.3, 'sitting': 0.3}"
-3176,-594,911,-3223,521,80,2025-02-12 10:05:39.155008,recover,"{'recover': 0.45, 'sitting': 0.3, 'walking': 0.25}"
-3039,376,3281,-2943,1600,106,2025-02-12 10:05:39.173596,recover,"{'recover': 0.5, 'sitting': 0.3, 'walking': 0.2}"
-2987,-414,268,-2749,214,381,2025-02-12 10:05:39.193244,recover,"{'recover': 0.55, 'sitting': 0.25, 'walking': 0.2}"
-3725,-700,644,-1556,499,472,2025-02-12 10:05:39.233363,,
-2768,-547,1783,-1002,1675,644,2025-02-12 10:05:39.278336,walking,"{'recover': 0.55, 'walking': 0.3, 'sitting': 0.15}"
-2668,-605,741,-1976,5131,697,2025-02-12 10:05:39.304609,walking,"{'recover': 0.55, 'walking': 0.3, 'sitting': 0.15}"
-3966,-187,2093,-3605,7108,472,2025-02-12 10:05:39.322307,walking,"{'recover': 0.55, 'walking': 0.3, 'sitting': 0.15}"
-3019,-55,1593,-2396,7272,490,2025-02-12 10:05:39.341744,sitting,"{'recover': 0.55, 'walking': 0.25, 'sitting': 0.2}"
-3165,-298,1127,-1965,7932,819,2025-02-12 10:05:39.361849,walking,"{'recover': 0.55, 'walking': 0.25, 'sitting': 0.2}"
-3754,-276,1400,-584,5208,-251,2025-02-12 10:05:39.387830,walking,"{'recover': 0.5, 'walking': 0.3, 'sitting': 0.2}"
-5224,353,1218,730,3000,-1678,2025-02-12 10:05:39.405876,walking,"{'recover': 0.5, 'walking': 0.35, 'sitting': 0.15}"
-4209,-247,1955,2189,1502,-3010,2025-02-12 10:05:39.419827,walking,"{'recover': 0.5, 'walking': 0.4, 'sitting': 0.1}"
-2938,-546,1177,4241,1654,-3276,2025-02-12 10:05:39.453510,walking,"{'recover': 0.45, 'walking': 0.45, 'sitting': 0.1}"
-2300,189,-1004,11225,1799,-2463,2025-02-12 10:05:39.474123,walking,"{'walking': 0.5, 'recover': 0.45, 'sitting': 0.05}"
-5696,-5280,-593,16393,3680,-5305,2025-02-12 10:05:39.494589,walking,"{'walking': 0.55, 'recover': 0.4, 'sitting': 0.05}"
-1788,1258,4867,11598,2938,-1344,2025-02-12 10:05:39.523648,standing,"{'walking': 0.55, 'recover': 0.35, 'sitting': 0.05, 'standing': 0.05}"
-3486,3753,4683,3417,-578,-394,2025-02-12 10:05:39.542645,standing,"{'walking': 0.55, 'recover': 0.3, 'standing': 0.1, 'sitting': 0.05}"
-2269,2613,3797,-3724,1153,1513,2025-02-12 10:05:39.570371,standing,"{'walking': 0.55, 'recover': 0.25, 'standing': 0.15, 'sitting': 0.05}"
-813,1938,5605,-11920,7697,4166,2025-02-12 10:05:39.592420,standing,"{'walking': 0.55, 'recover': 0.2, 'standing': 0.2, 'sitting': 0.05}"
-1536,-14,941,-16237,17353,8225,2025-02-12 10:05:39.623107,falling,"{'walking': 0.55, 'standing': 0.2, 'recover': 0.15, 'sitting': 0.05, 'falling': 0.05}"
-5240,-1435,-2712,-4757,15420,5294,2025-02-12 10:05:39.670298,falling,"{'walking': 0.55, 'standing': 0.2, 'recover': 0.1, 'falling': 0.1, 'sitting': 0.05}"
-7068,-1754,-647,1344,6500,595,2025-02-12 10:05:39.729502,falling,"{'walking': 0.55, 'standing': 0.2, 'falling': 0.15, 'recover': 0.05, 'sitting': 0.05}"
-5669,-494,1462,1190,-2179,-667,2025-02-12 10:05:39.757911,falling,"{'walking': 0.55, 'standing': 0.2, 'falling': 0.2, 'sitting': 0.05}"
-4376,162,2143,-423,-3779,52,2025-02-12 10:05:39.796282,falling,"{'walking': 0.5, 'falling': 0.25, 'standing': 0.2, 'sitting': 0.05}"
-3530,151,1485,-684,-2317,-25,2025-02-12 10:05:39.824273,standing,"{'walking': 0.45, 'standing': 0.25, 'falling': 0.25, 'sitting': 0.05}"
-3026,51,847,-475,-1276,-239,2025-02-12 10:05:39.854647,falling,"{'walking': 0.4, 'falling': 0.3, 'standing': 0.25, 'sitting': 0.05}"
-2813,99,1374,-465,-589,157,2025-02-12 10:05:39.888097,falling,"{'walking': 0.35, 'falling': 0.35, 'standing': 0.25, 'sitting': 0.05}"
-2990,72,1342,-702,642,180,2025-02-12 10:05:39.910163,standing,"{'walking': 0.35, 'falling': 0.35, 'standing': 0.3}"
-3434,90,1321,-877,1257,150,2025-02-12 10:05:39.941614,standing,"{'standing': 0.35, 'falling': 0.35, 'walking': 0.3}"
-3784,135,1334,-949,978,62,2025-02-12 10:05:39.972021,standing,"{'standing': 0.4, 'falling': 0.35, 'walking': 0.25}"
-3757,118,1282,-925,440,97,2025-02-12 10:05:39.998011,standing,"{'standing': 0.45, 'falling': 0.35, 'walking': 0.2}"
-3727,145,1593,-930,121,6,2025-02-12 10:05:40.024900,standing,"{'standing': 0.5, 'falling': 0.35, 'walking': 0.15}"
-3573,87,1337,-957,59,44,2025-02-12 10:05:40.066919,standing,"{'standing': 0.55, 'falling': 0.35, 'walking': 0.1}"
-3457,104,1302,-1002,50,57,2025-02-12 10:05:40.089931,standing,"{'standing': 0.6, 'falling': 0.35, 'walking': 0.05}"
-3438,70,1282,-884,248,86,2025-02-12 10:05:40.110239,standing,"{'standing': 0.65, 'falling': 0.35}"
-3449,118,1361,-805,469,60,2025-02-12 10:05:40.146590,standing,"{'standing': 0.65, 'falling': 0.35}"
-3423,113,1362,-793,698,-17,2025-02-12 10:05:40.171248,walking,"{'standing': 0.6, 'falling': 0.35, 'walking': 0.05}"
-3422,120,1350,-857,1039,-87,2025-02-12 10:05:40.213657,walking,"{'standing': 0.55, 'falling': 0.35, 'walking': 0.1}"
-3459,128,1370,-872,1285,-132,2025-02-12 10:05:40.252040,recover,"{'standing': 0.5, 'falling': 0.35, 'walking': 0.1, 'recover': 0.05}"
-3512,136,1395,-986,1411,-166,2025-02-12 10:05:40.274878,walking,"{'standing': 0.5, 'falling': 0.3, 'walking': 0.15, 'recover': 0.05}"
-3568,95,1377,-1023,1470,-250,2025-02-12 10:05:40.301294,walking,"{'standing': 0.5, 'falling': 0.25, 'walking': 0.2, 'recover': 0.05}"
-3586,98,1350,-1204,1561,-365,2025-02-12 10:05:40.324656,sitting,"{'standing': 0.5, 'falling': 0.2, 'walking': 0.2, 'recover': 0.05, 'sitting': 0.05}"
-3541,120,1258,-1324,1730,-580,2025-02-12 10:05:40.351326,sitting,"{'standing': 0.5, 'walking': 0.2, 'falling': 0.15, 'sitting': 0.1, 'recover': 0.05}"
-3464,91,1213,-1295,1802,-731,2025-02-12 10:05:40.384488,sitting,"{'standing': 0.5, 'walking': 0.2, 'sitting': 0.15, 'falling': 0.1, 'recover': 0.05}"
-3466,30,1121,-1172,2179,-747,2025-02-12 10:05:40.406787,sitting,"{'standing': 0.45, 'sitting': 0.2, 'walking': 0.2, 'falling': 0.1, 'recover': 0.05}"
