acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label,confidence
-3783,-482,-1374,-611,69,481,2025-02-12 09:38:46.082460,walking,{'walking': 1.0}
-3735,-459,-1380,-930,-88,404,2025-02-12 09:38:46.103487,walking,{'walking': 1.0}
-3703,-402,-1355,-1135,23,378,2025-02-12 09:38:46.121278,walking,{'walking': 1.0}
-3762,-450,-1460,-1168,260,198,2025-02-12 09:38:46.144516,walking,{'walking': 1.0}
-3846,-567,-1439,-975,272,-1,2025-02-12 09:38:46.165751,walking,{'walking': 1.0}
-3781,-632,-1384,-883,106,-207,2025-02-12 09:38:46.186001,walking,{'walking': 1.0}
-3719,-697,-1419,-848,289,-265,2025-02-12 09:38:46.206468,walking,{'walking': 1.0}
-3735,-674,-1493,-730,281,-179,2025-02-12 09:38:46.227625,walking,{'walking': 1.0}
-3752,-660,-1502,-533,164,-55,2025-02-12 09:38:46.248598,walking,{'walking': 1.0}
-3835,-533,-1469,-435,-186,119,2025-02-12 09:38:46.268617,walking,{'walking': 1.0}
-3812,-460,-1420,-449,-558,179,2025-02-12 09:38:46.289329,walking,{'walking': 1.0}
-3699,-381,-1414,-496,-800,217,2025-02-12 09:38:46.328058,walking,{'walking': 1.0}
-3595,-426,-1410,-505,-646,284,2025-02-12 09:38:46.348307,walking,{'walking': 1.0}
-3598,-507,-1410,-428,-443,302,2025-02-12 09:38:46.368457,walking,{'walking': 1.0}
-3689,-555,-1438,-359,-478,344,2025-02-12 09:38:46.387455,walking,{'walking': 1.0}
-3697,-491,-1506,-260,-601,392,2025-02-12 09:38:46.416076,walking,{'walking': 1.0}
-3718,-471,-1464,-152,-923,392,2025-02-12 09:38:46.437526,walking,{'walking': 1.0}
-3668,-467,-1431,-73,-911,365,2025-02-12 09:38:46.456973,walking,{'walking': 1.0}
-3731,-451,-1439,-80,-779,279,2025-02-12 09:38:46.479208,walking,{'walking': 1.0}
-3638,-499,-1453,75,-604,185,2025-02-12 09:38:46.506714,standing,"{'walking': 0.95, 'standing': 0.05}"
-3666,-408,-1486,74,-251,387,2025-02-12 09:38:46.533933,standing,"{'walking': 0.9, 'standing': 0.1}"
-3693,-355,-1459,-6,-127,142,2025-02-12 09:38:46.557455,standing,"{'walking': 0.85, 'standing': 0.15}"
-3746,-404,-1595,166,80,26,2025-02-12 09:38:46.582941,standing,"{'walking': 0.8, 'standing': 0.2}"
-3844,-396,-1516,354,100,-227,2025-02-12 09:38:46.605651,standing,"{'walking': 0.75, 'standing': 0.25}"
-3781,-375,-1444,390,179,-322,2025-02-12 09:38:46.626438,standing,"{'walking': 0.7, 'standing': 0.3}"
-3838,-364,-1332,296,462,-268,2025-02-12 09:38:46.650187,standing,"{'walking': 0.65, 'standing': 0.35}"
-3841,-499,-1388,338,267,-370,2025-02-12 09:38:46.669476,standing,"{'walking': 0.6, 'standing': 0.4}"
-3643,-634,-1358,577,32,-377,2025-02-12 09:38:46.691775,standing,"{'walking': 0.55, 'standing': 0.45}"
-3550,-630,-1363,740,335,-301,2025-02-12 09:38:46.715278,standing,"{'walking': 0.5, 'standing': 0.5}"
-3519,-525,-1367,927,691,-232,2025-02-12 09:38:46.735447,standing,"{'standing': 0.55, 'walking': 0.45}"
-3546,-523,-1232,1058,949,-231,2025-02-12 09:38:46.755807,standing,"{'standing': 0.6, 'walking': 0.4}"
-3682,-499,-1226,1175,1174,-248,2025-02-12 09:38:46.776220,standing,"{'standing': 0.65, 'walking': 0.35}"
-3743,-456,-1230,1222,1155,-172,2025-02-12 09:38:46.795370,standing,"{'standing': 0.7, 'walking': 0.3}"
-3710,-382,-1253,1222,1091,-44,2025-02-12 09:38:46.815789,standing,"{'standing': 0.75, 'walking': 0.25}"
-3684,-415,-1297,1190,1040,97,2025-02-12 09:38:46.835332,standing,"{'standing': 0.8, 'walking': 0.2}"
-3707,-428,-1288,1141,1133,173,2025-02-12 09:38:46.857864,standing,"{'standing': 0.85, 'walking': 0.15}"
-3719,-407,-1279,1014,1154,250,2025-02-12 09:38:46.878558,standing,"{'standing': 0.9, 'walking': 0.1}"
-3794,-350,-1340,875,978,309,2025-02-12 09:38:46.898944,standing,"{'standing': 0.95, 'walking': 0.05}"
-3854,-366,-1377,833,736,286,2025-02-12 09:38:46.918337,standing,{'standing': 1.0}
-3843,-317,-1392,777,555,261,2025-02-12 09:38:46.940481,standing,{'standing': 1.0}
-3816,-319,-1393,679,473,229,2025-02-12 09:38:46.961854,standing,{'standing': 1.0}
-3769,-352,-1339,614,486,93,2025-02-12 09:38:46.986264,standing,{'standing': 1.0}
-3791,-355,-1381,422,536,28,2025-02-12 09:38:47.008287,standing,{'standing': 1.0}
-3743,-387,-1442,299,552,-112,2025-02-12 09:38:47.031292,standing,{'standing': 1.0}
-3705,-417,-1391,133,611,-280,2025-02-12 09:38:47.053449,standing,{'standing': 1.0}
-3721,-404,-1393,-39,722,-348,2025-02-12 09:38:47.073449,standing,{'standing': 1.0}
-3712,-385,-1377,-233,619,-400,2025-02-12 09:38:47.094119,standing,{'standing': 1.0}
-3672,-408,-1375,-373,559,-440,2025-02-12 09:38:47.116299,standing,{'standing': 1.0}
-3652,-346,-1414,-584,576,-415,2025-02-12 09:38:47.134639,standing,{'standing': 1.0}
-3599,-329,-1403,-745,468,-248,2025-02-12 09:38:47.153920,standing,{'standing': 1.0}
-3569,-313,-1344,-994,323,-27,2025-02-12 09:38:47.174316,standing,{'standing': 1.0}
-3563,-336,-1346,-1170,529,135,2025-02-12 09:38:47.194523,standing,{'standing': 1.0}
-3614,-355,-1331,-1406,609,221,2025-02-12 09:38:47.214982,standing,{'standing': 1.0}
-3656,-351,-1317,-1638,584,265,2025-02-12 09:38:47.234146,standing,{'standing': 1.0}
-3771,-340,-1259,-1862,464,248,2025-02-12 09:38:47.252300,standing,{'standing': 1.0}
-3788,-306,-1314,-2062,203,229,2025-02-12 09:38:47.273525,standing,{'standing': 1.0}
-3752,-267,-1277,-2348,110,221,2025-02-12 09:38:47.293935,standing,{'standing': 1.0}
-3746,-280,-1369,-2538,16,214,2025-02-12 09:38:47.315236,standing,{'standing': 1.0}
-3757,-321,-1405,-2695,108,268,2025-02-12 09:38:47.334649,standing,{'standing': 1.0}
-3723,-309,-1373,-2819,212,373,2025-02-12 09:38:47.355869,standing,{'standing': 1.0}
-3669,-332,-1354,-3005,399,473,2025-02-12 09:38:47.388249,standing,{'standing': 1.0}
-3645,-360,-1392,-3239,861,486,2025-02-12 09:38:47.409459,standing,{'standing': 1.0}
-3672,-409,-1530,-3434,1429,471,2025-02-12 09:38:47.432634,standing,{'standing': 1.0}
-3715,-425,-1646,-3500,1658,521,2025-02-12 09:38:47.452193,standing,{'standing': 1.0}
-3719,-435,-1756,-3506,1749,537,2025-02-12 09:38:47.471196,standing,{'standing': 1.0}
-3784,-414,-1729,-3488,1787,335,2025-02-12 09:38:47.491384,standing,{'standing': 1.0}
-3791,-395,-1670,-3323,1703,31,2025-02-12 09:38:47.512811,standing,{'standing': 1.0}
-3808,-402,-1580,-3317,1499,-189,2025-02-12 09:38:47.532189,standing,{'standing': 1.0}
-3747,-403,-1611,-3363,1202,-357,2025-02-12 09:38:47.553600,standing,{'standing': 1.0}
-3691,-496,-1603,-3268,897,-368,2025-02-12 09:38:47.577274,standing,{'standing': 1.0}
-3646,-484,-1571,-3164,650,-416,2025-02-12 09:38:47.602459,standing,{'standing': 1.0}
-3631,-481,-1580,-2961,510,-472,2025-02-12 09:38:47.628111,standing,{'standing': 1.0}
-3640,-434,-1600,-2711,279,-634,2025-02-12 09:38:47.653479,standing,{'standing': 1.0}
-3695,-426,-1610,-2590,543,-613,2025-02-12 09:38:47.681486,standing,{'standing': 1.0}
-3656,-353,-1704,-2431,702,-569,2025-02-12 09:38:47.707856,standing,{'standing': 1.0}
-3686,-444,-1714,-2121,626,-575,2025-02-12 09:38:47.734331,standing,{'standing': 1.0}
-3607,-463,-1723,-1688,582,-600,2025-02-12 09:38:47.789119,standing,{'standing': 1.0}
-3530,-361,-1706,-1384,856,-442,2025-02-12 09:38:47.821088,standing,{'standing': 1.0}
-3473,-90,-1645,-1285,1002,-337,2025-02-12 09:38:47.843493,standing,{'standing': 1.0}
-3637,-341,-1692,-1344,1443,126,2025-02-12 09:38:47.867652,standing,{'standing': 1.0}
-3638,-437,-1738,-1111,691,184,2025-02-12 09:38:47.887221,standing,{'standing': 1.0}
-3475,-471,-1732,-833,378,334,2025-02-12 09:38:47.906547,standing,{'standing': 1.0}
-3348,-493,-1793,-534,256,512,2025-02-12 09:38:47.941555,standing,{'standing': 1.0}
-3218,-418,-1824,-292,694,851,2025-02-12 09:38:47.968165,standing,{'standing': 1.0}
-3374,-324,-1890,-79,961,1099,2025-02-12 09:38:47.990381,standing,{'standing': 1.0}
-3428,-189,-1956,-161,1491,1274,2025-02-12 09:38:48.014592,standing,{'standing': 1.0}
-3625,-179,-2040,-173,1891,1707,2025-02-12 09:38:48.034580,standing,{'standing': 1.0}
-3951,-39,-2013,-315,1212,1498,2025-02-12 09:38:48.055833,standing,{'standing': 1.0}
-3901,75,-1990,-547,570,1350,2025-02-12 09:38:48.080038,standing,{'standing': 1.0}
-3903,233,-1888,-851,241,1099,2025-02-12 09:38:48.104697,standing,{'standing': 1.0}
-3819,141,-1870,-1218,171,869,2025-02-12 09:38:48.132936,standing,{'standing': 1.0}
-3772,184,-1815,-1521,263,723,2025-02-12 09:38:48.176349,standing,{'standing': 1.0}
-3765,187,-1734,-1916,204,475,2025-02-12 09:38:48.215590,standing,{'standing': 1.0}
-3614,140,-1685,-2267,316,376,2025-02-12 09:38:48.234849,standing,{'standing': 1.0}
-3668,109,-1581,-2577,551,78,2025-02-12 09:38:48.254041,standing,{'standing': 1.0}
-3800,-52,-1556,-2830,248,-222,2025-02-12 09:38:48.276199,standing,{'standing': 1.0}
-3436,20,-1529,-2963,-47,-393,2025-02-12 09:38:48.297758,standing,{'standing': 1.0}
-3479,-113,-1614,-3109,873,-97,2025-02-12 09:38:48.317074,standing,{'standing': 1.0}
-3576,-135,-1636,-3106,1206,224,2025-02-12 09:38:48.337252,standing,{'standing': 1.0}
-3547,-102,-1617,-2966,720,505,2025-02-12 09:38:48.357789,,
-3682,-21,-1672,-2868,155,477,2025-02-12 09:38:48.388805,standing,{'standing': 1.0}
-3459,34,-1696,-2729,-507,212,2025-02-12 09:38:48.409806,standing,{'standing': 1.0}
-3354,-21,-1776,-2621,403,532,2025-02-12 09:38:48.434818,standing,{'standing': 1.0}
-3628,-80,-1786,-2490,989,617,2025-02-12 09:38:48.455805,standing,{'standing': 1.0}
-3797,-86,-1846,-2318,472,522,2025-02-12 09:38:48.477808,standing,{'standing': 1.0}
-3659,-66,-1840,-2165,164,408,2025-02-12 09:38:48.499811,standing,{'standing': 1.0}
-3653,-58,-1890,-2012,472,273,2025-02-12 09:38:48.519004,standing,{'standing': 1.0}
-3721,-123,-1839,-1929,666,124,2025-02-12 09:38:48.539180,standing,{'standing': 1.0}
-3737,-78,-1837,-1828,721,47,2025-02-12 09:38:48.559370,standing,{'standing': 1.0}
-3779,-46,-1858,-1756,642,36,2025-02-12 09:38:48.581372,standing,{'standing': 1.0}
-3810,17,-1802,-1729,387,-61,2025-02-12 09:38:48.599471,standing,{'standing': 1.0}
-3771,53,-1802,-1660,-160,-270,2025-02-12 09:38:48.617687,standing,{'standing': 1.0}
-3618,98,-1672,-1908,157,-212,2025-02-12 09:38:48.636902,standing,{'standing': 1.0}
-3682,24,-1715,-1938,70,-377,2025-02-12 09:38:48.657117,standing,{'standing': 1.0}
-3597,9,-1667,-1865,-145,-420,2025-02-12 09:38:48.679129,standing,{'standing': 1.0}
-3550,36,-1653,-1916,54,-331,2025-02-12 09:38:48.700465,standing,{'standing': 1.0}
-3625,45,-1655,-1913,36,-285,2025-02-12 09:38:48.721455,standing,{'standing': 1.0}
-3611,100,-1705,-1776,-205,-366,2025-02-12 09:38:48.742566,standing,{'standing': 1.0}
-3547,160,-1702,-1787,-184,-412,2025-02-12 09:38:48.766715,standing,{'standing': 1.0}
-3603,157,-1745,-1785,19,-384,2025-02-12 09:38:48.789913,standing,{'standing': 1.0}
-3645,101,-1766,-1723,46,-299,2025-02-12 09:38:48.814288,standing,{'standing': 1.0}
-3692,99,-1749,-1678,-58,-296,2025-02-12 09:38:48.836503,standing,{'standing': 1.0}
-3625,97,-1793,-1588,119,-203,2025-02-12 09:38:48.858664,standing,{'standing': 1.0}
-3713,54,-1787,-1584,23,-193,2025-02-12 09:38:48.881680,standing,{'standing': 1.0}
-3621,120,-1798,-1577,-294,-438,2025-02-12 09:38:48.904029,standing,{'standing': 1.0}
-3530,44,-1767,-1561,257,-340,2025-02-12 09:38:48.927235,standing,{'standing': 1.0}
-3741,15,-1751,-1531,135,-423,2025-02-12 09:38:48.949544,standing,{'standing': 1.0}
-3657,-26,-1760,-1450,-143,-446,2025-02-12 09:38:48.983083,standing,{'standing': 1.0}
-3609,-29,-1755,-1287,-13,-428,2025-02-12 09:38:49.010292,standing,{'standing': 1.0}
-3601,1,-1727,-1255,137,-413,2025-02-12 09:38:49.039569,standing,{'standing': 1.0}
-3644,66,-1744,-1170,113,-414,2025-02-12 09:38:49.065802,standing,{'standing': 1.0}
-3663,85,-1730,-1147,38,-449,2025-02-12 09:38:49.088013,standing,{'standing': 1.0}
-3681,97,-1711,-1126,54,-449,2025-02-12 09:38:49.115726,standing,{'standing': 1.0}
-3671,122,-1695,-1199,-179,-350,2025-02-12 09:38:49.141727,standing,{'standing': 1.0}
-3690,88,-1767,-1257,-253,-301,2025-02-12 09:38:49.167267,standing,{'standing': 1.0}
-3691,88,-1758,-1334,-465,-248,2025-02-12 09:38:49.192874,standing,{'standing': 1.0}
-3528,103,-1767,-1467,-306,-138,2025-02-12 09:38:49.217396,standing,{'standing': 1.0}
-3683,152,-1814,-1635,-264,-144,2025-02-12 09:38:49.241624,standing,{'standing': 1.0}
-3512,4,-1799,-1376,-451,-184,2025-02-12 09:38:49.267360,standing,{'standing': 1.0}
-3531,40,-1770,-1213,-115,-225,2025-02-12 09:38:49.288545,standing,{'standing': 1.0}
-3615,33,-1801,-1286,-61,-314,2025-02-12 09:38:49.310678,standing,{'standing': 1.0}
-3599,-24,-1834,-1194,-68,-262,2025-02-12 09:38:49.333247,standing,{'standing': 1.0}
-3623,-12,-1763,-1074,-35,-190,2025-02-12 09:38:49.352619,standing,{'standing': 1.0}
-3570,-4,-1763,-1017,-52,-172,2025-02-12 09:38:49.373892,standing,{'standing': 1.0}
-3577,22,-1754,-964,47,-176,2025-02-12 09:38:49.395060,standing,{'standing': 1.0}
-3582,25,-1733,-860,165,-196,2025-02-12 09:38:49.443484,standing,{'standing': 1.0}
-3589,60,-1732,-933,345,-209,2025-02-12 09:38:49.474844,standing,{'standing': 1.0}
-3627,-31,-1779,-753,221,-146,2025-02-12 09:38:49.495618,standing,{'standing': 1.0}
-3617,68,-1736,-709,201,-157,2025-02-12 09:38:49.515610,standing,{'standing': 1.0}
-3604,81,-1733,-713,308,-147,2025-02-12 09:38:49.535791,standing,{'standing': 1.0}
-3626,100,-1760,-718,404,-140,2025-02-12 09:38:49.554016,standing,{'standing': 1.0}
-3636,83,-1827,-702,371,-172,2025-02-12 09:38:49.577158,standing,{'standing': 1.0}
-3644,41,-1826,-665,268,-187,2025-02-12 09:38:49.601553,standing,{'standing': 1.0}
-3594,65,-1834,-703,136,-143,2025-02-12 09:38:49.634965,standing,{'standing': 1.0}
-3630,26,-1800,-704,59,-131,2025-02-12 09:38:49.663599,standing,{'standing': 1.0}
-3621,42,-1772,-677,52,-130,2025-02-12 09:38:49.688007,standing,{'standing': 1.0}
-3643,55,-1733,-667,41,-174,2025-02-12 09:38:49.714394,standing,{'standing': 1.0}
-3618,64,-1757,-623,1,-158,2025-02-12 09:38:49.736756,standing,{'standing': 1.0}
-3601,69,-1759,-646,80,-169,2025-02-12 09:38:49.759942,standing,{'standing': 1.0}
-3641,48,-1787,-648,87,-232,2025-02-12 09:38:49.786330,standing,{'standing': 1.0}
-3637,48,-1799,-575,-20,-274,2025-02-12 09:38:49.823017,standing,{'standing': 1.0}
-3609,103,-1731,-602,-48,-301,2025-02-12 09:38:49.852880,standing,{'standing': 1.0}
-3600,90,-1738,-703,27,-276,2025-02-12 09:38:49.880292,standing,{'standing': 1.0}
-3680,161,-1676,-805,-7,-217,2025-02-12 09:38:49.904058,standing,{'standing': 1.0}
-3563,103,-1683,-765,-16,-178,2025-02-12 09:38:49.927475,standing,{'standing': 1.0}
-3744,-10,-1725,-730,119,-161,2025-02-12 09:38:49.949631,standing,{'standing': 1.0}
-3606,5,-1728,-620,22,-123,2025-02-12 09:38:49.969632,standing,{'standing': 1.0}
-3659,-67,-1704,-553,296,-96,2025-02-12 09:38:49.990840,standing,{'standing': 1.0}
-3691,-175,-1738,-338,390,-102,2025-02-12 09:38:50.013011,standing,{'standing': 1.0}
-3692,-177,-1717,-137,314,-148,2025-02-12 09:38:50.033422,standing,{'standing': 1.0}
-3677,-159,-1700,3,418,-92,2025-02-12 09:38:50.056853,standing,{'standing': 1.0}
-3707,-80,-1748,124,550,-68,2025-02-12 09:38:50.085851,standing,{'standing': 1.0}
-3740,-31,-1719,258,555,-152,2025-02-12 09:38:50.108855,standing,{'standing': 1.0}
-3701,-30,-1758,330,252,-249,2025-02-12 09:38:50.134851,standing,{'standing': 1.0}
-3617,18,-1755,333,175,-240,2025-02-12 09:38:50.157853,standing,{'standing': 1.0}
-3598,-25,-1788,347,14,-294,2025-02-12 09:38:50.183829,standing,{'standing': 1.0}
-3618,24,-1729,330,51,-286,2025-02-12 09:38:50.219832,standing,{'standing': 1.0}
-3634,112,-1721,258,-66,-134,2025-02-12 09:38:50.242522,standing,{'standing': 1.0}
-3607,48,-1654,30,-146,-104,2025-02-12 09:38:50.268526,standing,{'standing': 1.0}
-3554,16,-1713,39,-151,178,2025-02-12 09:38:50.289922,standing,{'standing': 1.0}
-3608,100,-1728,-29,-289,117,2025-02-12 09:38:50.315322,standing,{'standing': 1.0}
-3593,41,-1749,-60,-266,135,2025-02-12 09:38:50.334738,standing,{'standing': 1.0}
-3578,87,-1757,-56,-333,219,2025-02-12 09:38:50.355119,standing,{'standing': 1.0}
-3635,112,-1699,-155,-503,293,2025-02-12 09:38:50.376296,standing,{'standing': 1.0}
-3594,184,-1702,-335,-226,425,2025-02-12 09:38:50.398835,standing,{'standing': 1.0}
-3603,28,-1668,-549,318,661,2025-02-12 09:38:50.418068,standing,{'standing': 1.0}
-3715,-33,-1705,-565,48,669,2025-02-12 09:38:50.438257,standing,{'standing': 1.0}
-3721,-46,-1726,-666,-628,386,2025-02-12 09:38:50.461500,standing,{'standing': 1.0}
-3538,-58,-1813,-573,-615,83,2025-02-12 09:38:50.481612,standing,{'standing': 1.0}
-3480,12,-1709,-485,-211,23,2025-02-12 09:38:50.500977,standing,{'standing': 1.0}
-3558,-65,-1701,-355,186,-26,2025-02-12 09:38:50.521299,standing,{'standing': 1.0}
-3612,-12,-1677,-237,330,-55,2025-02-12 09:38:50.544305,standing,{'standing': 1.0}
-3631,38,-1686,-204,343,-46,2025-02-12 09:38:50.568305,standing,{'standing': 1.0}
-3662,79,-1717,-199,316,43,2025-02-12 09:38:50.592307,standing,{'standing': 1.0}
-3694,130,-1721,-242,234,59,2025-02-12 09:38:50.615319,standing,{'standing': 1.0}
-3687,93,-1740,-285,130,132,2025-02-12 09:38:50.635300,standing,{'standing': 1.0}
-3699,105,-1720,-373,31,105,2025-02-12 09:38:50.657301,standing,{'standing': 1.0}
-3671,123,-1821,-402,-39,49,2025-02-12 09:38:50.681699,standing,{'standing': 1.0}
-3632,84,-1764,-416,-78,-21,2025-02-12 09:38:50.700057,standing,{'standing': 1.0}
-3587,69,-1812,-371,-77,-62,2025-02-12 09:38:50.720379,,
-3616,64,-1716,-376,-14,-122,2025-02-12 09:38:50.743706,standing,{'standing': 1.0}
-3602,55,-1715,-389,4,-123,2025-02-12 09:38:50.764782,standing,{'standing': 1.0}
-3629,42,-1708,-386,-54,-156,2025-02-12 09:38:50.784265,standing,{'standing': 1.0}
-3669,47,-1687,-413,-173,-183,2025-02-12 09:38:50.804468,standing,{'standing': 1.0}
-3670,78,-1704,-439,-361,-207,2025-02-12 09:38:50.825476,standing,{'standing': 1.0}
-3636,115,-1720,-484,-372,-227,2025-02-12 09:38:50.846877,standing,{'standing': 1.0}
-3605,107,-1662,-605,-186,-222,2025-02-12 09:38:50.866307,standing,{'standing': 1.0}
-3605,81,-1705,-655,7,-215,2025-02-12 09:38:50.885484,standing,{'standing': 1.0}
-3603,82,-1692,-684,133,-204,2025-02-12 09:38:50.908469,standing,{'standing': 1.0}
-3644,104,-1690,-674,212,-242,2025-02-12 09:38:50.941190,standing,{'standing': 1.0}
-3619,41,-1720,-657,214,-234,2025-02-12 09:38:50.972186,standing,{'standing': 1.0}
-3605,-1,-1699,-569,342,-174,2025-02-12 09:38:50.992645,standing,{'standing': 1.0}
-3598,-26,-1689,-532,489,-154,2025-02-12 09:38:51.014888,standing,{'standing': 1.0}
-3625,63,-1668,-439,534,-141,2025-02-12 09:38:51.033279,standing,{'standing': 1.0}
-3675,101,-1658,-479,526,-137,2025-02-12 09:38:51.054164,standing,{'standing': 1.0}
-3662,101,-1663,-530,554,-99,2025-02-12 09:38:51.075597,standing,{'standing': 1.0}
-3657,89,-1710,-574,505,-90,2025-02-12 09:38:51.097775,standing,{'standing': 1.0}
-3637,59,-1717,-624,542,-56,2025-02-12 09:38:51.116772,standing,{'standing': 1.0}
-3623,95,-1723,-654,665,-79,2025-02-12 09:38:51.137245,standing,{'standing': 1.0}
-3640,70,-1763,-682,673,-76,2025-02-12 09:38:51.157431,standing,{'standing': 1.0}
-3665,57,-1742,-636,524,-112,2025-02-12 09:38:51.177893,standing,{'standing': 1.0}
-3695,52,-1731,-663,356,-112,2025-02-12 09:38:51.200501,standing,{'standing': 1.0}
-3674,-1,-1756,-705,162,-161,2025-02-12 09:38:51.217679,standing,{'standing': 1.0}
-3684,29,-1733,-779,9,-186,2025-02-12 09:38:51.237110,standing,{'standing': 1.0}
-3666,48,-1721,-825,-55,-220,2025-02-12 09:38:51.259302,standing,{'standing': 1.0}
-3631,84,-1680,-916,-20,-243,2025-02-12 09:38:51.279872,standing,{'standing': 1.0}
-3629,79,-1723,-960,14,-258,2025-02-12 09:38:51.299627,standing,{'standing': 1.0}
-3611,104,-1690,-1039,10,-258,2025-02-12 09:38:51.319848,standing,{'standing': 1.0}
-3631,89,-1742,-1089,67,-266,2025-02-12 09:38:51.339074,standing,{'standing': 1.0}
-3618,31,-1741,-1100,40,-224,2025-02-12 09:38:51.359848,standing,{'standing': 1.0}
-3636,38,-1760,-1097,30,-234,2025-02-12 09:38:51.382492,standing,{'standing': 1.0}
-3633,52,-1737,-1131,-40,-228,2025-02-12 09:38:51.402705,standing,{'standing': 1.0}
-3627,39,-1742,-1156,-118,-215,2025-02-12 09:38:51.423877,standing,{'standing': 1.0}
-3561,-26,-1714,-942,125,-230,2025-02-12 09:38:51.445302,standing,{'standing': 1.0}
-3612,-4,-1689,-999,251,-248,2025-02-12 09:38:51.466418,standing,{'standing': 1.0}
-3680,42,-1692,-947,198,-234,2025-02-12 09:38:51.485650,standing,{'standing': 1.0}
-3636,-3,-1708,-875,233,-161,2025-02-12 09:38:51.505039,standing,{'standing': 1.0}
-3636,-1,-1739,-821,225,-191,2025-02-12 09:38:51.524552,standing,{'standing': 1.0}
-3647,17,-1788,-785,170,-149,2025-02-12 09:38:51.544702,standing,{'standing': 1.0}
-3640,-12,-1759,-688,184,-126,2025-02-12 09:38:51.565135,standing,{'standing': 1.0}
-3631,14,-1747,-642,129,-117,2025-02-12 09:38:51.585545,standing,{'standing': 1.0}
-3664,41,-1777,-607,68,-163,2025-02-12 09:38:51.610033,standing,{'standing': 1.0}
-3625,43,-1759,-537,69,-126,2025-02-12 09:38:51.637991,standing,{'standing': 1.0}
-3607,-23,-1765,-514,64,-132,2025-02-12 09:38:51.660990,standing,{'standing': 1.0}
-3652,9,-1754,-451,27,-131,2025-02-12 09:38:51.682245,standing,{'standing': 1.0}
-3611,4,-1737,-417,26,-127,2025-02-12 09:38:51.705545,standing,{'standing': 1.0}
-3637,56,-1727,-387,5,-131,2025-02-12 09:38:51.728811,standing,{'standing': 1.0}
-3612,50,-1721,-395,50,-126,2025-02-12 09:38:51.753281,standing,{'standing': 1.0}
-3609,48,-1730,-372,44,-144,2025-02-12 09:38:51.775479,standing,{'standing': 1.0}
-3670,38,-1696,-361,30,-111,2025-02-12 09:38:51.800830,standing,{'standing': 1.0}
-3642,73,-1718,-409,-43,-123,2025-02-12 09:38:51.823021,standing,{'standing': 1.0}
-3623,65,-1712,-457,17,-75,2025-02-12 09:38:51.850263,standing,{'standing': 1.0}
-3625,45,-1681,-484,135,-58,2025-02-12 09:38:51.872448,standing,{'standing': 1.0}
-3638,37,-1704,-482,148,-81,2025-02-12 09:38:51.896667,standing,{'standing': 1.0}
-3646,29,-1746,-501,118,-100,2025-02-12 09:38:51.914884,standing,{'standing': 1.0}
-3652,7,-1747,-492,58,-127,2025-02-12 09:38:51.933317,standing,{'standing': 1.0}
-3640,-9,-1756,-468,63,-119,2025-02-12 09:38:51.952599,standing,{'standing': 1.0}
-3627,-8,-1731,-427,-16,-117,2025-02-12 09:38:51.971750,standing,{'standing': 1.0}
-3636,-26,-1732,-386,57,-99,2025-02-12 09:38:51.992204,standing,{'standing': 1.0}
-3664,-8,-1732,-329,97,-138,2025-02-12 09:38:52.012202,standing,{'standing': 1.0}
-3656,23,-1753,-301,-1,-95,2025-02-12 09:38:52.032572,standing,{'standing': 1.0}
-3648,19,-1701,-292,7,-99,2025-02-12 09:38:52.051843,standing,{'standing': 1.0}
-3639,30,-1654,-295,18,-69,2025-02-12 09:38:52.071039,standing,{'standing': 1.0}
-3640,53,-1712,-328,96,-65,2025-02-12 09:38:52.091218,standing,{'standing': 1.0}
-3683,92,-1698,-372,116,-105,2025-02-12 09:38:52.110593,standing,{'standing': 1.0}
-3649,56,-1702,-396,77,-153,2025-02-12 09:38:52.130756,standing,{'standing': 1.0}
-3651,40,-1722,-418,114,-122,2025-02-12 09:38:52.148932,standing,{'standing': 1.0}
-3640,43,-1677,-433,91,-138,2025-02-12 09:38:52.166932,standing,{'standing': 1.0}
-3612,48,-1719,-465,79,-142,2025-02-12 09:38:52.184335,standing,{'standing': 1.0}
-3624,16,-1711,-472,121,-122,2025-02-12 09:38:52.207663,standing,{'standing': 1.0}
-3630,61,-1725,-481,136,-189,2025-02-12 09:38:52.228920,standing,{'standing': 1.0}
-3640,82,-1704,-558,155,-154,2025-02-12 09:38:52.248283,standing,{'standing': 1.0}
-3648,89,-1695,-563,137,-171,2025-02-12 09:38:52.268598,standing,{'standing': 1.0}
-3629,107,-1728,-599,122,-165,2025-02-12 09:38:52.288008,standing,{'standing': 1.0}
-3627,75,-1709,-603,150,-177,2025-02-12 09:38:52.310999,standing,{'standing': 1.0}
-3637,65,-1708,-632,106,-182,2025-02-12 09:38:52.330263,standing,{'standing': 1.0}
-3616,68,-1702,-681,143,-167,2025-02-12 09:38:52.350250,standing,{'standing': 1.0}
-3629,64,-1729,-698,118,-126,2025-02-12 09:38:52.369338,standing,{'standing': 1.0}
-3635,38,-1718,-698,156,-88,2025-02-12 09:38:52.390554,standing,{'standing': 1.0}
-3638,-7,-1693,-747,178,-91,2025-02-12 09:38:52.412962,standing,{'standing': 1.0}
-3618,-13,-1693,-727,174,-76,2025-02-12 09:38:52.433964,standing,{'standing': 1.0}
-3632,4,-1697,-742,188,-133,2025-02-12 09:38:52.455515,standing,{'standing': 1.0}
