acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3649,630,644,-458,-593,-60,2025-01-30 10:03:35.916677,none
-3659,627,679,-330,-412,29,2025-01-30 10:03:35.927428,none
-3670,638,731,-308,-294,24,2025-01-30 10:03:35.944311,none
-3671,676,730,-335,-212,-99,2025-01-30 10:03:35.960679,none
-3697,667,707,-314,-174,-168,2025-01-30 10:03:35.981964,none
-3669,663,683,-274,-209,-129,2025-01-30 10:03:35.997532,none
-3634,656,719,-229,-147,-103,2025-01-30 10:03:36.014437,none
-3671,677,742,-190,73,-119,2025-01-30 10:03:36.031216,
-3676,674,743,-217,220,-99,2025-01-30 10:03:36.046662,none
-3652,706,742,-185,244,-74,2025-01-30 10:03:36.065666,none
-3649,712,786,-181,212,-65,2025-01-30 10:03:36.168604,none
-3674,717,776,-225,242,-47,2025-01-30 10:03:36.168604,none
-3681,675,763,-238,344,-49,2025-01-30 10:03:36.168604,none
-3710,651,739,-248,463,-83,2025-01-30 10:03:36.168604,none
-3719,694,716,-242,461,-140,2025-01-30 10:03:36.168604,none
-3681,728,693,-295,381,-154,2025-01-30 10:03:36.168604,none
-3648,750,719,-288,363,-126,2025-01-30 10:03:36.168604,none
-3640,753,730,-313,271,-54,2025-01-30 10:03:36.187383,none
-3651,720,756,-326,250,-66,2025-01-30 10:03:36.197153,none
-3708,682,725,-350,200,-147,2025-01-30 10:03:36.211904,none
-3674,647,780,-360,101,-190,2025-01-30 10:03:36.228234,none
-3680,656,701,-419,55,-182,2025-01-30 10:03:36.245357,none
-3691,688,732,-478,34,-140,2025-01-30 10:03:36.272298,none
-3672,750,694,-544,-85,-111,2025-01-30 10:03:36.278798,none
-3658,726,766,-592,-136,-94,2025-01-30 10:03:36.298614,none
-3660,711,743,-630,-54,-87,2025-01-30 10:03:36.312366,none
-3689,689,768,-623,40,-55,2025-01-30 10:03:36.337485,none
-3700,688,735,-639,-20,-74,2025-01-30 10:03:36.354498,none
-3685,699,744,-678,-71,-150,2025-01-30 10:03:36.576950,none
-3658,689,710,-692,-18,-215,2025-01-30 10:03:36.576950,none
-3624,696,730,-724,105,-165,2025-01-30 10:03:36.576950,none
-3613,720,699,-741,196,-126,2025-01-30 10:03:36.576950,none
-3644,694,731,-760,309,-131,2025-01-30 10:03:36.576950,none
-3679,707,738,-779,335,-100,2025-01-30 10:03:36.576950,none
-3686,675,676,-798,335,-102,2025-01-30 10:03:36.576950,none
-3734,683,658,-770,171,-123,2025-01-30 10:03:36.576950,none
-3743,683,709,-759,-139,-144,2025-01-30 10:03:36.906379,none
-3541,731,976,-322,892,-402,2025-01-30 10:03:36.906379,none
-3629,740,917,-488,860,-357,2025-01-30 10:03:36.906379,none
-3665,721,843,-636,421,-271,2025-01-30 10:03:36.906379,none
-3676,696,738,-636,93,-234,2025-01-30 10:03:36.906379,none
-3656,720,786,-637,-145,-229,2025-01-30 10:03:36.906379,none
-3662,668,796,-601,-355,-270,2025-01-30 10:03:36.906379,none
-3671,641,787,-557,-589,-309,2025-01-30 10:03:36.906379,none
-3703,660,832,-545,-487,-362,2025-01-30 10:03:36.923320,none
-3672,669,913,-644,-499,-390,2025-01-30 10:03:36.939189,none
-3664,670,927,-733,-528,-337,2025-01-30 10:03:37.010964,none
-3620,686,894,-795,-312,-325,2025-01-30 10:03:37.010964,none
-3600,684,896,-805,320,-403,2025-01-30 10:03:37.018915,none
-3579,650,887,-692,796,-458,2025-01-30 10:03:37.018915,none
-3588,572,871,-543,1101,-436,2025-01-30 10:03:37.018915,none
-3627,598,899,-571,1301,-421,2025-01-30 10:03:37.031204,none
-3695,642,838,-819,1175,-267,2025-01-30 10:03:37.063993,none
-3682,706,766,-985,1124,-118,2025-01-30 10:03:37.075015,none
-3645,711,678,-1094,1279,-138,2025-01-30 10:03:37.079753,none
-3582,661,669,-1085,1153,-205,2025-01-30 10:03:37.098026,none
-3583,541,633,-971,960,-63,2025-01-30 10:03:37.115117,none
-3626,466,597,-826,791,169,2025-01-30 10:03:37.136269,none
-3710,448,538,-826,342,239,2025-01-30 10:03:37.153924,none
-3773,522,567,-770,-198,228,2025-01-30 10:03:37.165526,none
