timestamp;acceleration_x;acceleration_y;acceleration_z;gyroscope_x;gyroscope_y;gyroscope_z
2023-11-22 15:40:08;0.1296;-1.0313;-0.1619;-1.9847;-1.3282;-1.7099
2023-11-22 15:40:08;0.1367;-1.0251;-0.1736;-1.9771;-1.1908;-1.5038
2023-11-22 15:40:09;0.1284;-1.03;-0.1638;-1.687;-0.7481;-0.9771
2023-11-22 15:40:12;0.1262;-1.033;-0.1592;-1.7481;-0.916;-1.6641
2023-11-22 15:40:12;0.1243;-1.0249;-0.1646;-1.9542;-1.1298;-1.2824
2023-11-22 15:40:12;0.1326;-1.0308;-0.1448;-1.8779;-1.1298;-1.7405
2023-11-22 15:40:12;0.1316;-1.0239;-0.1477;-1.9847;-1.1908;-1.5115
2023-11-22 15:40:13;0.1216;-1.0276;-0.1584;-1.7863;-1.3588;-1.5038
2023-11-22 15:40:13;0.123;-1.0266;-0.1521;-2.0;-0.3282;-1.3817
2023-11-22 15:40:13;0.1267;-1.0325;-0.1543;-2.1374;-0.9924;-1.3053
2023-11-22 15:40:13;0.1177;-1.0271;-0.1697;-2.2519;-1.4427;-1.6794
2023-11-22 15:40:14;0.1226;-1.0295;-0.1543;-2.2824;-0.0687;-1.3893
2023-11-22 15:40:14;0.1255;-1.0269;-0.1489;-1.0534;-0.7481;-0.2443
2023-11-22 15:40:14;0.137;-1.0271;-0.145;-2.1985;-1.8702;-0.2137
2023-11-22 15:40:14;0.0972;-1.0332;-0.1626;-2.8397;-1.1756;-0.8397
2023-11-22 15:40:15;0.105;-1.0308;-0.1577;-2.0382;-0.5649;-1.4351
2023-11-22 15:40:15;0.1187;-1.0278;-0.146;-1.5954;-1.9389;-1.3435
2023-11-22 15:40:15;0.1155;-1.0232;-0.1377;-2.8626;-2.1908;-0.3206
2023-11-22 15:40:16;-0.063;-1.02;-0.1094;-13.3817;106.9542;-35.4885
2023-11-22 15:40:16;0.1121;-1.0352;-0.0212;-39.6183;68.3588;-20.7863
2023-11-22 15:40:16;-0.1174;-1.0991;-0.2698;-12.7176;-8.7099;-0.3282
2023-11-22 15:40:17;0.0291;-1.0122;-0.2605;4.3053;-8.6641;-14.916
2023-11-22 15:40:17;0.0505;-1.0613;0.0269;15.7252;-33.2214;6.8473
2023-11-22 15:40:17;0.2644;-0.9866;-0.1165;1.7328;-21.5344;-7.4351
2023-11-22 15:40:18;0.2144;-1.0039;-0.134;0.0382;-12.542;3.916
2023-11-22 15:40:18;0.1221;-1.0371;-0.0652;-2.7557;-7.2977;-1.4504
2023-11-22 15:40:18;0.1558;-1.0234;-0.0999;-1.1374;-0.8168;-0.9389
2023-11-22 15:40:18;0.1277;-1.0222;-0.0769;-1.5191;0.7176;-1.2137
2023-11-22 15:40:18;0.1458;-1.021;-0.0784;-1.6031;-0.2748;-0.8702
2023-11-22 15:40:44;0.324;-0.8333;-0.2012;22.1069;-69.6947;51.1603
2023-11-22 15:40:47;-0.3538;-1.6782;0.4124;76.8702;38.6794;52.9313
2023-11-22 15:40:49;0.4229;-1.3528;-0.3494;31.4809;88.6412;79.1832
2023-11-22 15:40:50;0.3831;-1.1133;-0.0688;66.8626;59.9389;15.3282
2023-11-22 15:40:50;0.2939;-0.9565;-0.1699;1.1756;-14.7939;30.2061
2023-11-22 15:40:51;0.1421;-1.0298;-0.2522;-4.374;-1.9542;-1.6412
2023-11-22 15:40:52;0.1555;-1.0303;-0.2754;-1.4046;-0.9237;-1.6412
2023-11-22 15:40:52;0.1628;-1.0203;-0.2483;4.6947;10.0763;1.1145
2023-11-22 15:40:53;0.1785;-1.0281;-0.2136;-8.8321;-19.1679;-15.2366
2023-11-22 15:40:56;0.1921;-1.0217;-0.2395;-2.5878;1.6031;-0.9618
2023-11-22 15:40:56;0.1917;-1.0215;-0.2463;-2.084;-2.8855;-1.6947
2023-11-22 15:40:57;0.1926;-1.0203;-0.2388;-1.9313;-2.7405;-1.2214
2023-11-22 15:40:57;0.1943;-1.0193;-0.25;-1.8626;-1.2443;-1.313
2023-11-22 15:40:57;0.1946;-1.0217;-0.2417;-1.9847;-1.2443;-1.145
2023-11-22 15:40:57;0.1853;-1.0193;-0.2354;-1.8321;-0.3969;-1.3053
2023-11-22 15:40:58;0.1855;-1.0178;-0.2388;-2.2672;-1.1374;-1.5802
2023-11-22 15:40:58;0.197;-1.02;-0.2502;-1.8397;-1.5267;-1.3511
2023-11-22 15:40:58;0.1863;-1.0237;-0.2546;-2.0534;-1.1145;-1.5038
2023-11-22 15:40:58;0.1885;-1.0127;-0.2393;-1.8855;-0.9389;-1.4885
2023-11-22 15:40:58;0.1921;-1.0137;-0.2468;-1.6641;-0.9466;-1.3053
2023-11-22 15:40:58;0.1826;-1.0176;-0.2393;-2.1374;-0.7786;-1.3817
2023-11-22 15:40:59;0.1936;-1.0168;-0.2356;-1.6107;5.3282;0.0611
2023-11-22 15:40:59;0.178;-1.0259;-0.2544;-0.6031;-0.687;-2.4351
2023-11-22 15:41:00;0.2732;-0.9795;0.0461;39.0992;-26.4046;-13.9389
2023-11-22 15:41:00;0.0437;-0.9146;0.0034;0.458;2.1603;-12.2061
2023-11-22 15:41:00;0.8379;-0.4492;-0.426;-25.6183;-10.6336;12.7786
2023-11-22 15:41:01;0.0093;-1.0496;-0.2563;-28.5191;16.2137;7.5496
2023-11-22 15:41:02;0.1094;-1.0083;-0.3457;11.9008;-14.916;-12.2824
2023-11-22 15:41:02;0.1765;-1.0464;-0.3079;19.5649;7.2595;-22.2595
2023-11-22 15:41:03;-0.542;-0.9387;0.0273;4.4351;76.0763;56.3511
2023-11-22 15:41:04;-0.72;-0.3699;0.3796;-3.5038;-3.6641;-0.9771
2023-11-22 15:41:05;-0.697;-0.3862;0.4097;-1.2366;0.1298;-1.3511
2023-11-22 15:41:08;-0.7034;-0.387;0.4102;-1.9618;-1.1603;-1.1679
2023-11-22 15:41:11;-0.6951;-0.3889;0.4041;-1.9313;-1.0687;-1.2748
2023-11-22 15:41:13;-0.6965;-0.3843;0.4048;-1.5191;-1.4275;-1.458
2023-11-22 15:41:14;-0.6938;-0.3855;0.408;-2.5802;-2.084;-1.6489
2023-11-22 15:41:15;-0.0513;-0.988;-0.0205;11.2061;15.2901;-11.8397
2023-11-22 15:41:16;-0.001;-1.0186;0.0081;3.3435;17.084;-15.687
2023-11-22 15:41:16;0.0608;-0.9773;-0.0962;-9.687;-7.7328;-18.9771
2023-11-22 15:41:16;0.0571;-1.0198;-0.0759;-4.0687;-11.1069;-9.5115
2023-11-22 15:41:16;0.0928;-1.03;-0.0601;-1.8779;-12.6412;-5.6489
2023-11-22 15:41:16;0.1379;-1.0198;-0.0769;-1.6031;-5.916;-4.6183
2023-11-22 15:41:17;0.1357;-1.032;-0.0642;-1.5573;1.8626;-1.7252
2023-11-22 15:41:19;0.113;-1.0195;-0.0742;-1.8244;-0.687;-1.1603
2023-11-22 15:41:20;0.0891;-1.0222;-0.0674;-2.4198;-0.0458;-0.9237
2023-11-22 15:41:24;-0.0588;-0.9685;-0.1482;-19.0;13.4656;-3.1527
2023-11-22 15:41:24;0.1541;-1.0718;-0.0554;-32.2824;2.6641;0.1603
2023-11-22 15:41:26;0.175;-0.9802;-0.1577;0.4656;-105.7405;32.0763
2023-11-22 15:41:26;-0.0957;-0.9792;-0.083;-19.084;-72.0229;-6.7328
2023-11-22 15:41:26;-0.0544;-1.0217;-0.2319;-34.6412;-30.9237;-32.542
2023-11-22 15:41:27;0.084;-1.0527;-0.3894;-19.0153;-0.9389;-20.2901
2023-11-22 15:41:27;0.1951;-0.9893;-0.3281;-6.7328;10.8244;-30.5191
2023-11-22 15:41:27;0.4021;-1.2422;-0.499;9.6641;45.7481;-54.1527
2023-11-22 15:41:27;0.3127;-0.8455;-0.1533;60.6031;-65.542;36.3282
2023-11-22 15:41:28;0.304;-0.8208;-0.074;11.1832;-54.0992;42.2061
2023-11-22 15:41:28;0.0549;-1.0342;0.0261;-8.1908;-49.1603;6.6794
2023-11-22 15:41:28;0.1987;-1.1235;0.002;-52.2443;39.3588;-16.687
2023-11-22 15:41:28;0.177;-0.9802;-0.2832;-40.542;11.9084;-37.626
2023-11-22 15:41:28;0.2119;-1.0867;-0.2363;-13.5496;18.145;-27.0076
2023-11-22 15:41:35;0.1587;-1.2866;0.3455;67.7557;104.7176;23.8626
2023-11-22 15:41:39;0.1477;-1.0374;-0.25;-26.6031;9.3435;-17.5725
2023-11-22 15:41:39;0.1987;-1.0088;-0.2415;-24.6794;24.0229;-24.771
2023-11-22 15:41:39;0.3516;-1.1177;-0.1731;29.145;18.5344;6.6489
2023-11-22 15:41:39;0.3015;-0.9985;-0.395;4.6412;0.9542;46.2061
2023-11-22 15:41:40;0.176;-1.0103;0.1323;-10.6412;-73.0611;-8.8397
2023-11-22 15:41:40;0.1694;-1.0063;-0.2969;-8.3359;-5.2443;-6.9542
2023-11-22 15:41:41;0.074;-1.0525;-0.2314;0.1298;-9.9466;-1.7557
2023-11-22 15:41:41;0.1716;-1.0149;-0.2773;0.2595;-8.4733;0.1221
2023-11-22 15:41:41;0.156;-1.0286;-0.2583;-0.5649;-5.0076;-1.2061
2023-11-22 15:41:41;0.1863;-1.012;-0.3086;-3.4275;-4.5267;-7.229
2023-11-22 15:41:42;0.2268;-1.0173;-0.2139;18.4962;-23.5573;-3.7939
2023-11-22 15:41:42;0.1067;-1.0791;0.0449;14.6947;-14.5878;-1.0382
2023-11-22 15:41:43;0.2749;-1.0786;0.1836;10.7786;-76.1603;3.855
2023-11-22 15:41:43;0.1226;-0.9841;-0.0779;-33.0076;-58.7481;1.5038
2023-11-22 15:41:43;0.0642;-1.1387;-0.0081;8.7481;-7.9542;3.8168
2023-11-22 15:41:43;0.1226;-1.0056;-0.2664;-11.229;-7.1527;1.9008
2023-11-22 15:41:44;0.0566;-1.0276;-0.262;-6.4198;-17.9084;-11.5344
2023-11-22 15:41:44;0.207;-1.0073;-0.3135;6.3969;-13.7328;-14.687
2023-11-22 15:41:45;0.061;-0.9827;-0.0476;-17.4733;-87.8244;-8.8931
2023-11-22 15:41:45;0.2622;-0.8325;-0.2522;-20.6336;-37.8092;-21.6107
2023-11-22 15:41:45;0.0325;-0.9939;-0.3108;-29.6412;-14.2443;-26.0
2023-11-22 15:41:45;0.1902;-0.9922;-0.3911;-22.6412;-3.2137;-37.1527
2023-11-22 15:41:46;0.353;-0.9692;-0.4487;-8.5344;23.8702;-21.771
2023-11-22 15:41:46;0.0376;-1.084;-0.0134;130.7405;-9.9237;45.5115
2023-11-22 15:41:46;0.249;-0.9817;-0.1975;-6.5573;-76.2443;68.8168
2023-11-22 15:41:46;-0.136;-1.0793;0.1121;-21.5114;-57.5725;5.0458
2023-11-22 15:41:47;0.0288;-1.189;-0.1272;-50.458;58.8779;-21.771
2023-11-22 15:41:47;0.0857;-1.1118;-0.2363;-9.8092;23.8931;-26.4886
2023-11-22 15:41:47;0.0171;-1.0359;-0.385;6.0992;73.5802;-10.7099
2023-11-22 15:41:47;0.137;-1.1428;-0.1423;16.9084;15.4351;3.5191
2023-11-22 15:41:49;0.1414;-1.0637;-0.2427;-46.5267;24.4656;-27.084
2023-11-22 15:41:49;0.0811;-1.0505;-0.2114;-25.2595;-4.687;-36.9313
2023-11-22 15:41:49;0.0132;-1.3198;-0.3223;13.3893;61.8168;-3.1832
2023-11-22 15:41:49;0.1206;-1.0498;-0.1248;68.6641;-69.8015;68.9084
2023-11-22 15:41:49;0.2446;-0.8545;-0.05;-1.3664;-41.9542;25.3435
2023-11-22 15:41:49;0.3901;-1.02;-0.3816;-39.4046;-33.7405;-2.7863
2023-11-22 15:41:50;0.0435;-0.8862;-0.3672;-35.1374;-51.7405;-28.6489
2023-11-22 15:41:50;0.113;-1.0264;-0.26;-21.3053;-25.9847;-33.0611
2023-11-22 15:41:50;0.2417;-1.1299;-0.1589;-3.0611;17.6412;-20.6565
2023-11-22 15:41:51;0.2324;-1.2109;-0.2766;17.7786;46.3282;65.2214
2023-11-22 15:41:51;0.2773;-0.8462;-0.1101;-2.8702;-43.8702;38.7099
2023-11-22 15:41:51;0.0327;-0.9211;-0.0652;-15.1908;-59.2137;10.542
2023-11-22 15:41:51;-0.0574;-0.9792;-0.2695;-13.687;-50.2595;-32.1374
2023-11-22 15:41:51;0.1228;-0.9878;-0.293;-23.5496;-36.7481;-39.5573
2023-11-22 15:42:00;0.1555;-1.1204;0.0942;83.855;13.9847;26.4046
2023-11-22 15:42:00;0.2942;-0.6882;-0.5352;41.2137;-117.8779;72.8779
2023-11-22 15:42:00;0.0081;-0.9673;0.0259;-18.0611;-93.0153;30.5038
2023-11-22 15:42:00;-0.5701;-1.7107;0.9592;40.7176;-185.0763;33.4351
2023-11-22 15:42:01;0.2798;-1.0542;-0.2019;-41.2137;-7.9008;-43.5191
2023-11-22 15:42:01;0.3308;-0.9541;-0.3508;-21.5038;-19.0229;-43.229
2023-11-22 15:42:01;0.032;-1.2349;-0.1313;71.3435;13.5038;22.6641
2023-11-22 15:42:01;0.2297;-0.8057;-0.468;41.4198;-103.0992;83.4657
2023-11-22 15:42:02;0.2097;-0.9209;-0.0161;-23.9695;-63.458;6.6947
2023-11-22 15:42:02;0.6917;-0.5693;-0.9446;-7.4504;26.6489;-17.4809
2023-11-22 15:42:02;0.1924;-1.0271;-0.2292;-64.3053;57.2977;-49.5954
2023-11-22 15:42:02;0.231;-1.0237;-0.3445;-25.6031;37.9313;-41.5115
2023-11-22 15:42:03;0.2485;-0.9338;-0.2737;-50.8092;-19.1374;-51.374
2023-11-22 15:42:04;0.3896;-1.0371;-0.2654;-18.1374;4.3282;-37.3664
2023-11-22 15:42:04;0.3137;-1.009;-0.2183;98.0382;13.1527;80.1679
2023-11-22 15:42:04;0.4155;-0.8206;-0.1223;21.5649;-54.6565;60.2519
2023-11-22 15:42:04;-0.1301;-1.1194;0.1626;-31.7786;-19.4122;-16.7557
2023-11-22 15:42:04;0.3647;-1.5813;0.116;-34.8931;12.8168;-25.7176
2023-11-22 15:42:05;-0.0049;-1.033;-0.2993;-58.2061;73.5878;-40.1679
2023-11-22 15:42:05;0.3618;-0.9021;-0.5203;-34.6718;78.5649;-36.0076
2023-11-22 15:42:05;0.3047;-1.0627;-0.2756;71.4657;98.3664;54.1145
2023-11-22 15:42:05;0.3247;-0.7878;-0.1663;36.5496;-35.1069;50.9008
2023-11-22 15:42:06;-0.2019;-1.3069;0.1912;-1.9466;-24.8168;15.3435
2023-11-22 15:42:06;-0.0076;-1.1306;-0.3333;-58.8397;37.2214;-34.4427
2023-11-22 15:42:13;0.1946;-1.0171;-0.2034;-2.2901;2.1145;-2.916
2023-11-22 15:42:23;0.1426;-1.0208;-0.2317;-1.8855;-1.0687;-1.0458
2023-11-22 15:42:23;0.1428;-1.0242;-0.231;-1.7557;-1.0534;-1.1832
2023-11-22 15:42:27;0.145;-1.0244;-0.2263;-2.1908;-1.2901;-1.4198
2023-11-22 15:42:27;0.1353;-1.0298;-0.219;-1.542;-1.6107;-1.5725
2023-11-22 15:42:27;0.1348;-1.02;-0.2275;-1.9237;-0.3588;-1.3282
2023-11-22 15:42:27;0.1472;-1.0288;-0.2241;-2.1985;-0.9084;-1.2595
2023-11-22 15:42:27;0.1338;-1.0313;-0.2163;-1.7863;-0.9389;-1.3206
2023-11-22 15:42:28;0.1321;-1.0232;-0.22;-1.6718;-0.7557;-0.8855
2023-11-22 15:42:30;0.4175;-0.8037;-0.3088;-9.5573;38.6565;-27.084
2023-11-22 15:42:30;0.0786;-0.9712;-0.3291;-34.1985;38.5649;-7.8779
2023-11-22 15:42:30;0.1265;-1.0537;-0.2771;-4.6489;25.0458;6.9389
2023-11-22 15:42:30;0.1089;-1.0186;-0.3176;-8.0763;36.6947;4.1679
2023-11-22 15:42:31;0.04;-1.0159;-0.335;0.2595;30.1756;-1.0763
2023-11-22 15:42:31;0.114;-1.01;-0.2922;13.9618;38.916;7.9237
2023-11-22 15:42:31;0.0962;-1.011;-0.1257;6.6107;85.0;-17.2901
2023-11-22 15:42:31;0.2212;-0.9871;-0.1941;-13.5649;5.2214;-20.0534
2023-11-22 15:42:31;-0.0688;-1.1169;-0.0979;1.6107;15.7557;10.3206
2023-11-22 15:42:33;0.1143;-1.0132;-0.3582;-29.9847;11.6718;1.0534
2023-11-22 15:42:33;0.1113;-0.9958;-0.4187;-21.8702;70.5573;8.2366
2023-11-22 15:42:33;0.2061;-0.9795;-0.5085;-9.8244;101.3817;14.8779
2023-11-22 15:42:34;0.1101;-1.0156;-0.447;-4.9008;79.9924;7.3282
2023-11-22 15:42:34;0.4951;-0.9927;-0.3855;13.6947;126.1679;36.7786
2023-11-22 15:42:34;0.064;-0.8982;-0.2314;-12.7786;80.9618;32.458
2023-11-22 15:42:34;0.0171;-1.8596;0.7039;38.9771;28.8473;-36.2672
2023-11-22 15:42:37;-0.6987;-0.5183;0.2739;-1.9924;-1.7099;1.3435
2023-11-22 15:42:37;-0.7205;-0.5098;0.2585;-0.8092;-1.3282;-1.5878
2023-11-22 15:42:37;-0.7024;-0.5017;0.301;-1.7634;-1.6031;-1.5649
2023-11-22 15:42:38;-0.7085;-0.4946;0.2888;-0.9771;-2.1985;-1.5954
2023-11-22 15:42:38;-0.6985;-0.5037;0.2974;-1.5878;-0.9847;-1.1145
2023-11-22 15:42:38;-0.7024;-0.499;0.2869;-1.5038;-1.1374;-1.5496
2023-11-22 15:42:38;-0.7019;-0.4988;0.2957;-1.7863;-0.6031;-1.5038
2023-11-22 15:42:39;-0.7041;-0.5029;0.3018;-2.0;-1.2519;-1.1908
2023-11-22 15:42:39;-0.7021;-0.4924;0.2922;-2.0534;-1.7023;-1.1069
2023-11-22 15:42:39;-0.7053;-0.4956;0.2966;-1.8092;-0.8931;-1.2366
2023-11-22 15:42:39;-0.7063;-0.4963;0.2849;-2.0153;-1.6565;-1.4733
2023-11-22 15:42:40;-0.7212;-0.4985;0.2795;0.3817;3.7023;-1.9771
2023-11-22 15:42:42;-0.1074;-0.967;-0.0085;4.3664;63.0153;-34.0382
2023-11-22 15:42:44;0.0376;-0.905;0.0837;3.7557;-33.9542;-6.0
2023-11-22 15:42:44;0.1924;-1.1287;-0.2183;-98.1069;51.4962;-15.9542
2023-11-22 15:42:44;0.1533;-1.0469;-0.2686;-29.7176;11.5115;-10.6412
2023-11-22 15:42:44;0.0522;-1.0674;-0.1294;-5.5115;19.7939;-7.9695
