acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3916,33,-824,-807,-144,-128,2025-01-30 09:42:24.260105,none
-3860,-1,-874,-684,-189,-149,2025-01-30 09:42:24.272499,none
-3773,3,-892,-572,-119,-164,2025-01-30 09:42:24.400832,none
-3743,40,-870,-509,62,-197,2025-01-30 09:42:24.400832,none
-3791,62,-835,-416,216,-143,2025-01-30 09:42:24.400832,none
-3789,116,-846,-408,145,-117,2025-01-30 09:42:24.400832,none
-3851,144,-871,-450,195,-156,2025-01-30 09:42:24.400832,none
-3871,106,-824,-454,317,-116,2025-01-30 09:42:24.400832,none
-3894,52,-864,-406,-91,-96,2025-01-30 09:42:24.400832,none
-3944,51,-876,-366,-264,-131,2025-01-30 09:42:24.400832,none
-3822,23,-853,-306,-335,-130,2025-01-30 09:42:24.418796,
-3810,25,-857,-291,-232,-126,2025-01-30 09:42:24.425048,none
-3798,54,-863,-271,-113,-57,2025-01-30 09:42:24.437672,none
-3756,78,-870,-207,-9,-24,2025-01-30 09:42:24.463726,none
-3807,81,-880,-142,57,10,2025-01-30 09:42:24.478539,none
-3847,98,-845,-138,79,-18,2025-01-30 09:42:24.495575,none
-3886,137,-830,-148,1,-81,2025-01-30 09:42:24.511489,none
-3875,106,-862,-198,-95,-128,2025-01-30 09:42:24.533196,none
-3845,88,-812,-173,-118,-113,2025-01-30 09:42:24.540496,none
-3833,124,-839,-203,-120,-90,2025-01-30 09:42:24.557065,none
-3819,142,-811,-259,-58,-83,2025-01-30 09:42:24.633508,none
-3840,118,-832,-318,-8,-80,2025-01-30 09:42:24.641577,none
-3832,94,-887,-328,-3,-107,2025-01-30 09:42:24.648591,none
-3808,133,-860,-329,-9,-120,2025-01-30 09:42:24.651898,none
-3834,144,-876,-324,-86,-94,2025-01-30 09:42:24.651898,none
-3837,147,-806,-350,-127,-65,2025-01-30 09:42:24.662211,none
-3850,170,-771,-404,-169,-67,2025-01-30 09:42:24.670403,none
-3878,129,-803,-449,-378,-55,2025-01-30 09:42:24.688226,none
-3792,109,-744,-488,-126,-41,2025-01-30 09:42:24.712162,none
-3806,128,-763,-544,51,-114,2025-01-30 09:42:24.729538,none
-3821,124,-797,-525,31,-179,2025-01-30 09:42:24.737922,none
-3789,152,-827,-482,122,-186,2025-01-30 09:42:24.752676,none
-3840,171,-806,-544,179,-150,2025-01-30 09:42:24.777645,none
-3872,138,-762,-608,138,-162,2025-01-30 09:42:24.799006,none
-3859,123,-788,-735,86,-149,2025-01-30 09:42:24.803624,none
